"tempo" "com" "a" "b" "status"
"1156093270" "CONN" "18" "151" "up"
"1156093286" "CONN" "18" "151" "down"
"1156093388" "CONN" "18" "151" "up"
"1156093414" "CONN" "18" "151" "down"
"1156093459" "CONN" "18" "151" "up"
"1156093459" "CONN" "18" "151" "down"
"1156093606" "CONN" "18" "151" "up"
"1156093606" "CONN" "18" "151" "down"
"1156084972" "CONN" "18" "153" "up"
"1156084985" "CONN" "18" "153" "down"
"1156085120" "CONN" "18" "153" "up"
"1156085120" "CONN" "18" "153" "down"
"1156087085" "CONN" "18" "153" "up"
"1156087085" "CONN" "18" "153" "down"
"1156087179" "CONN" "18" "153" "up"
"1156087179" "CONN" "18" "153" "down"
"1156087446" "CONN" "18" "153" "up"
"1156087477" "CONN" "18" "153" "down"
"1156087969" "CONN" "18" "155" "up"
"1156087969" "CONN" "18" "155" "down"
"1156091808" "CONN" "18" "157" "up"
"1156091808" "CONN" "18" "157" "down"
"1156085743" "CONN" "18" "159" "up"
"1156085809" "CONN" "18" "159" "down"
"1156085120" "CONN" "18" "160" "up"
"1156085120" "CONN" "18" "160" "down"
"1156086699" "CONN" "18" "163" "up"
"1156086699" "CONN" "18" "163" "down"
"1156085865" "CONN" "18" "19" "up"
"1156085921" "CONN" "18" "19" "down"
"1156085953" "CONN" "18" "19" "up"
"1156085953" "CONN" "18" "19" "down"
"1156085980" "CONN" "18" "19" "up"
"1156085980" "CONN" "18" "19" "down"
"1156086064" "CONN" "18" "19" "up"
"1156086064" "CONN" "18" "19" "down"
"1156086136" "CONN" "18" "19" "up"
"1156086136" "CONN" "18" "19" "down"
"1156086181" "CONN" "18" "19" "up"
"1156086181" "CONN" "18" "19" "down"
"1156086223" "CONN" "18" "19" "up"
"1156086223" "CONN" "18" "19" "down"
"1156086237" "CONN" "18" "19" "up"
"1156086239" "CONN" "18" "19" "down"
"1156086355" "CONN" "18" "19" "up"
"1156086355" "CONN" "18" "19" "down"
"1156086483" "CONN" "18" "19" "up"
"1156086483" "CONN" "18" "19" "down"
"1156086500" "CONN" "18" "19" "up"
"1156086500" "CONN" "18" "19" "down"
"1156086524" "CONN" "18" "19" "up"
"1156086524" "CONN" "18" "19" "down"
"1156089950" "CONN" "18" "19" "up"
"1156089950" "CONN" "18" "19" "down"
"1156089986" "CONN" "18" "19" "up"
"1156089986" "CONN" "18" "19" "down"
"1156090001" "CONN" "18" "19" "up"
"1156090001" "CONN" "18" "19" "down"
"1156091958" "CONN" "18" "19" "up"
"1156092013" "CONN" "18" "19" "down"
"1156092085" "CONN" "18" "19" "up"
"1156092085" "CONN" "18" "19" "down"
"1156092429" "CONN" "18" "19" "up"
"1156092429" "CONN" "18" "19" "down"
"1156092726" "CONN" "18" "19" "up"
"1156092739" "CONN" "18" "19" "down"
"1156085364" "CONN" "18" "20" "up"
"1156085364" "CONN" "18" "20" "down"
"1156085391" "CONN" "18" "20" "up"
"1156085391" "CONN" "18" "20" "down"
"1156085401" "CONN" "18" "20" "up"
"1156085401" "CONN" "18" "20" "down"
"1156085977" "CONN" "18" "20" "up"
"1156085990" "CONN" "18" "20" "down"
"1156086037" "CONN" "18" "20" "up"
"1156086037" "CONN" "18" "20" "down"
"1156086064" "CONN" "18" "20" "up"
"1156086064" "CONN" "18" "20" "down"
"1156086140" "CONN" "18" "20" "up"
"1156086140" "CONN" "18" "20" "down"
"1156086151" "CONN" "18" "20" "up"
"1156086156" "CONN" "18" "20" "down"
"1156086199" "CONN" "18" "20" "up"
"1156086199" "CONN" "18" "20" "down"
"1156086223" "CONN" "18" "20" "up"
"1156086223" "CONN" "18" "20" "down"
"1156086266" "CONN" "18" "20" "up"
"1156086266" "CONN" "18" "20" "down"
"1156086355" "CONN" "18" "20" "up"
"1156086355" "CONN" "18" "20" "down"
"1156086503" "CONN" "18" "20" "up"
"1156086503" "CONN" "18" "20" "down"
"1156086524" "CONN" "18" "20" "up"
"1156086524" "CONN" "18" "20" "down"
"1156087246" "CONN" "18" "20" "up"
"1156087246" "CONN" "18" "20" "down"
"1156087359" "CONN" "18" "20" "up"
"1156087359" "CONN" "18" "20" "down"
"1156084993" "CONN" "18" "21" "up"
"1156084993" "CONN" "18" "21" "down"
"1156085020" "CONN" "18" "21" "up"
"1156085020" "CONN" "18" "21" "down"
"1156085080" "CONN" "18" "21" "up"
"1156085080" "CONN" "18" "21" "down"
"1156085090" "CONN" "18" "21" "up"
"1156085090" "CONN" "18" "21" "down"
"1156086767" "CONN" "18" "21" "up"
"1156086767" "CONN" "18" "21" "down"
"1156086773" "CONN" "18" "21" "up"
"1156086773" "CONN" "18" "21" "down"
"1156086806" "CONN" "18" "21" "up"
"1156086821" "CONN" "18" "21" "down"
"1156086893" "CONN" "18" "21" "up"
"1156086893" "CONN" "18" "21" "down"
"1156086927" "CONN" "18" "21" "up"
"1156086927" "CONN" "18" "21" "down"
"1156086931" "CONN" "18" "21" "up"
"1156086948" "CONN" "18" "21" "down"
"1156086976" "CONN" "18" "21" "up"
"1156086976" "CONN" "18" "21" "down"
"1156086983" "CONN" "18" "21" "up"
"1156086983" "CONN" "18" "21" "down"
"1156087027" "CONN" "18" "21" "up"
"1156087027" "CONN" "18" "21" "down"
"1156089886" "CONN" "18" "21" "up"
"1156089886" "CONN" "18" "21" "down"
"1156090156" "CONN" "18" "21" "up"
"1156090156" "CONN" "18" "21" "down"
"1156090168" "CONN" "18" "21" "up"
"1156090168" "CONN" "18" "21" "down"
"1156090195" "CONN" "18" "21" "up"
"1156090195" "CONN" "18" "21" "down"
"1156086355" "CONN" "18" "22" "up"
"1156086385" "CONN" "18" "22" "down"
"1156086390" "CONN" "18" "22" "up"
"1156086390" "CONN" "18" "22" "down"
"1156086415" "CONN" "18" "22" "up"
"1156086427" "CONN" "18" "22" "down"
"1156086434" "CONN" "18" "22" "up"
"1156086434" "CONN" "18" "22" "down"
"1156086521" "CONN" "18" "22" "up"
"1156086521" "CONN" "18" "22" "down"
"1156086524" "CONN" "18" "22" "up"
"1156086535" "CONN" "18" "22" "down"
"1156087268" "CONN" "18" "22" "up"
"1156087268" "CONN" "18" "22" "down"
"1156087300" "CONN" "18" "22" "up"
"1156087300" "CONN" "18" "22" "down"
"1156087325" "CONN" "18" "22" "up"
"1156087340" "CONN" "18" "22" "down"
"1156088752" "CONN" "18" "22" "up"
"1156088752" "CONN" "18" "22" "down"
"1156088836" "CONN" "18" "22" "up"
"1156088865" "CONN" "18" "22" "down"
"1156088894" "CONN" "18" "22" "up"
"1156088894" "CONN" "18" "22" "down"
"1156089069" "CONN" "18" "22" "up"
"1156089069" "CONN" "18" "22" "down"
"1156089183" "CONN" "18" "22" "up"
"1156089185" "CONN" "18" "22" "down"
"1156089215" "CONN" "18" "22" "up"
"1156089215" "CONN" "18" "22" "down"
"1156089304" "CONN" "18" "22" "up"
"1156089304" "CONN" "18" "22" "down"
"1156089332" "CONN" "18" "22" "up"
"1156089332" "CONN" "18" "22" "down"
"1156089365" "CONN" "18" "22" "up"
"1156089365" "CONN" "18" "22" "down"
"1156089396" "CONN" "18" "22" "up"
"1156089396" "CONN" "18" "22" "down"
"1156089452" "CONN" "18" "22" "up"
"1156089452" "CONN" "18" "22" "down"
"1156089586" "CONN" "18" "22" "up"
"1156089622" "CONN" "18" "22" "down"
"1156089683" "CONN" "18" "22" "up"
"1156089683" "CONN" "18" "22" "down"
"1156089684" "CONN" "18" "22" "up"
"1156089684" "CONN" "18" "22" "down"
"1156089742" "CONN" "18" "22" "up"
"1156089742" "CONN" "18" "22" "down"
"1156090213" "CONN" "18" "22" "up"
"1156090213" "CONN" "18" "22" "down"
"1156090242" "CONN" "18" "22" "up"
"1156090242" "CONN" "18" "22" "down"
"1156092380" "CONN" "18" "22" "up"
"1156092380" "CONN" "18" "22" "down"
"1156092739" "CONN" "18" "22" "up"
"1156092750" "CONN" "18" "22" "down"
"1156092799" "CONN" "18" "22" "up"
"1156092799" "CONN" "18" "22" "down"
"1156092832" "CONN" "18" "22" "up"
"1156092899" "CONN" "18" "22" "down"
"1156092920" "CONN" "18" "22" "up"
"1156092920" "CONN" "18" "22" "down"
"1156093711" "CONN" "18" "22" "up"
"1156093711" "CONN" "18" "22" "down"
"1156093876" "CONN" "18" "22" "up"
"1156093876" "CONN" "18" "22" "down"
"1156085204" "CONN" "18" "23" "up"
"1156085212" "CONN" "18" "23" "down"
"1156085314" "CONN" "18" "23" "up"
"1156085314" "CONN" "18" "23" "down"
"1156085421" "CONN" "18" "23" "up"
"1156085421" "CONN" "18" "23" "down"
"1156085657" "CONN" "18" "23" "up"
"1156085657" "CONN" "18" "23" "down"
"1156086731" "CONN" "18" "23" "up"
"1156086731" "CONN" "18" "23" "down"
"1156087372" "CONN" "18" "23" "up"
"1156087409" "CONN" "18" "23" "down"
"1156087412" "CONN" "18" "23" "up"
"1156087412" "CONN" "18" "23" "down"
"1156087442" "CONN" "18" "23" "up"
"1156087442" "CONN" "18" "23" "down"
"1156087477" "CONN" "18" "23" "up"
"1156087477" "CONN" "18" "23" "down"
"1156087502" "CONN" "18" "23" "up"
"1156087502" "CONN" "18" "23" "down"
"1156087554" "CONN" "18" "23" "up"
"1156087554" "CONN" "18" "23" "down"
"1156087648" "CONN" "18" "23" "up"
"1156087648" "CONN" "18" "23" "down"
"1156087704" "CONN" "18" "23" "up"
"1156087704" "CONN" "18" "23" "down"
"1156087743" "CONN" "18" "23" "up"
"1156087758" "CONN" "18" "23" "down"
"1156087840" "CONN" "18" "23" "up"
"1156087840" "CONN" "18" "23" "down"
"1156087849" "CONN" "18" "23" "up"
"1156087849" "CONN" "18" "23" "down"
"1156087879" "CONN" "18" "23" "up"
"1156087879" "CONN" "18" "23" "down"
"1156087884" "CONN" "18" "23" "up"
"1156087884" "CONN" "18" "23" "down"
"1156087906" "CONN" "18" "23" "up"
"1156087906" "CONN" "18" "23" "down"
"1156087911" "CONN" "18" "23" "up"
"1156087911" "CONN" "18" "23" "down"
"1156087943" "CONN" "18" "23" "up"
"1156087957" "CONN" "18" "23" "down"
"1156088001" "CONN" "18" "23" "up"
"1156088001" "CONN" "18" "23" "down"
"1156088024" "CONN" "18" "23" "up"
"1156088024" "CONN" "18" "23" "down"
"1156088153" "CONN" "18" "23" "up"
"1156088153" "CONN" "18" "23" "down"
"1156088167" "CONN" "18" "23" "up"
"1156088167" "CONN" "18" "23" "down"
"1156088205" "CONN" "18" "23" "up"
"1156088205" "CONN" "18" "23" "down"
"1156089193" "CONN" "18" "23" "up"
"1156089193" "CONN" "18" "23" "down"
"1156089215" "CONN" "18" "23" "up"
"1156089230" "CONN" "18" "23" "down"
"1156089266" "CONN" "18" "23" "up"
"1156089266" "CONN" "18" "23" "down"
"1156089268" "CONN" "18" "23" "up"
"1156089269" "CONN" "18" "23" "down"
"1156089300" "CONN" "18" "23" "up"
"1156089300" "CONN" "18" "23" "down"
"1156089304" "CONN" "18" "23" "up"
"1156089304" "CONN" "18" "23" "down"
"1156089317" "CONN" "18" "23" "up"
"1156089317" "CONN" "18" "23" "down"
"1156089390" "CONN" "18" "23" "up"
"1156089390" "CONN" "18" "23" "down"
"1156089575" "CONN" "18" "23" "up"
"1156089575" "CONN" "18" "23" "down"
"1156089622" "CONN" "18" "23" "up"
"1156089622" "CONN" "18" "23" "down"
"1156089709" "CONN" "18" "23" "up"
"1156089730" "CONN" "18" "23" "down"
"1156089782" "CONN" "18" "23" "up"
"1156089782" "CONN" "18" "23" "down"
"1156085356" "CONN" "18" "24" "up"
"1156085356" "CONN" "18" "24" "down"
"1156085384" "CONN" "18" "24" "up"
"1156085384" "CONN" "18" "24" "down"
"1156085392" "CONN" "18" "24" "up"
"1156085392" "CONN" "18" "24" "down"
"1156085431" "CONN" "18" "24" "up"
"1156085431" "CONN" "18" "24" "down"
"1156085472" "CONN" "18" "24" "up"
"1156085472" "CONN" "18" "24" "down"
"1156085478" "CONN" "18" "24" "up"
"1156085478" "CONN" "18" "24" "down"
"1156085495" "CONN" "18" "24" "up"
"1156085523" "CONN" "18" "24" "down"
"1156085531" "CONN" "18" "24" "up"
"1156085531" "CONN" "18" "24" "down"
"1156085540" "CONN" "18" "24" "up"
"1156085540" "CONN" "18" "24" "down"
"1156085560" "CONN" "18" "24" "up"
"1156085560" "CONN" "18" "24" "down"
"1156085605" "CONN" "18" "24" "up"
"1156085605" "CONN" "18" "24" "down"
"1156085621" "CONN" "18" "24" "up"
"1156085621" "CONN" "18" "24" "down"
"1156085840" "CONN" "18" "24" "up"
"1156085840" "CONN" "18" "24" "down"
"1156085916" "CONN" "18" "24" "up"
"1156085916" "CONN" "18" "24" "down"
"1156086029" "CONN" "18" "24" "up"
"1156086029" "CONN" "18" "24" "down"
"1156086048" "CONN" "18" "24" "up"
"1156086048" "CONN" "18" "24" "down"
"1156086071" "CONN" "18" "24" "up"
"1156086071" "CONN" "18" "24" "down"
"1156086080" "CONN" "18" "24" "up"
"1156086087" "CONN" "18" "24" "down"
"1156086122" "CONN" "18" "24" "up"
"1156086122" "CONN" "18" "24" "down"
"1156086164" "CONN" "18" "24" "up"
"1156086164" "CONN" "18" "24" "down"
"1156086237" "CONN" "18" "24" "up"
"1156086239" "CONN" "18" "24" "down"
"1156086251" "CONN" "18" "24" "up"
"1156086251" "CONN" "18" "24" "down"
"1156086266" "CONN" "18" "24" "up"
"1156086266" "CONN" "18" "24" "down"
"1156086362" "CONN" "18" "24" "up"
"1156086362" "CONN" "18" "24" "down"
"1156086393" "CONN" "18" "24" "up"
"1156086394" "CONN" "18" "24" "down"
"1156087359" "CONN" "18" "24" "up"
"1156087359" "CONN" "18" "24" "down"
"1156087454" "CONN" "18" "24" "up"
"1156087454" "CONN" "18" "24" "down"
"1156087462" "CONN" "18" "24" "up"
"1156087477" "CONN" "18" "24" "down"
"1156087502" "CONN" "18" "24" "up"
"1156087534" "CONN" "18" "24" "down"
"1156087587" "CONN" "18" "24" "up"
"1156087587" "CONN" "18" "24" "down"
"1156087627" "CONN" "18" "24" "up"
"1156087627" "CONN" "18" "24" "down"
"1156087648" "CONN" "18" "24" "up"
"1156087648" "CONN" "18" "24" "down"
"1156087666" "CONN" "18" "24" "up"
"1156087666" "CONN" "18" "24" "down"
"1156087841" "CONN" "18" "24" "up"
"1156087882" "CONN" "18" "24" "down"
"1156087903" "CONN" "18" "24" "up"
"1156087903" "CONN" "18" "24" "down"
"1156087915" "CONN" "18" "24" "up"
"1156087915" "CONN" "18" "24" "down"
"1156087924" "CONN" "18" "24" "up"
"1156087924" "CONN" "18" "24" "down"
"1156087944" "CONN" "18" "24" "up"
"1156087962" "CONN" "18" "24" "down"
"1156087992" "CONN" "18" "24" "up"
"1156088007" "CONN" "18" "24" "down"
"1156088008" "CONN" "18" "24" "up"
"1156088024" "CONN" "18" "24" "down"
"1156088163" "CONN" "18" "24" "up"
"1156088163" "CONN" "18" "24" "down"
"1156088185" "CONN" "18" "24" "up"
"1156088185" "CONN" "18" "24" "down"
"1156088192" "CONN" "18" "24" "up"
"1156088192" "CONN" "18" "24" "down"
"1156088242" "CONN" "18" "24" "up"
"1156088242" "CONN" "18" "24" "down"
"1156088279" "CONN" "18" "24" "up"
"1156088286" "CONN" "18" "24" "down"
"1156088961" "CONN" "18" "24" "up"
"1156088961" "CONN" "18" "24" "down"
"1156089215" "CONN" "18" "24" "up"
"1156089215" "CONN" "18" "24" "down"
"1156089254" "CONN" "18" "24" "up"
"1156089254" "CONN" "18" "24" "down"
"1156089269" "CONN" "18" "24" "up"
"1156089269" "CONN" "18" "24" "down"
"1156089291" "CONN" "18" "24" "up"
"1156089304" "CONN" "18" "24" "down"
"1156089332" "CONN" "18" "24" "up"
"1156089332" "CONN" "18" "24" "down"
"1156089365" "CONN" "18" "24" "up"
"1156089365" "CONN" "18" "24" "down"
"1156089381" "CONN" "18" "24" "up"
"1156089381" "CONN" "18" "24" "down"
"1156089500" "CONN" "18" "24" "up"
"1156089500" "CONN" "18" "24" "down"
"1156089583" "CONN" "18" "24" "up"
"1156089583" "CONN" "18" "24" "down"
"1156089642" "CONN" "18" "24" "up"
"1156089642" "CONN" "18" "24" "down"
"1156089730" "CONN" "18" "24" "up"
"1156089730" "CONN" "18" "24" "down"
"1156089872" "CONN" "18" "24" "up"
"1156089872" "CONN" "18" "24" "down"
"1156091157" "CONN" "18" "24" "up"
"1156091157" "CONN" "18" "24" "down"
"1156091167" "CONN" "18" "24" "up"
"1156091266" "CONN" "18" "24" "down"
"1156091307" "CONN" "18" "24" "up"
"1156091396" "CONN" "18" "24" "down"
"1156091483" "CONN" "18" "24" "up"
"1156091511" "CONN" "18" "24" "down"
"1156091515" "CONN" "18" "24" "up"
"1156091515" "CONN" "18" "24" "down"
"1156091558" "CONN" "18" "24" "up"
"1156091571" "CONN" "18" "24" "down"
"1156091586" "CONN" "18" "24" "up"
"1156091586" "CONN" "18" "24" "down"
"1156091598" "CONN" "18" "24" "up"
"1156091612" "CONN" "18" "24" "down"
"1156091692" "CONN" "18" "24" "up"
"1156091709" "CONN" "18" "24" "down"
"1156091746" "CONN" "18" "24" "up"
"1156091750" "CONN" "18" "24" "down"
"1156091764" "CONN" "18" "24" "up"
"1156091764" "CONN" "18" "24" "down"
"1156091781" "CONN" "18" "24" "up"
"1156091781" "CONN" "18" "24" "down"
"1156091877" "CONN" "18" "24" "up"
"1156091877" "CONN" "18" "24" "down"
"1156091925" "CONN" "18" "24" "up"
"1156091925" "CONN" "18" "24" "down"
"1156091958" "CONN" "18" "24" "up"
"1156091992" "CONN" "18" "24" "down"
"1156092027" "CONN" "18" "24" "up"
"1156092027" "CONN" "18" "24" "down"
"1156092082" "CONN" "18" "24" "up"
"1156092082" "CONN" "18" "24" "down"
"1156092117" "CONN" "18" "24" "up"
"1156092117" "CONN" "18" "24" "down"
"1156092128" "CONN" "18" "24" "up"
"1156092142" "CONN" "18" "24" "down"
"1156092157" "CONN" "18" "24" "up"
"1156092221" "CONN" "18" "24" "down"
"1156093259" "CONN" "18" "24" "up"
"1156093259" "CONN" "18" "24" "down"
"1156093477" "CONN" "18" "24" "up"
"1156093477" "CONN" "18" "24" "down"
"1156093661" "CONN" "18" "24" "up"
"1156093661" "CONN" "18" "24" "down"
"1156093671" "CONN" "18" "24" "up"
"1156093699" "CONN" "18" "24" "down"
"1156094007" "CONN" "18" "24" "up"
"1156094026" "CONN" "18" "24" "down"
"1156094032" "CONN" "18" "24" "up"
"1156094032" "CONN" "18" "24" "down"
"1156088105" "CONN" "18" "244" "up"
"1156088105" "CONN" "18" "244" "down"
"1156085070" "CONN" "18" "25" "up"
"1156085070" "CONN" "18" "25" "down"
"1156086569" "CONN" "18" "25" "up"
"1156086569" "CONN" "18" "25" "down"
"1156086680" "CONN" "18" "25" "up"
"1156086680" "CONN" "18" "25" "down"
"1156087853" "CONN" "18" "25" "up"
"1156087853" "CONN" "18" "25" "down"
"1156087909" "CONN" "18" "25" "up"
"1156087909" "CONN" "18" "25" "down"
"1156088092" "CONN" "18" "25" "up"
"1156088092" "CONN" "18" "25" "down"
"1156088144" "CONN" "18" "25" "up"
"1156088144" "CONN" "18" "25" "down"
"1156088342" "CONN" "18" "25" "up"
"1156088342" "CONN" "18" "25" "down"
"1156091679" "CONN" "18" "25" "up"
"1156091679" "CONN" "18" "25" "down"
"1156091849" "CONN" "18" "25" "up"
"1156091849" "CONN" "18" "25" "down"
"1156091855" "CONN" "18" "25" "up"
"1156091855" "CONN" "18" "25" "down"
"1156085858" "CONN" "18" "26" "up"
"1156085858" "CONN" "18" "26" "down"
"1156085865" "CONN" "18" "26" "up"
"1156085865" "CONN" "18" "26" "down"
"1156085906" "CONN" "18" "26" "up"
"1156085906" "CONN" "18" "26" "down"
"1156085962" "CONN" "18" "26" "up"
"1156085979" "CONN" "18" "26" "down"
"1156086054" "CONN" "18" "26" "up"
"1156086054" "CONN" "18" "26" "down"
"1156086121" "CONN" "18" "26" "up"
"1156086136" "CONN" "18" "26" "down"
"1156086180" "CONN" "18" "26" "up"
"1156086182" "CONN" "18" "26" "down"
"1156086226" "CONN" "18" "26" "up"
"1156086226" "CONN" "18" "26" "down"
"1156086366" "CONN" "18" "26" "up"
"1156086366" "CONN" "18" "26" "down"
"1156086448" "CONN" "18" "26" "up"
"1156086448" "CONN" "18" "26" "down"
"1156086512" "CONN" "18" "26" "up"
"1156086512" "CONN" "18" "26" "down"
"1156086514" "CONN" "18" "26" "up"
"1156086514" "CONN" "18" "26" "down"
"1156092440" "CONN" "18" "26" "up"
"1156092440" "CONN" "18" "26" "down"
"1156092552" "CONN" "18" "26" "up"
"1156092573" "CONN" "18" "26" "down"
"1156085259" "CONN" "18" "27" "up"
"1156085259" "CONN" "18" "27" "down"
"1156085302" "CONN" "18" "27" "up"
"1156085302" "CONN" "18" "27" "down"
"1156085356" "CONN" "18" "27" "up"
"1156085356" "CONN" "18" "27" "down"
"1156085415" "CONN" "18" "27" "up"
"1156085415" "CONN" "18" "27" "down"
"1156085460" "CONN" "18" "27" "up"
"1156085460" "CONN" "18" "27" "down"
"1156085531" "CONN" "18" "27" "up"
"1156085531" "CONN" "18" "27" "down"
"1156086385" "CONN" "18" "27" "up"
"1156086385" "CONN" "18" "27" "down"
"1156088123" "CONN" "18" "27" "up"
"1156088123" "CONN" "18" "27" "down"
"1156088868" "CONN" "18" "27" "up"
"1156088868" "CONN" "18" "27" "down"
"1156089015" "CONN" "18" "27" "up"
"1156089015" "CONN" "18" "27" "down"
"1156089018" "CONN" "18" "27" "up"
"1156089018" "CONN" "18" "27" "down"
"1156090470" "CONN" "18" "27" "up"
"1156090470" "CONN" "18" "27" "down"
"1156090479" "CONN" "18" "27" "up"
"1156090497" "CONN" "18" "27" "down"
"1156092254" "CONN" "18" "271" "up"
"1156092254" "CONN" "18" "271" "down"
"1156092380" "CONN" "18" "271" "up"
"1156092380" "CONN" "18" "271" "down"
"1156092584" "CONN" "18" "271" "up"
"1156092584" "CONN" "18" "271" "down"
"1156087648" "CONN" "18" "284" "up"
"1156087648" "CONN" "18" "284" "down"
"1156087241" "CONN" "18" "285" "up"
"1156087241" "CONN" "18" "285" "down"
"1156085220" "CONN" "18" "287" "up"
"1156085231" "CONN" "18" "287" "down"
"1156085962" "CONN" "18" "287" "up"
"1156085962" "CONN" "18" "287" "down"
"1156085991" "CONN" "18" "287" "up"
"1156085991" "CONN" "18" "287" "down"
"1156086018" "CONN" "18" "287" "up"
"1156086047" "CONN" "18" "287" "down"
"1156086080" "CONN" "18" "287" "up"
"1156086080" "CONN" "18" "287" "down"
"1156086107" "CONN" "18" "287" "up"
"1156086107" "CONN" "18" "287" "down"
"1156086166" "CONN" "18" "287" "up"
"1156086166" "CONN" "18" "287" "down"
"1156086182" "CONN" "18" "287" "up"
"1156086182" "CONN" "18" "287" "down"
"1156085090" "CONN" "18" "29" "up"
"1156085090" "CONN" "18" "29" "down"
"1156085314" "CONN" "18" "29" "up"
"1156085314" "CONN" "18" "29" "down"
"1156085519" "CONN" "18" "29" "up"
"1156085531" "CONN" "18" "29" "down"
"1156085535" "CONN" "18" "29" "up"
"1156085535" "CONN" "18" "29" "down"
"1156085560" "CONN" "18" "29" "up"
"1156085560" "CONN" "18" "29" "down"
"1156085584" "CONN" "18" "29" "up"
"1156085584" "CONN" "18" "29" "down"
"1156085587" "CONN" "18" "29" "up"
"1156085587" "CONN" "18" "29" "down"
"1156085605" "CONN" "18" "29" "up"
"1156085605" "CONN" "18" "29" "down"
"1156085623" "CONN" "18" "29" "up"
"1156085643" "CONN" "18" "29" "down"
"1156085663" "CONN" "18" "29" "up"
"1156085663" "CONN" "18" "29" "down"
"1156085726" "CONN" "18" "29" "up"
"1156085726" "CONN" "18" "29" "down"
"1156085809" "CONN" "18" "29" "up"
"1156085829" "CONN" "18" "29" "down"
"1156086448" "CONN" "18" "29" "up"
"1156086448" "CONN" "18" "29" "down"
"1156086467" "CONN" "18" "29" "up"
"1156086467" "CONN" "18" "29" "down"
"1156086483" "CONN" "18" "29" "up"
"1156086483" "CONN" "18" "29" "down"
"1156086535" "CONN" "18" "29" "up"
"1156086535" "CONN" "18" "29" "down"
"1156087164" "CONN" "18" "29" "up"
"1156087164" "CONN" "18" "29" "down"
"1156087326" "CONN" "18" "29" "up"
"1156087326" "CONN" "18" "29" "down"
"1156087340" "CONN" "18" "29" "up"
"1156087340" "CONN" "18" "29" "down"
"1156088123" "CONN" "18" "29" "up"
"1156088123" "CONN" "18" "29" "down"
"1156088996" "CONN" "18" "29" "up"
"1156088996" "CONN" "18" "29" "down"
"1156089015" "CONN" "18" "29" "up"
"1156089015" "CONN" "18" "29" "down"
"1156089069" "CONN" "18" "29" "up"
"1156089069" "CONN" "18" "29" "down"
"1156089116" "CONN" "18" "29" "up"
"1156089116" "CONN" "18" "29" "down"
"1156089198" "CONN" "18" "29" "up"
"1156089198" "CONN" "18" "29" "down"
"1156089304" "CONN" "18" "29" "up"
"1156089304" "CONN" "18" "29" "down"
"1156089332" "CONN" "18" "29" "up"
"1156089332" "CONN" "18" "29" "down"
"1156089365" "CONN" "18" "29" "up"
"1156089365" "CONN" "18" "29" "down"
"1156089380" "CONN" "18" "29" "up"
"1156089396" "CONN" "18" "29" "down"
"1156089431" "CONN" "18" "29" "up"
"1156089431" "CONN" "18" "29" "down"
"1156089861" "CONN" "18" "29" "up"
"1156089861" "CONN" "18" "29" "down"
"1156089903" "CONN" "18" "29" "up"
"1156089919" "CONN" "18" "29" "down"
"1156090296" "CONN" "18" "29" "up"
"1156090296" "CONN" "18" "29" "down"
"1156093225" "CONN" "18" "29" "up"
"1156093225" "CONN" "18" "29" "down"
"1156088706" "CONN" "18" "294" "up"
"1156088706" "CONN" "18" "294" "down"
"1156092413" "CONN" "18" "294" "up"
"1156092413" "CONN" "18" "294" "down"
"1156092672" "CONN" "18" "294" "up"
"1156092672" "CONN" "18" "294" "down"
"1156093184" "CONN" "18" "294" "up"
"1156093184" "CONN" "18" "294" "down"
"1156091746" "CONN" "18" "297" "up"
"1156091746" "CONN" "18" "297" "down"
"1156091768" "CONN" "18" "297" "up"
"1156091768" "CONN" "18" "297" "down"
"1156091792" "CONN" "18" "297" "up"
"1156091792" "CONN" "18" "297" "down"
"1156092112" "CONN" "18" "297" "up"
"1156092112" "CONN" "18" "297" "down"
"1156092177" "CONN" "18" "297" "up"
"1156092177" "CONN" "18" "297" "down"
"1156092208" "CONN" "18" "297" "up"
"1156092308" "CONN" "18" "297" "down"
"1156092365" "CONN" "18" "297" "up"
"1156092413" "CONN" "18" "297" "down"
"1156092971" "CONN" "18" "297" "up"
"1156093002" "CONN" "18" "297" "down"
"1156093656" "CONN" "18" "297" "up"
"1156093671" "CONN" "18" "297" "down"
"1156093747" "CONN" "18" "297" "up"
"1156093747" "CONN" "18" "297" "down"
"1156087660" "CONN" "18" "30" "up"
"1156087660" "CONN" "18" "30" "down"
"1156086569" "CONN" "18" "306" "up"
"1156086569" "CONN" "18" "306" "down"
"1156086773" "CONN" "18" "306" "up"
"1156086821" "CONN" "18" "306" "down"
"1156086893" "CONN" "18" "306" "up"
"1156086893" "CONN" "18" "306" "down"
"1156088205" "CONN" "18" "306" "up"
"1156088205" "CONN" "18" "306" "down"
"1156089562" "CONN" "18" "306" "up"
"1156089562" "CONN" "18" "306" "down"
"1156089782" "CONN" "18" "306" "up"
"1156089797" "CONN" "18" "306" "down"
"1156091808" "CONN" "18" "306" "up"
"1156091808" "CONN" "18" "306" "down"
"1156093981" "CONN" "18" "306" "up"
"1156093992" "CONN" "18" "306" "down"
"1156085184" "CONN" "18" "31" "up"
"1156085184" "CONN" "18" "31" "down"
"1156085472" "CONN" "18" "31" "up"
"1156085475" "CONN" "18" "31" "down"
"1156085503" "CONN" "18" "31" "up"
