"a" "b" "tempo"
"12" "150" 30000
"12" "151" 81000
"12" "153" 63000
"12" "155" 5000
"12" "157" 0
"12" "159" 0
"12" "160" 0
"12" "169" 0
"12" "177" 0
"12" "179" 0
"12" "180" 0
"12" "210" 0
"12" "220" 0
"12" "239" 0
"12" "256" 0
"12" "262" 0
"12" "266" 0
"12" "267" 0
"12" "269" 0
"12" "271" 56000
"12" "275" 0
"12" "276" 0
"12" "284" 0
"12" "285" 0
"12" "286" 0
"12" "287" 0
"12" "292" 0
"12" "293" 0
"12" "294" 61000
"12" "296" 0
"12" "297" 68000
"12" "303" 0
"12" "304" 2000
"12" "306" 94000
"12" "309" 0
"12" "311" 0
"12" "318" 69000
"12" "321" 0
"12" "323" 0
"12" "337" 383000
"12" "338" 679000
"12" "345" 50000
"12" "349" 0
"12" "351" 0
"12" "353" 0
"12" "363" 75000
"12" "365" 0
"12" "367" 15000
"12" "375" 190000
"12" "377" 3e+05
"12" "389" 0
"12" "395" 0
"12" "396" 0
"12" "401" 198000
"12" "405" 0
"12" "406" 0
"12" "408" 0
"12" "410" 236000
"12" "417" 0
"12" "420" 0
"12" "427" 83000
"12" "428" 0
"12" "433" 196000
"12" "435" 0
"12" "436" 391000
"12" "437" 161000
"12" "439" 243000
"12" "446" 13000
"12" "460" 291000
"12" "462" 0
"12" "463" 315000
"12" "472" 104000
"12" "487" 48000
"12" "495" 0
"12" "501" 0
"12" "502" 0
"12" "505" 0
"12" "507" 0
"12" "511" 0
"12" "515" 0
"12" "516" 0
"12" "517" 0
"12" "525" 0
"12" "526" 0
"12" "534" 28000
"12" "540" 3000
"12" "546" 0
"12" "548" 510000
"12" "550" 0
"12" "552" 0
"12" "554" 11000
"12" "557" 348000
"12" "560" 0
"12" "567" 0
"12" "570" 0
"12" "571" 0
"12" "574" 28000
"12" "575" 479000
"12" "585" 653000
"12" "591" 0
"12" "592" 0
"12" "596" 55000
"12" "600" 0
"12" "611" 54000
"12" "622" 0
"12" "623" 0
"12" "624" 0
"12" "637" 0
"12" "642" 0
"12" "645" 0
"12" "646" 0
"12" "661" 0
"12" "667" 0
"12" "670" 0
"12" "674" 0
"12" "682" 0
"12" "687" 0
"12" "689" 0
"12" "694" 0
"12" "697" 0
"12" "702" 0
"12" "712" 0
"12" "714" 0
"12" "718" 0
"12" "719" 0
"12" "726" 0
"12" "729" 0
"12" "731" 0
"12" "738" 0
"12" "744" 0
"12" "745" 0
"12" "753" 0
"12" "756" 0
"12" "757" 0
"12" "761" 0
"12" "770" 0
"12" "772" 0
"12" "780" 0
"12" "790" 0
"12" "798" 0
"12" "800" 0
"12" "802" 231000
"12" "808" 0
"12" "809" 0
"12" "812" 0
"12" "813" 334000
"12" "831" 0
"12" "846" 16000
"12" "849" 0
"12" "851" 425000
"12" "860" 384000
"12" "861" 294000
"12" "873" 59000
"12" "879" 0
"12" "881" 0
"12" "882" 31000
"12" "889" 0
"12" "891" 199000
"12" "901" 0
"12" "904" 0
"12" "908" 0
"12" "920" 288000
"12" "921" 0
"12" "926" 75000
"12" "931" 0
"12" "932" 0
"12" "934" 0
"12" "936" 0
"12" "941" 44000
"12" "951" 0
"12" "956" 0
"12" "967" 0
"12" "972" 0
"12" "976" 0
"12" "979" 0
"12" "983" 15000
"12" "987" 159000
"12" "992" 0
"12" "996" 17000
"12" "998" 1000
"12" "1003" 18000
"12" "1009" 0
"12" "1027" 161000
"12" "1029" 0
"12" "1030" 0
"12" "1038" 0
"12" "1039" 0
"12" "1046" 45000
"12" "1048" 0
"12" "1054" 16000
"12" "1056" 179000
"12" "1058" 86000
"12" "1069" 0
"12" "1070" 6e+05
"12" "1074" 430000
"12" "1075" 0
"12" "1077" 0
"12" "1079" 0
"12" "1081" 26000
"12" "1083" 19000
"12" "1092" 2789000
"12" "1098" 0
"12" "1109" 0
"13" "14" 33000
"13" "15" 86000
"13" "16" 937000
"13" "17" 0
"13" "18" 0
"13" "19" 274000
"13" "20" 95000
"13" "21" 37000
"13" "22" 0
"13" "23" 65000
"13" "25" 180000
"13" "26" 174000
"13" "27" 0
"13" "28" 218000
"13" "29" 9000
"13" "30" 402000
"13" "32" 0
"13" "33" 927000
"13" "34" 282000
"13" "35" 192000
"13" "36" 188000
"13" "37" 48000
"13" "38" 501000
"13" "39" 273000
"13" "40" 414000
"13" "41" 0
"13" "42" 0
"13" "43" 264000
"13" "44" 35000
"13" "45" 116000
"13" "46" 788000
"13" "47" 14000
"13" "48" 13000
"13" "49" 34000
"13" "50" 926000
"13" "51" 334000
"13" "52" 60000
"13" "54" 34000
"13" "55" 186000
"13" "56" 63000
"13" "58" 88000
"13" "59" 64000
"13" "60" 0
"13" "61" 48000
"13" "70" 184000
"13" "73" 0
"13" "85" 40000
"13" "88" 189000
"13" "90" 15000
"13" "91" 44000
"13" "95" 1083000
"13" "102" 0
"13" "104" 0
"13" "108" 47000
"13" "111" 0
"13" "113" 0
"13" "114" 122000
"13" "115" 0
"13" "120" 267000
"13" "121" 29000
"13" "124" 0
"13" "127" 0
"13" "136" 0
"13" "142" 0
"13" "149" 0
"13" "151" 0
"13" "153" 25000
"13" "157" 171000
"13" "166" 0
"13" "176" 0
"13" "199" 0
"13" "222" 0
"13" "230" 0
"13" "236" 0
"13" "244" 0
"13" "267" 21000
"13" "272" 0
"13" "278" 0
"13" "282" 18000
"13" "284" 0
"13" "286" 0
"13" "292" 0
"13" "293" 12000
"13" "294" 155000
"13" "304" 0
"13" "305" 0
"13" "306" 195000
"13" "311" 0
"13" "319" 0
"13" "322" 0
"13" "324" 0
"13" "326" 0
"13" "337" 608000
"13" "338" 201000
"13" "343" 0
"13" "345" 0
"13" "353" 0
"13" "362" 0
"13" "363" 35000
"13" "375" 245000
"13" "377" 0
"13" "379" 0
"13" "380" 0
"13" "385" 0
"13" "396" 0
"13" "398" 0
"13" "401" 0
"13" "426" 0
"13" "427" 153000
"13" "433" 33000
"13" "436" 35000
"13" "437" 141000
"13" "445" 0
"13" "449" 0
"13" "451" 0
"13" "454" 0
"13" "460" 279000
"13" "463" 19000
"13" "465" 0
"13" "469" 0
"13" "471" 0
"13" "472" 0
"13" "473" 0
"13" "476" 0
"13" "495" 0
"13" "498" 0
"13" "500" 0
"13" "501" 0
"13" "503" 0
"13" "505" 0
"13" "507" 0
"13" "509" 0
"13" "510" 0
"13" "511" 0
"13" "514" 32000
"13" "515" 0
"13" "516" 0
"13" "517" 0
"13" "524" 0
"13" "525" 0
"13" "534" 0
"13" "536" 0
"13" "541" 0
"13" "542" 0
"13" "548" 666000
"13" "553" 0
"13" "556" 0
"13" "568" 0
"13" "575" 620000
"13" "585" 74000
"13" "592" 0
"13" "600" 0
"13" "601" 0
"13" "603" 0
"13" "609" 0
"13" "611" 0
"13" "620" 0
"13" "631" 0
"13" "632" 0
"13" "634" 0
"13" "635" 0
"13" "638" 0
"13" "642" 0
"13" "645" 0
"13" "653" 0
"13" "654" 0
"13" "660" 0
"13" "682" 0
"13" "689" 0
"13" "697" 0
"13" "704" 0
"13" "712" 0
"13" "714" 0
"13" "720" 0
"13" "738" 0
"13" "744" 0
"13" "747" 0
"13" "750" 18000
"13" "758" 0
"13" "767" 0
"13" "768" 0
"13" "771" 0
"13" "781" 0
"13" "782" 0
"13" "784" 0
"13" "785" 0
"13" "792" 0
"13" "793" 0
"13" "795" 0
"13" "796" 0
"13" "798" 0
"13" "800" 0
"13" "802" 224000
"13" "808" 0
"13" "809" 0
"13" "813" 296000
"13" "828" 0
"13" "846" 0
"13" "851" 0
"13" "855" 78000
"13" "858" 133000
"13" "861" 17000
"13" "863" 0
"13" "867" 0
"13" "873" 0
"13" "874" 0
"13" "877" 0
"13" "881" 0
"13" "882" 34000
"13" "883" 0
"13" "891" 180000
"13" "915" 0
"13" "920" 336000
"13" "926" 122000
"13" "928" 0
"13" "935" 0
"13" "938" 0
"13" "947" 13000
"13" "952" 0
"13" "960" 0
"13" "962" 0
"13" "967" 0
"13" "970" 0
"13" "972" 0
"13" "987" 0
"13" "995" 0
"13" "996" 62000
"13" "998" 38000
"13" "1014" 0
"13" "1017" 11000
"13" "1019" 0
"13" "1027" 98000
"13" "1030" 0
"13" "1032" 0
"13" "1038" 0
"13" "1042" 0
"13" "1045" 0
"13" "1047" 0
"13" "1048" 0
"13" "1052" 0
"13" "1054" 0
"13" "1058" 0
"13" "1065" 0
"13" "1070" 21000
"13" "1074" 85000
"13" "1077" 0
"13" "1083" 0
"13" "1084" 0
"13" "1092" 311000
"13" "1098" 11000
"14" "15" 79000
"14" "16" 81000
"14" "17" 279000
"14" "18" 14000
"14" "19" 324000
"14" "20" 50000
"14" "21" 3041000
"14" "22" 18000
"14" "23" 31000
"14" "25" 217000
"14" "26" 201000
"14" "27" 0
"14" "28" 36000
"14" "29" 33000
"14" "30" 80000
"14" "31" 28000
"14" "32" 0
"14" "33" 23000
"14" "34" 42000
"14" "35" 52000
"14" "36" 14000
"14" "37" 0
"14" "38" 93000
"14" "39" 231000
"14" "40" 88000
"14" "41" 0
"14" "42" 19000
"14" "43" 0
"14" "44" 12000
"14" "45" 127000
"14" "46" 190000
"14" "47" 0
"14" "48" 49000
"14" "49" 192000
"14" "50" 53000
"14" "51" 243000
"14" "52" 173000
"14" "53" 27000
"14" "54" 391000
"14" "55" 302000
"14" "56" 210000
"14" "57" 0
"14" "58" 187000
"14" "59" 390000
"14" "60" 135000
"14" "61" 189000
"14" "62" 13000
"14" "70" 314000
"14" "73" 0
"14" "81" 15000
"14" "83" 0
"14" "85" 64000
"14" "88" 38000
"14" "95" 718000
"14" "98" 0
"14" "105" 0
"14" "114" 11000
"14" "115" 29000
"14" "120" 114000
"14" "121" 0
"14" "134" 0
"14" "136" 0
"14" "150" 0
"14" "151" 204000
"14" "153" 172000
"14" "155" 0
"14" "157" 74000
"14" "158" 0
"14" "159" 12000
"14" "160" 0
"14" "180" 0
"14" "184" 0
"14" "236" 0
"14" "271" 63000
"14" "272" 0
"14" "292" 0
"14" "293" 0
"14" "294" 92000
"14" "297" 0
"14" "301" 0
"14" "306" 420000
"14" "309" 0
"14" "311" 0
"14" "337" 79000
"14" "338" 437000
"14" "339" 0
"14" "345" 0
"14" "349" 0
"14" "353" 21000
"14" "363" 38000
"14" "365" 0
"14" "371" 0
"14" "375" 138000
"14" "377" 27000
"14" "379" 0
"14" "380" 0
"14" "381" 0
"14" "385" 0
"14" "389" 0
"14" "395" 0
"14" "396" 117000
"14" "401" 274000
"14" "405" 0
"14" "408" 39000
"14" "410" 178000
"14" "422" 20000
"14" "427" 86000
"14" "433" 310000
"14" "436" 573000
"14" "437" 199000
"14" "439" 69000
"14" "446" 0
"14" "452" 0
"14" "458" 0
"14" "460" 68000
"14" "463" 363000
"14" "464" 0
"14" "465" 0
"14" "469" 0
"14" "472" 92000
"14" "474" 0
"14" "475" 0
"14" "476" 0
"14" "482" 0
"14" "487" 0
"14" "509" 0
"14" "517" 0
"14" "519" 0
"14" "525" 0
"14" "534" 99000
"14" "540" 39000
"14" "548" 8e+05
"14" "556" 0
"14" "557" 217000
"14" "560" 0
"14" "566" 0
"14" "574" 12000
"14" "575" 530000
"14" "578" 0
"14" "583" 0
"14" "585" 215000
"14" "587" 0
"14" "599" 0
"14" "610" 0
"14" "611" 0
"14" "618" 0
"14" "623" 0
"14" "634" 0
"14" "637" 74000
"14" "641" 0
"14" "642" 0
"14" "643" 0
"14" "668" 0
"14" "674" 0
"14" "676" 0
"14" "686" 0
"14" "697" 0
"14" "704" 0
"14" "712" 0
"14" "722" 0
"14" "723" 0
"14" "726" 0
"14" "731" 0
"14" "750" 0
"14" "755" 0
"14" "781" 0
"14" "792" 0
"14" "800" 0
"14" "801" 0
"14" "802" 755000
"14" "813" 140000
"14" "818" 0
"14" "829" 0
"14" "845" 0
"14" "849" 0
"14" "851" 87000
"14" "860" 92000
"14" "861" 12000
"14" "873" 52000
"14" "874" 0
"14" "882" 73000
"14" "888" 0
"14" "891" 146000
"14" "893" 0
"14" "911" 0
"14" "916" 0
"14" "917" 0
"14" "920" 299000
"14" "926" 81000
"14" "940" 0
"14" "958" 0
"14" "967" 0
"14" "970" 0
"14" "972" 0
"14" "979" 0
"14" "987" 189000
"14" "992" 0
"14" "995" 0
"14" "996" 0
"14" "997" 0
"14" "1003" 13000
"14" "1005" 0
"14" "1027" 190000
"14" "1045" 0
"14" "1046" 44000
"14" "1052" 0
"14" "1056" 52000
"14" "1058" 465000
"14" "1070" 190000
"14" "1072" 0
"14" "1074" 136000
"14" "1081" 13000
"14" "1083" 0
"14" "1092" 165000
"14" "1107" 0
"14" "1109" 0
"15" "16" 62000
"15" "17" 444000
"15" "18" 115000
"15" "19" 73000
"15" "20" 113000
"15" "21" 144000
"15" "22" 355000
"15" "23" 150000
"15" "24" 32000
"15" "25" 103000
"15" "26" 55000
"15" "27" 134000
"15" "28" 77000
"15" "29" 322000
"15" "30" 36000
"15" "31" 203000
"15" "32" 102000
"15" "33" 90000
"15" "34" 94000
"15" "35" 181000
"15" "36" 79000
"15" "37" 232000
"15" "38" 227000
"15" "39" 225000
"15" "40" 52000
"15" "41" 52000
"15" "42" 96000
"15" "43" 1e+05
"15" "44" 212000
"15" "45" 208000
"15" "46" 191000
"15" "47" 110000
"15" "48" 157000
"15" "49" 421000
"15" "50" 154000
"15" "51" 95000
"15" "52" 255000
"15" "53" 72000
"15" "54" 164000
"15" "55" 203000
"15" "56" 246000
"15" "57" 291000
"15" "58" 75000
"15" "59" 37000
"15" "60" 103000
"15" "61" 112000
"15" "62" 349000
"15" "70" 138000
"15" "73" 0
"15" "78" 0
"15" "81" 27000
"15" "85" 0
"15" "88" 15000
"15" "90" 44000
"15" "94" 0
"15" "95" 13000
"15" "102" 0
"15" "105" 0
"15" "108" 15000
"15" "114" 17000
"15" "115" 27000
"15" "120" 91000
"15" "121" 0
"15" "126" 3000
"15" "139" 0
"15" "144" 199000
"15" "150" 0
"15" "151" 86000
"15" "153" 68000
"15" "159" 15000
"15" "168" 0
"15" "230" 0
"15" "231" 0
"15" "248" 0
"15" "258" 0
"15" "259" 0
"15" "266" 0
"15" "267" 0
"15" "270" 0
"15" "271" 0
"15" "272" 0
"15" "285" 0
"15" "287" 55000
"15" "292" 0
"15" "294" 0
"15" "297" 0
"15" "300" 0
"15" "306" 129000
"15" "311" 455000
"15" "314" 4000
"15" "318" 164000
"15" "319" 0
"15" "333" 0
"15" "337" 195000
"15" "338" 204000
"15" "343" 0
"15" "344" 0
"15" "345" 535000
"15" "347" 0
"15" "349" 15000
"15" "350" 0
"15" "351" 0
"15" "352" 0
"15" "353" 2000
"15" "358" 0
"15" "361" 0
"15" "363" 0
"15" "365" 0
"15" "375" 262000
"15" "377" 462000
"15" "396" 796000
"15" "397" 0
"15" "401" 288000
"15" "408" 0
"15" "410" 235000
"15" "411" 0
"15" "416" 0
"15" "417" 0
"15" "422" 0
"15" "424" 0
"15" "427" 15000
"15" "428" 0
"15" "433" 197000
"15" "435" 12000
"15" "436" 163000
"15" "437" 89000
"15" "439" 322000
"15" "443" 0
"15" "446" 0
"15" "451" 11000
"15" "458" 0
"15" "459" 101000
"15" "460" 324000
"15" "463" 486000
"15" "464" 0
"15" "472" 358000
"15" "475" 0
"15" "476" 0
"15" "479" 0
"15" "487" 0
"15" "501" 0
"15" "505" 0
"15" "510" 0
"15" "511" 18000
"15" "522" 0
"15" "524" 0
"15" "525" 14000
"15" "526" 0
"15" "534" 225000
"15" "540" 0
"15" "541" 15000
"15" "543" 0
"15" "548" 91000
"15" "550" 0
"15" "554" 16000
"15" "557" 839000
"15" "558" 0
"15" "559" 0
"15" "563" 13000
"15" "574" 301000
"15" "575" 159000
"15" "585" 0
"15" "591" 0
"15" "596" 0
"15" "600" 0
"15" "611" 291000
"15" "622" 0
"15" "625" 0
"15" "631" 0
"15" "634" 0
"15" "637" 0
"15" "642" 0
"15" "654" 18000
"15" "658" 0
"15" "661" 0
"15" "682" 0
"15" "687" 0
"15" "693" 0
"15" "694" 0
"15" "702" 0
"15" "711" 0
"15" "712" 0
"15" "724" 0
"15" "725" 0
"15" "731" 0
"15" "732" 0
"15" "742" 0
"15" "743" 0
"15" "745" 0
"15" "752" 0
"15" "754" 0
"15" "757" 0
"15" "758" 0
"15" "768" 0
"15" "770" 13000
"15" "771" 0
"15" "776" 0
"15" "785" 0
"15" "791" 0
"15" "796" 0
"15" "798" 0
"15" "799" 0
"15" "800" 0
"15" "802" 89000
"15" "808" 0
"15" "809" 0
"15" "813" 329000
"15" "818" 0
"15" "823" 0
"15" "830" 0
"15" "831" 0
"15" "839" 0
"15" "845" 0
"15" "846" 134000
"15" "847" 0
"15" "848" 0
"15" "851" 395000
"15" "852" 0
"15" "860" 104000
"15" "868" 0
"15" "873" 0
"15" "877" 0
"15" "881" 0
"15" "882" 52000
"15" "891" 46000
"15" "905" 0
"15" "909" 0
"15" "920" 217000
"15" "921" 0
"15" "926" 110000
"15" "938" 0
"15" "940" 0
"15" "943" 0
"15" "944" 0
"15" "947" 0
"15" "955" 0
"15" "957" 0
"15" "958" 0
"15" "963" 0
"15" "968" 0
"15" "975" 0
"15" "987" 0
"15" "992" 0
"15" "996" 0
"15" "1003" 307000
"15" "1017" 22000
"15" "1027" 525000
"15" "1028" 0
"15" "1035" 0
"15" "1037" 0
"15" "1045" 13000
"15" "1046" 2000
"15" "1052" 0
"15" "1058" 858000
"15" "1063" 0
"15" "1066" 0
"15" "1070" 102000
"15" "1072" 0
"15" "1074" 805000
"15" "1075" 0
"15" "1077" 0
"15" "1081" 634000
"15" "1083" 806000
"15" "1090" 0
"15" "1092" 221000
"15" "1107" 0
"15" "1109" 503000
"16" "17" 49000
"16" "18" 0
"16" "19" 361000
"16" "20" 152000
"16" "21" 60000
"16" "23" 113000
"16" "25" 154000
"16" "26" 403000
"16" "27" 0
"16" "28" 393000
"16" "29" 17000
"16" "30" 940000
"16" "31" 0
"16" "32" 61000
"16" "33" 455000
"16" "34" 355000
"16" "35" 154000
"16" "36" 448000
"16" "37" 352000
"16" "38" 554000
"16" "39" 246000
"16" "40" 680000
"16" "41" 0
"16" "42" 14000
"16" "43" 203000
"16" "44" 185000
"16" "45" 242000
"16" "46" 1081000
"16" "47" 13000
"16" "48" 0
"16" "49" 101000
"16" "50" 942000
"16" "51" 147000
"16" "52" 0
"16" "54" 48000
"16" "55" 362000
"16" "56" 41000
"16" "57" 0
"16" "58" 396000
"16" "59" 125000
"16" "60" 18000
"16" "61" 222000
"16" "62" 0
"16" "69" 14000
"16" "70" 350000
"16" "72" 0
"16" "73" 0
"16" "78" 0
"16" "79" 0
"16" "85" 217000
"16" "86" 0
"16" "88" 234000
"16" "91" 0
"16" "94" 0
"16" "95" 589000
"16" "99" 0
"16" "102" 0
"16" "104" 0
"16" "105" 0
"16" "108" 146000
"16" "112" 15000
"16" "114" 185000
"16" "115" 0
"16" "116" 0
"16" "119" 0
"16" "120" 261000
"16" "121" 113000
"16" "124" 14000
"16" "133" 0
"16" "134" 0
"16" "137" 0
"16" "145" 0
"16" "149" 0
"16" "151" 40000
"16" "153" 28000
"16" "157" 50000
"16" "159" 0
"16" "160" 0
"16" "165" 0
"16" "173" 0
"16" "174" 0
"16" "175" 0
"16" "179" 0
"16" "182" 0
"16" "183" 0
"16" "188" 0
"16" "190" 0
"16" "197" 0
"16" "198" 0
"16" "201" 0
"16" "203" 0
"16" "204" 0
"16" "206" 12000
"16" "209" 0
"16" "215" 0
"16" "220" 0
"16" "221" 0
"16" "222" 20000
"16" "225" 0
"16" "229" 0
"16" "230" 0
"16" "232" 0
"16" "235" 0
"16" "236" 0
"16" "237" 0
"16" "240" 0
"16" "241" 0
"16" "243" 0
"16" "248" 0
"16" "256" 0
"16" "258" 0
"16" "259" 0
"16" "263" 0
"16" "267" 34000
"16" "271" 0
"16" "272" 0
"16" "273" 0
"16" "275" 0
"16" "277" 0
"16" "281" 0
"16" "284" 0
"16" "285" 0
"16" "287" 11000
"16" "290" 0
"16" "291" 0
"16" "294" 68000
"16" "295" 0
"16" "297" 3000
"16" "298" 0
"16" "302" 0
"16" "303" 0
"16" "305" 28000
"16" "306" 142000
"16" "310" 0
"16" "311" 63000
"16" "318" 0
"16" "319" 37000
"16" "320" 0
"16" "322" 0
"16" "324" 0
"16" "326" 0
"16" "329" 0
"16" "330" 0
"16" "337" 564000
"16" "338" 228000
"16" "343" 0
"16" "349" 20000
"16" "356" 0
"16" "357" 0
"16" "360" 0
"16" "362" 0
"16" "363" 76000
"16" "365" 0
"16" "375" 339000
"16" "377" 0
"16" "379" 0
"16" "382" 0
"16" "383" 0
"16" "401" 0
"16" "402" 0
"16" "408" 0
"16" "410" 0
"16" "417" 0
"16" "426" 0
"16" "427" 82000
"16" "431" 0
"16" "433" 109000
"16" "434" 0
"16" "436" 102000
"16" "437" 32000
"16" "439" 164000
"16" "451" 0
"16" "452" 0
"16" "453" 0
"16" "455" 0
"16" "460" 245000
"16" "462" 0
"16" "463" 136000
"16" "464" 0
"16" "466" 0
"16" "467" 15000
"16" "469" 0
"16" "471" 0
"16" "472" 13000
"16" "476" 18000
"16" "483" 0
"16" "486" 0
"16" "487" 51000
"16" "488" 0
"16" "490" 15000
"16" "496" 0
"16" "501" 146000
"16" "502" 0
"16" "507" 0
"16" "510" 0
"16" "511" 18000
"16" "512" 0
"16" "513" 0
"16" "516" 0
"16" "518" 0
"16" "519" 0
"16" "521" 0
"16" "529" 29000
"16" "534" 23000
"16" "535" 13000
"16" "540" 0
"16" "548" 962000
"16" "550" 0
"16" "551" 0
"16" "556" 0
"16" "558" 0
"16" "565" 0
"16" "571" 0
"16" "575" 1086000
"16" "583" 0
"16" "585" 145000
"16" "592" 0
"16" "597" 0
"16" "599" 0
"16" "602" 0
"16" "606" 0
"16" "610" 0
"16" "611" 21000
"16" "614" 0
"16" "615" 0
"16" "616" 0
"16" "618" 0
"16" "619" 0
"16" "620" 0
"16" "621" 0
"16" "624" 0
"16" "628" 0
"16" "631" 19000
"16" "635" 16000
"16" "636" 0
"16" "637" 2000
"16" "641" 0
"16" "642" 0
"16" "646" 0
"16" "647" 0
"16" "649" 0
"16" "651" 51000
"16" "652" 11000
"16" "653" 0
"16" "654" 0
"16" "659" 0
"16" "661" 0
"16" "663" 14000
"16" "665" 0
"16" "666" 0
"16" "668" 0
"16" "670" 0
"16" "672" 0
"16" "674" 0
"16" "677" 0
"16" "682" 150000
"16" "686" 0
"16" "687" 0
"16" "689" 0
"16" "690" 0
"16" "691" 0
"16" "697" 0
"16" "699" 0
"16" "700" 0
"16" "701" 0
"16" "703" 0
"16" "704" 0
"16" "705" 0
"16" "707" 0
"16" "708" 0
"16" "709" 0
"16" "712" 0
"16" "713" 0
"16" "714" 0
"16" "717" 0
"16" "719" 0
"16" "720" 11000
"16" "722" 0
"16" "728" 0
"16" "729" 0
"16" "731" 0
"16" "736" 0
"16" "741" 0
"16" "744" 21000
"16" "745" 0
"16" "746" 0
"16" "753" 0
"16" "755" 0
"16" "757" 0
"16" "763" 0
"16" "766" 0
"16" "767" 0
"16" "768" 0
"16" "772" 0
"16" "775" 0
"16" "778" 0
"16" "785" 0
"16" "786" 0
"16" "788" 0
"16" "791" 0
"16" "792" 0
"16" "798" 0
"16" "802" 235000
"16" "808" 0
"16" "813" 74000
"16" "814" 0
"16" "817" 0
"16" "818" 0
"16" "819" 0
"16" "823" 0
"16" "828" 0
"16" "837" 14000
"16" "840" 0
"16" "845" 0
"16" "846" 0
"16" "847" 0
"16" "849" 0
"16" "851" 13000
"16" "852" 0
"16" "856" 0
"16" "862" 0
"16" "869" 0
"16" "871" 0
"16" "873" 109000
"16" "875" 0
"16" "876" 0
"16" "877" 20000
"16" "878" 0
"16" "879" 0
"16" "882" 324000
"16" "888" 0
"16" "889" 0
"16" "891" 153000
"16" "908" 0
"16" "910" 0
"16" "911" 0
"16" "914" 0
"16" "920" 437000
"16" "926" 58000
"16" "927" 0
"16" "928" 0
"16" "930" 0
"16" "936" 0
"16" "940" 0
"16" "944" 0
"16" "946" 0
"16" "948" 0
"16" "953" 0
"16" "958" 0
"16" "962" 0
"16" "965" 0
"16" "967" 0
"16" "972" 0
"16" "974" 0
"16" "975" 0
"16" "979" 0
"16" "984" 0
"16" "986" 0
"16" "987" 155000
"16" "988" 0
"16" "992" 0
"16" "993" 0
"16" "996" 0
"16" "997" 0
"16" "998" 131000
"16" "1002" 0
"16" "1005" 0
"16" "1008" 0
"16" "1015" 0
"16" "1016" 0
"16" "1017" 36000
"16" "1025" 0
"16" "1027" 329000
"16" "1032" 0
"16" "1033" 0
"16" "1034" 0
"16" "1040" 0
"16" "1045" 30000
"16" "1048" 0
"16" "1051" 0
"16" "1052" 0
"16" "1054" 0
"16" "1055" 0
"16" "1058" 0
"16" "1063" 0
"16" "1064" 0
"16" "1065" 0
"16" "1068" 0
"16" "1069" 34000
"16" "1070" 12000
"16" "1071" 0
"16" "1074" 240000
"16" "1076" 0
"16" "1077" 0
"16" "1081" 0
"16" "1084" 20000
"16" "1092" 116000
"16" "1095" 0
"16" "1102" 0
"16" "1106" 11000
"16" "1107" 46000
"16" "1108" 0
"16" "1112" 0
"17" "18" 2593000
"17" "19" 208000
"17" "20" 123000
"17" "21" 114000
"17" "22" 147000
"17" "23" 188000
"17" "24" 731000
"17" "25" 40000
"17" "26" 363000
"17" "27" 94000
"17" "28" 0
"17" "29" 145000
"17" "30" 15000
"17" "31" 96000
"17" "32" 58000
"17" "33" 20000
"17" "34" 196000
"17" "35" 30000
"17" "36" 32000
"17" "37" 211000
"17" "38" 0
"17" "39" 81000
"17" "40" 31000
"17" "41" 192000
"17" "42" 40000
"17" "43" 94000
"17" "44" 104000
"17" "45" 18000
"17" "46" 0
"17" "47" 72000
"17" "48" 121000
"17" "49" 210000
"17" "51" 72000
"17" "52" 489000
"17" "53" 93000
"17" "54" 366000
"17" "55" 139000
"17" "56" 238000
"17" "57" 56000
"17" "58" 98000
"17" "59" 132000
"17" "60" 142000
"17" "61" 168000
"17" "62" 48000
"17" "70" 247000
"17" "76" 0
"17" "81" 19000
"17" "85" 50000
"17" "88" 42000
"17" "90" 27000
"17" "95" 70000
"17" "98" 0
"17" "105" 3000
"17" "108" 0
"17" "113" 13000
"17" "114" 0
"17" "115" 250000
"17" "120" 132000
"17" "121" 31000
"17" "134" 0
"17" "144" 218000
"17" "148" 2000
"17" "150" 127000
"17" "151" 0
"17" "153" 85000
"17" "158" 0
"17" "159" 0
"17" "161" 0
"17" "162" 0
"17" "168" 0
"17" "230" 0
"17" "233" 0
"17" "269" 0
"17" "271" 0
"17" "287" 141000
"17" "293" 0
"17" "294" 118000
"17" "297" 118000
"17" "300" 0
"17" "306" 165000
"17" "311" 189000
"17" "316" 0
"17" "318" 71000
"17" "331" 0
"17" "332" 0
"17" "337" 0
"17" "338" 441000
"17" "345" 244000
"17" "346" 0
"17" "353" 13000
"17" "357" 0
"17" "359" 0
"17" "360" 0
"17" "363" 28000
"17" "375" 291000
"17" "377" 391000
"17" "388" 0
"17" "395" 0
"17" "396" 303000
"17" "401" 318000
"17" "405" 0
"17" "408" 0
"17" "410" 26000
"17" "422" 0
"17" "424" 0
"17" "427" 17000
"17" "433" 292000
"17" "436" 318000
"17" "437" 154000
"17" "439" 312000
"17" "444" 0
"17" "446" 15000
"17" "448" 11000
"17" "450" 0
"17" "459" 0
"17" "460" 166000
"17" "463" 407000
"17" "472" 41000
"17" "488" 12000
"17" "501" 2000
"17" "506" 0
"17" "509" 0
"17" "524" 3000
"17" "525" 0
"17" "530" 0
"17" "534" 92000
"17" "539" 0
"17" "548" 119000
"17" "554" 0
"17" "557" 423000
"17" "568" 0
"17" "570" 0
"17" "574" 322000
"17" "575" 187000
"17" "578" 0
