Nº de nós: 1112
Total Geral Contatos: 132510
Total Tipo Contato (A -> B): 15767
Total Tempo Contato: 1033288
Total Tempo Inter Contato: 30776014
Total Contatos(tempo = 0): 94106
Total Conexões(tempo > 0): 38404
Grau Geral: 15767
Grau Medio: 28.3579136690647
Densidade: 0.0127623373848176
Media Nº Contatos: 8.40426206634109
Media Tempo de Contatos: 65.5348512716433
Media Tempo Inter Contatos: 1951.92579438067
 
"a" "b" "num_contatos" "tempo_contatos" "inter_contatos" "media_tcontatos" "media_intercon" "porc_contatos" "porc_tempo_cont" "porc_inter_cont" "porc_media_tcont" "porc_media_tinter"
"27" "455" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "460" 33 616 6211 18.6666666666667 194.09375 0.000249037808467285 0.000596155186163006 0.000201813009313032 0.000271700452713468 6.61682784652921e-05
"27" "461" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "462" 2 21 111 10.5 111 1.50932005131688e-05 2.0323472255557e-05 3.60670488387483e-06 0.000152831504651326 3.78408831281142e-05
"27" "463" 9 16 6749 1.77777777777778 843.625 6.79194023092597e-05 1.54845502899482e-05 0.000219294155506948 2.58762335917588e-05 0.000287599234495093
"27" "471" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "472" 24 109 9218 4.54166666666667 400.782608695652 0.000181118406158026 0.000105488498850272 0.000299518969545569 6.61056905039464e-05 0.000136630341039936
"27" "473" 2 0 51 0 51 1.50932005131688e-05 0 1.65713467637492e-06 0 1.73863517075119e-05
"27" "474" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "481" 1 13 0 13 0 7.54660025658441e-06 1.25811971105829e-05 0 0.000189219958139736 0
"27" "487" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "488" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "493" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "495" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "498" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "500" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "505" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "511" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "512" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "515" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "519" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "522" 3 96 87 32 43.5 2.26398007697532e-05 9.29073017396892e-05 2.82687680087486e-06 0.000465772204651659 1.48295352799367e-05
"27" "524" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "525" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "530" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "534" 15 15 8366 1 597.571428571429 0.000113199003848766 1.45167658968264e-05 0.00027183507259907 1.45553813953643e-05 0.000203717392696141
"27" "537" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "538" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "543" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "544" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "548" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "551" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "554" 10 57 1959 5.7 217.666666666667 7.54660025658441e-05 5.51637104079405e-05 6.36534672748719e-05 8.29656739535767e-05 7.42044945425183e-05
"27" "556" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "557" 9 70 6097 7.77777777777778 762.125 6.79194023092597e-05 6.77449075185234e-05 0.000198108825918782 0.000113208521963945 0.000259815162648775
"27" "563" 2 50 70 25 70 1.50932005131688e-05 4.83892196560881e-05 2.27449857541656e-06 0.000363884534884108 2.38636199907027e-05
"27" "570" 1 73 0 73 0 7.54660025658441e-06 7.06482606978887e-05 0 0.0010625428418616 0
"27" "574" 5 2 4250 0.4 1062.5 3.7733001282922e-05 1.93556878624353e-06 0.000138094556364577 5.82215255814573e-06 0.000362215660573165
"27" "575" 3 49 6971 16.3333333333333 3485.5 2.26398007697532e-05 4.74214352629664e-05 0.000226507565274697 0.000237737896124284 0.00118823782110849
"27" "584" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "585" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "588" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "591" 3 12 73 4 36.5 2.26398007697532e-05 1.16134127174612e-05 2.37197708579155e-06 5.82215255814573e-05 1.24431732808664e-05
"27" "592" 1 17 0 17 0 7.54660025658441e-06 1.645233468307e-05 0 0.000247441483721194 0
"27" "596" 2 0 846 0 846 1.50932005131688e-05 0 2.74889399257487e-05 0 0.000288408893030492
"27" "599" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "605" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "611" 18 73 8077 4.05555555555556 475.117647058824 0.000135838804618519 7.06482606978887e-05 0.000262444642766279 5.90301578811998e-05 0.000161971814004122
"27" "615" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "616" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "623" 2 0 26 0 26 1.50932005131688e-05 0 8.44813756583292e-07 0 8.86363028226099e-06
"27" "624" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "631" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "635" 2 11 78 5.5 78 1.50932005131688e-05 1.06456283243394e-05 2.53444126974988e-06 8.00545976745038e-05 2.6590890846783e-05
"27" "642" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "645" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "650" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "652" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "654" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "659" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "662" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "676" 2 0 214 0 214 1.50932005131688e-05 0 6.95346707341633e-06 0 7.29544954001481e-05
"27" "684" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "686" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "696" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "697" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "699" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "702" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "705" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "713" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "714" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "720" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "723" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "728" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "731" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "742" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "743" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "744" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "755" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "757" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "758" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "767" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "768" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "770" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "771" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "777" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "781" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "785" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "791" 2 0 36 0 36 1.50932005131688e-05 0 1.16974212449994e-06 0 1.22727188523614e-05
"27" "792" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "796" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "801" 1 21 0 21 0 7.54660025658441e-06 2.0323472255557e-05 0 0.000305663009302651 0
"27" "802" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "807" 1 15 0 15 0 7.54660025658441e-06 1.45167658968264e-05 0 0.000218330720930465 0
"27" "808" 1 12 0 12 0 7.54660025658441e-06 1.16134127174612e-05 0 0.000174664576744372 0
"27" "809" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "810" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "811" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "813" 12 0 8736 0 794.181818181818 9.05592030790129e-05 0 0.000283857422211986 0 0.000270743615894517
"27" "814" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "815" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "816" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "817" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "818" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "822" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "824" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "828" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "829" 1 41 0 41 0 7.54660025658441e-06 3.96791601179923e-05 0 0.000596770637209938 0
"27" "832" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "838" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "845" 3 38 317 12.6666666666667 158.5 2.26398007697532e-05 3.6775806938627e-05 1.03002292629578e-05 0.000184368164341282 5.4034053836091e-05
"27" "846" 8 17 1375 2.125 196.428571428571 6.03728020526753e-05 1.645233468307e-05 4.46776505885395e-05 3.09301854651492e-05 6.69642397698289e-05
"27" "850" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "851" 22 99 9203 4.5 438.238095238095 0.000166025205644857 9.58106549190545e-05 0.000299031576993694 6.54992162791395e-05 0.000149399248145875
"27" "854" 2 12 29 6 29 1.50932005131688e-05 1.16134127174612e-05 9.42292266958288e-07 8.7332288372186e-05 9.8863568532911e-06
"27" "856" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "857" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "860" 2 0 552 0 552 1.50932005131688e-05 0 1.79360459089991e-05 0 0.000188181689069541
"27" "861" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "868" 15 73 2271 4.86666666666667 162.214285714286 0.000113199003848766 7.06482606978887e-05 7.37912323538714e-05 7.08361894574398e-05 5.53002867335569e-05
"27" "872" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "874" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "876" 1 18 0 18 0 7.54660025658441e-06 1.74201190761917e-05 0 0.000261996865116558 0
"27" "877" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "881" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "882" 3 0 5636 0 2818 2.26398007697532e-05 0 0.000183129628157824 0 0.000960681159054287
"27" "886" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "891" 5 16 722 3.2 180.5 3.7733001282922e-05 1.54845502899482e-05 2.34598281635822e-05 4.65772204651659e-05 6.15340486903119e-05
"27" "906" 1 15 0 15 0 7.54660025658441e-06 1.45167658968264e-05 0 0.000218330720930465 0
"27" "924" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "926" 5 14 6490 2.8 1622.5 3.7733001282922e-05 1.35489815037047e-05 0.000210878510777906 4.07550679070201e-05 0.000553124620498787
"27" "928" 1 11 0 11 0 7.54660025658441e-06 1.06456283243394e-05 0 0.000160109195349008 0
"27" "929" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "936" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "943" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "949" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "955" 2 48 39 24 39 1.50932005131688e-05 4.64536508698446e-05 1.26722063487494e-06 0.000349329153488744 1.32954454233915e-05
"27" "958" 1 37 0 37 0 7.54660025658441e-06 3.58080225455052e-05 0 0.00053854911162848 0
"27" "959" 1 19 0 19 0 7.54660025658441e-06 1.83879034693135e-05 0 0.000276552246511922 0
"27" "963" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "969" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "971" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "995" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "996" 4 15 4009 3.75 1336.33333333333 3.01864010263376e-05 1.45167658968264e-05 0.000130263782697785 5.45826802326162e-05 0.000455567869251081
"27" "997" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "998" 2 0 1977 0 1977 1.50932005131688e-05 0 6.42383383371219e-05 0 0.000673976810308845
"27" "999" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1002" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1003" 13 46 7473 3.53846153846154 622.75 9.81058033355973e-05 4.45180820836011e-05 0.000242818969344113 5.15036572451353e-05 0.000212300990703001
"27" "1005" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1013" 2 0 30 0 30 1.50932005131688e-05 0 9.74785103749953e-07 0 1.02272657103011e-05
"27" "1016" 2 0 72 0 72 1.50932005131688e-05 0 2.33948424899989e-06 0 2.45454377047227e-05
"27" "1020" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1027" 4 19 503 4.75 167.666666666667 3.01864010263376e-05 1.83879034693135e-05 1.63438969062075e-05 6.91380616279806e-05 5.71590516920164e-05
"27" "1029" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1030" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1039" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1042" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1045" 2 25 70 12.5 70 1.50932005131688e-05 2.41946098280441e-05 2.27449857541656e-06 0.000181942267442054 2.38636199907027e-05
"27" "1046" 5 0 4086 0 1021.5 3.7733001282922e-05 0 0.000132765731130744 0 0.000348238397435754
"27" "1054" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1056" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1058" 13 136 9314 10.4615384615385 776.166666666667 9.81058033355973e-05 0.00013161867746456 0.000302638281877569 0.000152271682289965 0.000264602091182625
"27" "1070" 2 15 253 7.5 253 1.50932005131688e-05 1.45167658968264e-05 8.22068770829127e-06 0.000109165360465232 8.62499408235396e-05
"27" "1071" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1074" 18 60 6721 3.33333333333333 395.352941176471 0.000135838804618519 5.80670635873058e-05 0.000218384356076781 4.85179379845478e-05 0.000134779319292027
"27" "1081" 39 121 8181 3.1025641025641 215.289473684211 0.000294317410006792 0.000117101911567733 0.000265823897792612 4.51590038163868e-05 7.33940883999769e-05
"27" "1083" 62 299 9074 4.82258064516129 148.754098360656 0.000467889215908233 0.000289367533543407 0.000294840001047569 7.01945006002248e-05 5.07115896476899e-05
"27" "1087" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1092" 1 13 0 13 0 7.54660025658441e-06 1.25811971105829e-05 0 0.000189219958139736 0
"27" "1101" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1107" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"27" "1109" 31 184 8760 5.93548387096774 292 0.000233944607954117 0.000178072328334404 0.000284637250294986 8.63932315079689e-05 9.95453862469311e-05
"28" "29" 3 0 5110 0 2555 2.26398007697532e-05 0 0.000166038396005409 0 0.000871022129660647
"28" "30" 177 2062 6916 11.6497175141243 39.2954545454545 0.00133574824541544 0.00199557141861707 0.000224720459251156 0.000169566081566335 1.33961684947808e-05
"28" "31" 2 14 340 7 340 1.50932005131688e-05 1.35489815037047e-05 1.10475645091661e-05 0.00010188766976755 0.000115909011383413
"28" "32" 3 0 3513 0 1756.5 2.26398007697532e-05 0 0.000114147335649119 0 0.000598806407338132
"28" "33" 17 121 4658 7.11764705882353 291.125 0.000128292204361935 0.000117101911567733 0.000151351633775576 0.00010360006757877 9.92470909970473e-05
"28" "34" 43 202 8425 4.69767441860465 200.595238095238 0.00032450381103313 0.000195492447410596 0.000273752149969778 6.83764428340371e-05 6.83846933407041e-05
"28" "35" 17 69 8060 4.05882352941176 503.75 0.000128292204361935 6.67771231254016e-05 0.000261892264540821 5.9077724487067e-05 0.000171732836718807
"28" "36" 172 1284 7669 7.46511627906977 44.8479532163743 0.00129801524413252 0.00124263516076834 0.00024918756535528 0.000108657614602604 1.52890644702338e-05
"28" "37" 21 38 6294 1.80952380952381 314.7 0.000158478605388273 3.6775806938627e-05 0.00020450991476674 2.63383091916117e-05 0.000107284017301059
"28" "38" 151 1731 7243 11.4635761589404 48.2866666666667 0.00113953663874425 0.00167523478449377 0.00023534561688203 0.000166856723148183 1.6461352342158e-05
"28" "39" 20 28 7532 1.4 396.421052631579 0.000150932005131688 2.70979630074094e-05 0.000244736046714821 2.03775339535101e-05 0.000135143447947348
"28" "40" 139 1891 6652 13.6043165467626 48.2028985507246 0.00104897743566523 0.00183008028739325 0.000216142350338156 0.000198016015961395 1.64327950494984e-05
"28" "41" 3 0 213 0 106.5 2.26398007697532e-05 0 6.92097423662467e-06 0 3.63067932715691e-05
"28" "42" 2 0 28 0 28 1.50932005131688e-05 0 9.09799430166623e-07 0 9.54544799628106e-06
"28" "43" 32 109 8556 3.40625 276 0.000241491208210701 0.000105488498850272 0.000278008711589487 4.95792678779598e-05 9.40908445347705e-05
"28" "44" 23 80 7985 3.47826086956522 362.954545454545 0.000173571805901441 7.7422751449741e-05 0.000259455301781446 5.06274135490933e-05 0.000123734419237507
"28" "45" 16 91 6472 5.6875 431.466666666667 0.000120745604105351 8.80683797740804e-05 0.000210293639715656 8.27837316861347e-05 0.000147090808171264
"28" "46" 74 983 7298 13.2837837837838 99.972602739726 0.000558448418987246 0.000951332058438693 0.000237132722905572 0.000193350539346529 3.40815457323186e-05
"28" "47" 7 55 2425 7.85714285714286 404.166666666667 5.28262017960909e-05 5.3228141621697e-05 7.87951292197879e-05 0.000114363710963577 0.00013778399637489
"28" "48" 5 62 3450 12.4 862.5 3.7733001282922e-05 6.00026323735493e-05 0.000112100286931245 0.000180486729302518 0.000294033889171158
"28" "49" 20 78 4919 3.9 258.894736842105 0.000150932005131688 7.54871826634975e-05 0.000159832264178201 5.67659874419209e-05 8.82595088227567e-05
"28" "50" 116 1197 7720 10.3189655172414 67.1304347826087 0.000875405629763791 0.00115843791856675 0.000250844700031655 0.000150196478709061 2.2885359792326e-05
"28" "51" 23 212 7048 9.21739130434783 320.363636363636 0.000173571805901441 0.000205170291341814 0.000229009513707656 0.000134162645905097 0.000109214801100307
"28" "54" 4 19 1030 4.75 343.333333333333 3.01864010263376e-05 1.83879034693135e-05 3.3467621895415e-05 6.91380616279806e-05 0.000117045374240113
"28" "55" 17 59 3362 3.47058823529412 210.125 0.000128292204361935 5.7099279194184e-05 0.000109240917293578 5.05157354309703e-05 7.16334735792342e-05
"28" "57" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "58" 13 127 2201 9.76923076923077 183.416666666667 9.81058033355973e-05 0.000122908617926464 7.15167337784549e-05 0.000142194879785482 6.25283661899245e-05
"28" "59" 5 11 2198 2.2 549.5 3.7733001282922e-05 1.06456283243394e-05 7.14192552680799e-05 3.20218390698015e-05 0.000187329416927016
"28" "60" 2 0 25 0 25 1.50932005131688e-05 0 8.12320919791627e-07 0 8.52272142525095e-06
"28" "62" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "63" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "73" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "88" 6 38 5975 6.33333333333333 1195 4.52796015395065e-05 3.6775806938627e-05 0.000194144699830199 9.21840821706408e-05 0.000407386084126995
"28" "90" 2 13 33 6.5 33 1.50932005131688e-05 1.25811971105829e-05 1.07226361412495e-06 9.46099790698682e-05 1.12499922813313e-05
"28" "95" 21 119 5329 5.66666666666667 266.45 0.000158478605388273 0.00011516634278149 0.000173154327262783 8.24804945737312e-05 9.08351649503246e-05
"28" "105" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "106" 2 20 46 10 46 1.50932005131688e-05 1.93556878624353e-05 1.49467049241659e-06 0.000145553813953643 1.56818074224618e-05
"28" "109" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "114" 19 236 1547 12.4210526315789 85.9444444444444 0.000143385404875104 0.000228397116776736 5.02664185167059e-05 0.000180793158384525 2.92992223219183e-05
"28" "120" 9 0 6556 0 819.5 6.79194023092597e-05 0 0.000213023038006156 0 0.000279374808319726
"28" "127" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "134" 2 15 33 7.5 33 1.50932005131688e-05 1.45167658968264e-05 1.07226361412495e-06 0.000109165360465232 1.12499922813313e-05
"28" "137" 1 15 0 15 0 7.54660025658441e-06 1.45167658968264e-05 0 0.000218330720930465 0
"28" "139" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "147" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "149" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "151" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "153" 2 0 47 0 47 1.50932005131688e-05 0 1.52716332920826e-06 0 1.60227162794718e-05
"28" "158" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "160" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "164" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "198" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "230" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "234" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "244" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "248" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "256" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "259" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "277" 2 0 62 0 62 1.50932005131688e-05 0 2.01455588108324e-06 0 2.11363491346224e-05
"28" "284" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "285" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "286" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "288" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "290" 2 20 46 10 46 1.50932005131688e-05 1.93556878624353e-05 1.49467049241659e-06 0.000145553813953643 1.56818074224618e-05
"28" "291" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "292" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "294" 3 51 477 17 238.5 2.26398007697532e-05 4.93570040492099e-05 1.54990831496242e-05 0.000247441483721194 8.13067623968941e-05
"28" "297" 3 11 109 3.66666666666667 54.5 2.26398007697532e-05 1.06456283243394e-05 3.5417192102915e-06 5.33697317830026e-05 1.85795327070471e-05
"28" "306" 6 30 3262 5 652.4 4.52796015395065e-05 2.90335317936529e-05 0.000105991633614412 7.27769069768217e-05 0.000222408938313349
"28" "309" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "310" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "311" 1 13 0 13 0 7.54660025658441e-06 1.25811971105829e-05 0 0.000189219958139736 0
"28" "318" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "319" 9 14 7601 1.55555555555556 950.125 6.79194023092597e-05 1.35489815037047e-05 0.000246978052453446 2.2641704392789e-05 0.000323906027766662
"28" "321" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "322" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "324" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "332" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "336" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "337" 15 64 5982 4.26666666666667 427.285714285714 0.000113199003848766 6.19382011597928e-05 0.000194372149687741 6.21029606202212e-05 0.000145665484473861
"28" "338" 4 72 3035 18 1011.66666666667 3.01864010263376e-05 6.96804763047669e-05 9.86157596627036e-05 0.000261996865116558 0.000344886127008488
"28" "344" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "345" 2 0 32 0 32 1.50932005131688e-05 0 1.03977077733328e-06 0 1.09090834243212e-05
"28" "350" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "360" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "363" 2 0 30 0 30 1.50932005131688e-05 0 9.74785103749953e-07 0 1.02272657103011e-05
"28" "365" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "367" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "371" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "374" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "375" 3 11 3196 3.66666666666667 1598 2.26398007697532e-05 1.06456283243394e-05 0.000103847106386162 5.33697317830026e-05 0.000544772353502041
"28" "377" 12 135 663 11.25 60.2727272727273 9.05592030790129e-05 0.000130650893071438 2.1542750792874e-05 0.000163748040697849 2.05475065634232e-05
"28" "379" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "389" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "401" 5 38 583 7.6 145.75 3.7733001282922e-05 3.6775806938627e-05 1.89433238495407e-05 0.000110620898604769 4.9687465909213e-05
"28" "410" 4 0 112 0 37.3333333333333 3.01864010263376e-05 0 3.63919772066649e-06 0 1.27272639950414e-05
"28" "417" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "433" 2 0 1821 0 1821 1.50932005131688e-05 0 5.91694557976221e-05 0 0.000620795028615279
"28" "435" 11 283 639 25.7272727272727 63.9 8.30126028224285e-05 0.000273882983253459 2.0762922709874e-05 0.00037447026680801 2.17840759629414e-05
"28" "436" 3 50 2503 16.6666666666667 1251.5 2.26398007697532e-05 4.83892196560881e-05 8.13295704895377e-05 0.000242589689922739 0.000426647434548063
"28" "438" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "439" 5 0 1646 0 411.5 3.7733001282922e-05 0 5.34832093590807e-05 0 0.000140283994659631
"28" "446" 1 0 0 0 0 7.54660025658441e-06 0 0 0 0
"28" "451" 12 91 2783 7.58333333333333 253 9.05592030790129e-05 8.80683797740804e-05 9.0427564791204e-05 0.000110378308914846 8.62499408235396e-05
"28" "459" 2 21 42 10.5 42 1.50932005131688e-05 2.0323472255557e-05 1.36469914524993e-06 0.000152831504651326 1.43181719944216e-05
