"a" "b" "tempo"
"4" "11" 3.5
"4" "12" 5.86363636363636
"4" "14" 0
"4" "15" 2.56060606060606
"4" "17" 6.51190476190476
"4" "18" 4.95833333333333
"4" "19" 7.68
"4" "20" 10.7647058823529
"4" "21" 0
"4" "22" 16.7454545454545
"4" "23" 4.88679245283019
"4" "24" 4.56410256410256
"4" "25" 5.58333333333333
"4" "26" 1.28571428571429
"4" "27" 0.133333333333333
"4" "29" 1.47826086956522
"4" "30" 5.25
"4" "31" 0.230769230769231
"4" "32" 1.04545454545455
"4" "33" 2.66666666666667
"4" "34" 0.153846153846154
"4" "35" 2
"4" "36" 2.75
"4" "37" 5
"4" "38" 40.5
"4" "39" 1.05555555555556
"4" "40" 8.25
"4" "41" 0
"4" "42" 2.125
"4" "43" 1.5
"4" "44" 1.11111111111111
"4" "45" 2.45454545454545
"4" "46" 0
"4" "47" 0
"4" "48" 6.2
"4" "49" 2.55555555555556
"4" "50" 9.5
"4" "51" 2.94117647058824
"4" "52" 5.35185185185185
"4" "53" 2.61818181818182
"4" "54" 2.62068965517241
"4" "55" 2.58333333333333
"4" "56" 2.37142857142857
"4" "57" 2.8
"4" "58" 1.52173913043478
"4" "59" 0
"4" "60" 3.71794871794872
"4" "61" 1.83333333333333
"4" "62" 3.66666666666667
"4" "70" 16.8125
"4" "73" 0
"4" "81" 4.9
"4" "88" 7.72222222222222
"4" "90" 2.2
"4" "93" 0
"4" "95" 4.71428571428571
"4" "102" 0
"4" "104" 0
"4" "105" 0
"4" "106" 0
"4" "113" 0
"4" "114" 10
"4" "115" 9.79591836734694
"4" "120" 6.9
"4" "121" 3.5
"4" "126" 0
"4" "144" 0
"4" "148" 0
"4" "150" 9.75384615384615
"4" "151" 22
"4" "153" 0
"4" "155" 0
"4" "159" 0
"4" "176" 0
"4" "269" 0
"4" "271" 95.6
"4" "277" 0
"4" "279" 2
"4" "284" 0
"4" "285" 4
"4" "287" 8.7
"4" "292" 0
"4" "294" 0
"4" "297" 123
"4" "306" 4.22727272727273
"4" "311" 8.19047619047619
"4" "315" 0
"4" "318" 7.33333333333333
"4" "325" 0
"4" "329" 0
"4" "332" 0
"4" "337" 20.6818181818182
"4" "338" 5
"4" "345" 3.93333333333333
"4" "353" 4.25
"4" "357" 0
"4" "358" 0
"4" "360" 0
"4" "361" 0
"4" "363" 23.9230769230769
"4" "375" 8.93939393939394
"4" "377" 12.7460317460317
"4" "396" 2.83333333333333
"4" "401" 11.04
"4" "403" 0
"4" "408" 0
"4" "410" 6
"4" "424" 0.666666666666667
"4" "425" 0
"4" "427" 8.28571428571429
"4" "433" 30.3793103448276
"4" "435" 0
"4" "436" 7.82608695652174
"4" "437" 3.76
"4" "439" 13.3076923076923
"4" "446" 0
"4" "448" 0
"4" "459" 6
"4" "460" 7.07692307692308
"4" "462" 0
"4" "463" 24.234375
"4" "465" 0
"4" "472" 7.5
"4" "475" 0
"4" "487" 0
"4" "495" 0
"4" "501" 0
"4" "505" 0
"4" "506" 0
"4" "507" 0
"4" "511" 0
"4" "516" 0
"4" "517" 0
"4" "529" 0
"4" "534" 3.42857142857143
"4" "539" 0
"4" "540" 38.6666666666667
"4" "541" 0
"4" "543" 0
"4" "548" 55.8
"4" "554" 0
"4" "557" 22.6444444444444
"4" "558" 2
"4" "563" 0
"4" "574" 19.88
"4" "575" 8.5
"4" "585" 0
"4" "590" 0
"4" "596" 5.33333333333333
"4" "599" 0
"4" "609" 0
"4" "611" 10
"4" "615" 0
"4" "617" 0
"4" "622" 0
"4" "631" 0
"4" "638" 0
"4" "639" 0
"4" "642" 0
"4" "676" 0
"4" "682" 0
"4" "689" 0
"4" "697" 0
"4" "702" 0
"4" "704" 0
"4" "705" 0
"4" "727" 0
"4" "731" 0
"4" "742" 0
"4" "745" 12
"4" "751" 0
"4" "757" 0
"4" "763" 0
