"a" "b" "tinicio" "tfinal" "tcontato"
"17" "1109" 5551000 5551000 0
"18" "19" 1965000 2021000 56000
"18" "19" 2053000 2053000 0
"18" "19" 2080000 2080000 0
"18" "19" 2164000 2164000 0
"18" "19" 2236000 2236000 0
"18" "19" 2281000 2281000 0
"18" "19" 2323000 2323000 0
"18" "19" 2337000 2339000 2000
"18" "19" 2455000 2455000 0
"18" "19" 2583000 2583000 0
"18" "19" 2600000 2600000 0
"18" "19" 2624000 2624000 0
"18" "19" 6050000 6050000 0
"18" "19" 6086000 6086000 0
"18" "19" 6101000 6101000 0
"18" "19" 8058000 8113000 55000
"18" "19" 8185000 8185000 0
"18" "19" 8529000 8529000 0
"18" "19" 8826000 8839000 13000
"18" "20" 1464000 1464000 0
"18" "20" 1491000 1491000 0
"18" "20" 1501000 1501000 0
"18" "20" 2077000 2090000 13000
"18" "20" 2137000 2137000 0
"18" "20" 2164000 2164000 0
"18" "20" 2240000 2240000 0
"18" "20" 2251000 2256000 5000
"18" "20" 2299000 2299000 0
"18" "20" 2323000 2323000 0
"18" "20" 2366000 2366000 0
"18" "20" 2455000 2455000 0
"18" "20" 2603000 2603000 0
"18" "20" 2624000 2624000 0
"18" "20" 3346000 3346000 0
"18" "20" 3459000 3459000 0
"18" "21" 1093000 1093000 0
"18" "21" 1120000 1120000 0
"18" "21" 1180000 1180000 0
"18" "21" 1190000 1190000 0
"18" "21" 2867000 2867000 0
"18" "21" 2873000 2873000 0
"18" "21" 2906000 2921000 15000
"18" "21" 2993000 2993000 0
"18" "21" 3027000 3027000 0
"18" "21" 3031000 3048000 17000
"18" "21" 3076000 3076000 0
"18" "21" 3083000 3083000 0
"18" "21" 3127000 3127000 0
"18" "21" 5986000 5986000 0
"18" "21" 6256000 6256000 0
"18" "21" 6268000 6268000 0
"18" "21" 6295000 6295000 0
"18" "22" 2455000 2485000 30000
"18" "22" 2490000 2490000 0
"18" "22" 2515000 2527000 12000
"18" "22" 2534000 2534000 0
"18" "22" 2621000 2621000 0
"18" "22" 2624000 2635000 11000
"18" "22" 3368000 3368000 0
"18" "22" 3400000 3400000 0
"18" "22" 3425000 3440000 15000
"18" "22" 4852000 4852000 0
"18" "22" 4936000 4965000 29000
"18" "22" 4994000 4994000 0
"18" "22" 5169000 5169000 0
"18" "22" 5283000 5285000 2000
"18" "22" 5315000 5315000 0
"18" "22" 5404000 5404000 0
"18" "22" 5432000 5432000 0
"18" "22" 5465000 5465000 0
"18" "22" 5496000 5496000 0
"18" "22" 5552000 5552000 0
"18" "22" 5686000 5722000 36000
"18" "22" 5783000 5783000 0
"18" "22" 5784000 5784000 0
"18" "22" 5842000 5842000 0
"18" "22" 6313000 6313000 0
"18" "22" 6342000 6342000 0
"18" "22" 8480000 8480000 0
"18" "22" 8839000 8850000 11000
"18" "22" 8899000 8899000 0
"18" "22" 8932000 8999000 67000
"18" "22" 9020000 9020000 0
"18" "22" 9811000 9811000 0
"18" "22" 9976000 9976000 0
"18" "23" 1304000 1312000 8000
"18" "23" 1414000 1414000 0
"18" "23" 1521000 1521000 0
"18" "23" 1757000 1757000 0
"18" "23" 2831000 2831000 0
"18" "23" 3472000 3509000 37000
"18" "23" 3512000 3512000 0
"18" "23" 3542000 3542000 0
"18" "23" 3577000 3577000 0
"18" "23" 3602000 3602000 0
"18" "23" 3654000 3654000 0
"18" "23" 3748000 3748000 0
"18" "23" 3804000 3804000 0
"18" "23" 3843000 3858000 15000
"18" "23" 3940000 3940000 0
"18" "23" 3949000 3949000 0
"18" "23" 3979000 3979000 0
"18" "23" 3984000 3984000 0
"18" "23" 4006000 4006000 0
"18" "23" 4011000 4011000 0
"18" "23" 4043000 4057000 14000
"18" "23" 4101000 4101000 0
"18" "23" 4124000 4124000 0
"18" "23" 4253000 4253000 0
"18" "23" 4267000 4267000 0
"18" "23" 4305000 4305000 0
"18" "23" 5293000 5293000 0
"18" "23" 5315000 5330000 15000
"18" "23" 5366000 5366000 0
"18" "23" 5368000 5369000 1000
"18" "23" 5400000 5400000 0
"18" "23" 5404000 5404000 0
"18" "23" 5417000 5417000 0
"18" "23" 5490000 5490000 0
"18" "23" 5675000 5675000 0
"18" "23" 5722000 5722000 0
"18" "23" 5809000 5830000 21000
"18" "23" 5882000 5882000 0
"18" "24" 1456000 1456000 0
"18" "24" 1484000 1484000 0
"18" "24" 1492000 1492000 0
"18" "24" 1531000 1531000 0
"18" "24" 1572000 1572000 0
"18" "24" 1578000 1578000 0
"18" "24" 1595000 1623000 28000
"18" "24" 1631000 1631000 0
"18" "24" 1640000 1640000 0
"18" "24" 1660000 1660000 0
"18" "24" 1705000 1705000 0
"18" "24" 1721000 1721000 0
"18" "24" 1940000 1940000 0
"18" "24" 2016000 2016000 0
"18" "24" 2129000 2129000 0
"18" "24" 2148000 2148000 0
"18" "24" 2171000 2171000 0
"18" "24" 2180000 2187000 7000
"18" "24" 2222000 2222000 0
"18" "24" 2264000 2264000 0
"18" "24" 2337000 2339000 2000
"18" "24" 2351000 2351000 0
"18" "24" 2366000 2366000 0
"18" "24" 2462000 2462000 0
"18" "24" 2493000 2494000 1000
"18" "24" 3459000 3459000 0
"18" "24" 3554000 3554000 0
"18" "24" 3562000 3577000 15000
"18" "24" 3602000 3634000 32000
"18" "24" 3687000 3687000 0
"18" "24" 3727000 3727000 0
"18" "24" 3748000 3748000 0
"18" "24" 3766000 3766000 0
"18" "24" 3941000 3982000 41000
"18" "24" 4003000 4003000 0
"18" "24" 4015000 4015000 0
"18" "24" 4024000 4024000 0
"18" "24" 4044000 4062000 18000
"18" "24" 4092000 4107000 15000
"18" "24" 4108000 4124000 16000
"18" "24" 4263000 4263000 0
"18" "24" 4285000 4285000 0
"18" "24" 4292000 4292000 0
"18" "24" 4342000 4342000 0
"18" "24" 4379000 4386000 7000
"18" "24" 5061000 5061000 0
"18" "24" 5315000 5315000 0
"18" "24" 5354000 5354000 0
"18" "24" 5369000 5369000 0
"18" "24" 5391000 5404000 13000
"18" "24" 5432000 5432000 0
"18" "24" 5465000 5465000 0
"18" "24" 5481000 5481000 0
"18" "24" 5600000 5600000 0
"18" "24" 5683000 5683000 0
"18" "24" 5742000 5742000 0
"18" "24" 5830000 5830000 0
"18" "24" 5972000 5972000 0
"18" "24" 7257000 7257000 0
"18" "24" 7267000 7366000 99000
"18" "24" 7407000 7496000 89000
"18" "24" 7583000 7611000 28000
"18" "24" 7615000 7615000 0
"18" "24" 7658000 7671000 13000
"18" "24" 7686000 7686000 0
"18" "24" 7698000 7712000 14000
"18" "24" 7792000 7809000 17000
"18" "24" 7846000 7850000 4000
"18" "24" 7864000 7864000 0
"18" "24" 7881000 7881000 0
"18" "24" 7977000 7977000 0
"18" "24" 8025000 8025000 0
"18" "24" 8058000 8092000 34000
"18" "24" 8127000 8127000 0
"18" "24" 8182000 8182000 0
"18" "24" 8217000 8217000 0
"18" "24" 8228000 8242000 14000
"18" "24" 8257000 8321000 64000
"18" "24" 9359000 9359000 0
"18" "24" 9577000 9577000 0
"18" "24" 9761000 9761000 0
"18" "24" 9771000 9799000 28000
"18" "24" 10107000 10126000 19000
"18" "24" 10132000 10132000 0
"18" "25" 1170000 1170000 0
"18" "25" 2669000 2669000 0
"18" "25" 2780000 2780000 0
"18" "25" 3953000 3953000 0
"18" "25" 4009000 4009000 0
"18" "25" 4192000 4192000 0
"18" "25" 4244000 4244000 0
"18" "25" 4442000 4442000 0
"18" "25" 7779000 7779000 0
"18" "25" 7949000 7949000 0
"18" "25" 7955000 7955000 0
"18" "26" 1958000 1958000 0
"18" "26" 1965000 1965000 0
"18" "26" 2006000 2006000 0
"18" "26" 2062000 2079000 17000
"18" "26" 2154000 2154000 0
"18" "26" 2221000 2236000 15000
"18" "26" 2280000 2282000 2000
"18" "26" 2326000 2326000 0
"18" "26" 2466000 2466000 0
"18" "26" 2548000 2548000 0
"18" "26" 2612000 2612000 0
"18" "26" 2614000 2614000 0
"18" "26" 8540000 8540000 0
"18" "26" 8652000 8673000 21000
"18" "27" 1359000 1359000 0
"18" "27" 1402000 1402000 0
"18" "27" 1456000 1456000 0
"18" "27" 1515000 1515000 0
"18" "27" 1560000 1560000 0
"18" "27" 1631000 1631000 0
"18" "27" 2485000 2485000 0
"18" "27" 4223000 4223000 0
"18" "27" 4968000 4968000 0
"18" "27" 5115000 5115000 0
"18" "27" 5118000 5118000 0
"18" "27" 6570000 6570000 0
"18" "27" 6579000 6597000 18000
"18" "29" 1190000 1190000 0
"18" "29" 1414000 1414000 0
"18" "29" 1619000 1631000 12000
"18" "29" 1635000 1635000 0
"18" "29" 1660000 1660000 0
"18" "29" 1684000 1684000 0
"18" "29" 1687000 1687000 0
"18" "29" 1705000 1705000 0
"18" "29" 1723000 1743000 20000
"18" "29" 1763000 1763000 0
"18" "29" 1826000 1826000 0
"18" "29" 1909000 1929000 20000
"18" "29" 2548000 2548000 0
"18" "29" 2567000 2567000 0
"18" "29" 2583000 2583000 0
"18" "29" 2635000 2635000 0
"18" "29" 3264000 3264000 0
"18" "29" 3426000 3426000 0
"18" "29" 3440000 3440000 0
"18" "29" 4223000 4223000 0
"18" "29" 5096000 5096000 0
"18" "29" 5115000 5115000 0
"18" "29" 5169000 5169000 0
"18" "29" 5216000 5216000 0
"18" "29" 5298000 5298000 0
"18" "29" 5404000 5404000 0
"18" "29" 5432000 5432000 0
"18" "29" 5465000 5465000 0
"18" "29" 5480000 5496000 16000
"18" "29" 5531000 5531000 0
"18" "29" 5961000 5961000 0
"18" "29" 6003000 6019000 16000
"18" "29" 6396000 6396000 0
"18" "29" 9325000 9325000 0
"18" "30" 3760000 3760000 0
"18" "31" 1284000 1284000 0
"18" "31" 1572000 1575000 3000
"18" "31" 1603000 1603000 0
"18" "31" 1725000 1725000 0
"18" "31" 1773000 1773000 0
"18" "31" 1949000 1949000 0
"18" "31" 2028000 2028000 0
"18" "31" 2385000 2385000 0
"18" "31" 2415000 2415000 0
"18" "31" 2438000 2453000 15000
"18" "31" 2455000 2468000 13000
"18" "31" 2503000 2503000 0
"18" "31" 2527000 2527000 0
"18" "31" 2556000 2556000 0
"18" "31" 2563000 2563000 0
"18" "31" 2597000 2612000 15000
"18" "31" 2635000 2635000 0
"18" "31" 2938000 2938000 0
"18" "31" 3352000 3352000 0
"18" "31" 3374000 3374000 0
"18" "31" 4907000 4907000 0
"18" "31" 4909000 4909000 0
"18" "31" 6579000 6579000 0
"18" "31" 6583000 6597000 14000
"18" "31" 6610000 6635000 25000
"18" "32" 1304000 1304000 0
"18" "32" 1578000 1578000 0
"18" "32" 1687000 1704000 17000
"18" "32" 2164000 2164000 0
"18" "32" 2266000 2269000 3000
"18" "32" 2385000 2390000 5000
"18" "32" 2545000 2545000 0
"18" "32" 2612000 2624000 12000
"18" "32" 3306000 3306000 0
"18" "32" 3358000 3358000 0
"18" "32" 3789000 3789000 0
"18" "32" 3815000 3815000 0
"18" "32" 4982000 4982000 0
"18" "32" 8500000 8500000 0
"18" "32" 8699000 8699000 0
"18" "33" 2343000 2343000 0
"18" "33" 2350000 2350000 0
"18" "33" 2684000 2684000 0
"18" "33" 4407000 4407000 0
"18" "33" 4428000 4428000 0
"18" "33" 5820000 5820000 0
"18" "33" 5882000 5882000 0
"18" "33" 6376000 6376000 0
"18" "33" 8717000 8717000 0
"18" "33" 9579000 9579000 0
"18" "33" 9640000 9640000 0
"18" "33" 9663000 9663000 0
"18" "34" 1826000 1826000 0
"18" "34" 2601000 2601000 0
"18" "34" 2624000 2624000 0
"18" "34" 3181000 3181000 0
"18" "34" 5169000 5169000 0
"18" "34" 5186000 5186000 0
"18" "34" 6082000 6082000 0
"18" "34" 7846000 7850000 4000
"18" "34" 7937000 7937000 0
"18" "34" 8289000 8289000 0
"18" "34" 8513000 8513000 0
"18" "34" 9940000 9940000 0
"18" "35" 1560000 1560000 0
"18" "35" 1659000 1659000 0
"18" "35" 2626000 2626000 0
"18" "35" 2954000 2954000 0
"18" "35" 2965000 2965000 0
"18" "35" 3861000 3861000 0
"18" "35" 4475000 4475000 0
"18" "35" 5394000 5394000 0
"18" "35" 6353000 6353000 0
"18" "35" 8562000 8577000 15000
"18" "36" 8529000 8529000 0
"18" "37" 1560000 1560000 0
"18" "37" 1578000 1578000 0
"18" "37" 3540000 3540000 0
"18" "37" 3591000 3591000 0
"18" "37" 3611000 3611000 0
"18" "37" 3654000 3668000 14000
"18" "37" 3874000 3874000 0
"18" "37" 3881000 3881000 0
"18" "37" 6362000 6362000 0
"18" "37" 8609000 8609000 0
"18" "37" 8641000 8641000 0
"18" "38" 2696000 2696000 0
"18" "39" 1548000 1548000 0
"18" "39" 1556000 1556000 0
"18" "39" 1572000 1575000 3000
"18" "39" 1600000 1600000 0
"18" "39" 1653000 1653000 0
"18" "39" 1672000 1672000 0
"18" "39" 2669000 2669000 0
"18" "39" 3019000 3019000 0
"18" "39" 4459000 4459000 0
"18" "39" 4727000 4727000 0
"18" "39" 6188000 6188000 0
"18" "39" 8392000 8392000 0
"18" "39" 9177000 9177000 0
"18" "39" 9209000 9209000 0
"18" "39" 9811000 9811000 0
"18" "40" 7611000 7611000 0
"18" "40" 7649000 7649000 0
"18" "40" 9177000 9177000 0
"18" "41" 1572000 1572000 0
"18" "41" 1578000 1578000 0
"18" "41" 1583000 1583000 0
"18" "41" 1723000 1723000 0
"18" "41" 1741000 1741000 0
"18" "41" 1812000 1812000 0
"18" "41" 2385000 2385000 0
"18" "41" 2435000 2435000 0
"18" "41" 2468000 2468000 0
"18" "41" 2597000 2612000 15000
"18" "41" 2631000 2631000 0
"18" "41" 5420000 5420000 0
"18" "41" 7321000 7321000 0
"18" "41" 7360000 7360000 0
"18" "42" 1355000 1355000 0
"18" "42" 1370000 1384000 14000
"18" "42" 1548000 1548000 0
"18" "42" 1578000 1578000 0
"18" "42" 1949000 1949000 0
"18" "42" 2435000 2435000 0
"18" "42" 2597000 2597000 0
"18" "42" 5961000 5961000 0
"18" "42" 8628000 8628000 0
"18" "43" 2811000 2811000 0
"18" "43" 4806000 4806000 0
"18" "43" 5129000 5129000 0
"18" "43" 7937000 7937000 0
"18" "44" 1616000 1616000 0
"18" "44" 1619000 1619000 0
"18" "44" 1672000 1672000 0
"18" "44" 2600000 2600000 0
"18" "44" 4459000 4471000 12000
"18" "44" 4476000 4495000 19000
"18" "44" 6203000 6203000 0
"18" "44" 6219000 6219000 0
"18" "44" 6238000 6238000 0
"18" "44" 8321000 8321000 0
"18" "44" 9678000 9678000 0
"18" "45" 1243000 1243000 0
"18" "45" 1543000 1543000 0
"18" "45" 1560000 1572000 12000
"18" "45" 2415000 2415000 0
"18" "45" 4468000 4468000 0
"18" "45" 4476000 4476000 0
"18" "45" 4500000 4500000 0
"18" "45" 5216000 5216000 0
"18" "45" 7905000 7909000 4000
"18" "45" 7977000 7988000 11000
"18" "45" 9071000 9071000 0
"18" "45" 9894000 9894000 0
"18" "46" 2691000 2691000 0
"18" "47" 1205000 1205000 0
"18" "47" 1572000 1572000 0
"18" "47" 1631000 1631000 0
"18" "47" 2503000 2503000 0
"18" "47" 3443000 3443000 0
"18" "47" 5684000 5684000 0
"18" "47" 7949000 7949000 0
"18" "47" 10037000 10037000 0
"18" "48" 1484000 1484000 0
"18" "48" 1560000 1560000 0
"18" "48" 1575000 1575000 0
"18" "48" 1583000 1583000 0
"18" "48" 1619000 1619000 0
"18" "48" 1720000 1720000 0
"18" "48" 1723000 1743000 20000
"18" "48" 1773000 1773000 0
"18" "48" 2388000 2388000 0
"18" "48" 2396000 2396000 0
"18" "48" 3362000 3362000 0
"18" "48" 4811000 4811000 0
"18" "48" 5298000 5298000 0
"18" "48" 5420000 5420000 0
"18" "48" 5542000 5542000 0
"18" "48" 5568000 5568000 0
"18" "48" 6480000 6480000 0
"18" "48" 6520000 6520000 0
"18" "48" 6525000 6525000 0
"18" "48" 8684000 8684000 0
"18" "49" 1268000 1282000 14000
"18" "49" 1284000 1284000 0
"18" "49" 1312000 1350000 38000
"18" "49" 1587000 1587000 0
"18" "49" 1603000 1659000 56000
"18" "49" 1700000 1700000 0
"18" "49" 1721000 1743000 22000
"18" "49" 2092000 2092000 0
"18" "49" 2249000 2249000 0
"18" "49" 2251000 2251000 0
"18" "49" 2269000 2269000 0
"18" "49" 2372000 2372000 0
"18" "49" 2385000 2385000 0
"18" "49" 2415000 2435000 20000
"18" "49" 2515000 2515000 0
"18" "49" 2528000 2543000 15000
"18" "49" 2612000 2612000 0
"18" "49" 4285000 4285000 0
"18" "49" 4329000 4329000 0
"18" "49" 4791000 4805000 14000
"18" "49" 4806000 4806000 0
"18" "49" 4841000 4841000 0
"18" "49" 4867000 4867000 0
"18" "49" 4936000 4936000 0
"18" "49" 5078000 5096000 18000
"18" "49" 5124000 5124000 0
"18" "49" 5132000 5132000 0
"18" "49" 5169000 5169000 0
"18" "49" 5480000 5480000 0
"18" "49" 6313000 6313000 0
"18" "49" 6362000 6362000 0
"18" "49" 8008000 8008000 0
"18" "49" 8058000 8058000 0
"18" "51" 1151000 1151000 0
"18" "51" 1157000 1157000 0
"18" "51" 1205000 1205000 0
"18" "51" 1245000 1245000 0
"18" "51" 1615000 1615000 0
"18" "51" 1631000 1631000 0
"18" "51" 1658000 1658000 0
"18" "51" 1704000 1704000 0
"18" "51" 2811000 2811000 0
"18" "51" 2833000 2833000 0
"18" "51" 2852000 2852000 0
"18" "51" 3096000 3096000 0
"18" "51" 7964000 7977000 13000
"18" "52" 2942000 2942000 0
"18" "52" 3006000 3024000 18000
"18" "52" 3054000 3054000 0
"18" "52" 3096000 3096000 0
"18" "52" 3117000 3117000 0
"18" "52" 3149000 3149000 0
"18" "52" 3220000 3232000 12000
"18" "52" 3279000 3279000 0
"18" "52" 3538000 3538000 0
"18" "52" 3654000 3654000 0
"18" "52" 3960000 3960000 0
"18" "52" 4024000 4024000 0
"18" "52" 4285000 4305000 20000
"18" "52" 4566000 4566000 0
"18" "52" 4762000 4762000 0
"18" "52" 4775000 4775000 0
"18" "52" 4794000 4794000 0
"18" "52" 6031000 6031000 0
"18" "52" 6065000 6065000 0
"18" "52" 6101000 6101000 0
"18" "52" 6173000 6173000 0
"18" "52" 8039000 8039000 0
"18" "52" 8051000 8071000 20000
"18" "52" 8073000 8073000 0
"18" "52" 8147000 8147000 0
"18" "52" 8183000 8183000 0
"18" "53" 1548000 1548000 0
"18" "53" 1573000 1573000 0
"18" "53" 2118000 2129000 11000
"18" "53" 2195000 2207000 12000
"18" "53" 2251000 2251000 0
"18" "53" 2468000 2468000 0
"18" "53" 3530000 3530000 0
"18" "53" 3537000 3537000 0
"18" "53" 3623000 3623000 0
"18" "53" 3668000 3668000 0
"18" "53" 4442000 4442000 0
"18" "53" 4523000 4595000 72000
"18" "53" 4867000 4867000 0
"18" "53" 4936000 4947000 11000
"18" "53" 5033000 5033000 0
"18" "53" 5059000 5059000 0
"18" "53" 5082000 5082000 0
"18" "53" 5132000 5132000 0
"18" "53" 5152000 5152000 0
"18" "53" 5204000 5216000 12000
"18" "53" 5450000 5450000 0
"18" "53" 5477000 5480000 3000
"18" "53" 5549000 5549000 0
"18" "53" 5568000 5568000 0
"18" "53" 5600000 5600000 0
"18" "53" 5644000 5644000 0
"18" "53" 5675000 5675000 0
"18" "53" 5926000 5961000 35000
"18" "53" 6117000 6131000 14000
"18" "53" 7570000 7570000 0
"18" "53" 7937000 7937000 0
"18" "53" 8073000 8115000 42000
"18" "53" 8185000 8289000 104000
"18" "53" 9284000 9284000 0
"18" "53" 9359000 9359000 0
"18" "53" 9386000 9386000 0
"18" "53" 9433000 9444000 11000
"18" "53" 9473000 9488000 15000
"18" "53" 9739000 9739000 0
"18" "53" 10006000 10006000 0
"18" "53" 10038000 10038000 0
"18" "53" 10092000 10092000 0
"18" "54" 1167000 1167000 0
"18" "54" 1177000 1177000 0
"18" "54" 2656000 2656000 0
"18" "54" 2886000 2902000 16000
"18" "54" 2933000 2933000 0
"18" "54" 2991000 2991000 0
"18" "54" 3006000 3038000 32000
"18" "54" 3040000 3040000 0
"18" "54" 3072000 3072000 0
"18" "54" 3108000 3108000 0
"18" "54" 3137000 3149000 12000
"18" "54" 3155000 3155000 0
"18" "54" 3205000 3206000 1000
"18" "54" 3979000 3979000 0
"18" "54" 4003000 4003000 0
"18" "54" 4043000 4043000 0
"18" "54" 4046000 4046000 0
"18" "54" 4069000 4090000 21000
"18" "54" 4137000 4137000 0
"18" "54" 4263000 4285000 22000
"18" "54" 4496000 4496000 0
"18" "54" 4509000 4509000 0
"18" "54" 4526000 4526000 0
"18" "54" 4547000 4566000 19000
"18" "54" 4595000 4595000 0
"18" "54" 4601000 4621000 20000
"18" "54" 4633000 4648000 15000
"18" "54" 4677000 4707000 30000
"18" "54" 4762000 4794000 32000
"18" "54" 6013000 6061000 48000
"18" "54" 6120000 6120000 0
"18" "54" 6152000 6152000 0
"18" "54" 7924000 7924000 0
"18" "55" 2770000 2770000 0
"18" "55" 2780000 2780000 0
"18" "55" 3054000 3072000 18000
"18" "55" 3654000 3654000 0
"18" "55" 3664000 3664000 0
"18" "55" 4003000 4003000 0
"18" "55" 4023000 4023000 0
"18" "55" 4024000 4024000 0
"18" "55" 4057000 4057000 0
"18" "55" 4329000 4329000 0
"18" "55" 4365000 4365000 0
"18" "55" 7759000 7759000 0
"18" "55" 7809000 7809000 0
"18" "56" 4223000 4223000 0
"18" "56" 4446000 4446000 0
"18" "56" 4476000 4476000 0
"18" "56" 4633000 4633000 0
"18" "56" 4638000 4638000 0
"18" "56" 4746000 4746000 0
"18" "56" 4747000 4747000 0
"18" "56" 8113000 8113000 0
"18" "56" 8185000 8185000 0
"18" "56" 8285000 8285000 0
"18" "56" 8347000 8368000 21000
"18" "56" 8373000 8392000 19000
"18" "56" 8614000 8614000 0
"18" "56" 8629000 8629000 0
"18" "56" 8645000 8645000 0
"18" "56" 8673000 8673000 0
"18" "57" 5359000 5359000 0
"18" "57" 5369000 5369000 0
"18" "57" 5432000 5450000 18000
"18" "57" 8025000 8025000 0
"18" "57" 8092000 8103000 11000
"18" "57" 8212000 8234000 22000
"18" "57" 8339000 8354000 15000
"18" "57" 8458000 8458000 0
"18" "57" 8480000 8480000 0
"18" "57" 10052000 10063000 11000
"18" "57" 10092000 10112000 20000
"18" "58" 1501000 1501000 0
"18" "58" 1548000 1548000 0
"18" "58" 2669000 2669000 0
"18" "58" 2831000 2852000 21000
"18" "58" 3054000 3054000 0
"18" "58" 3080000 3080000 0
"18" "58" 4006000 4006000 0
"18" "58" 4057000 4057000 0
"18" "58" 6061000 6061000 0
"18" "58" 7688000 7688000 0
"18" "58" 7712000 7742000 30000
"18" "58" 8009000 8009000 0
"18" "58" 8058000 8073000 15000
"18" "58" 8079000 8079000 0
"18" "59" 2831000 2844000 13000
"18" "59" 3040000 3054000 14000
"18" "59" 4024000 4024000 0
"18" "59" 4069000 4107000 38000
"18" "59" 4267000 4267000 0
"18" "59" 4305000 4318000 13000
"18" "59" 4379000 4379000 0
"18" "59" 4428000 4428000 0
"18" "59" 7759000 7759000 0
"18" "59" 7846000 7846000 0
"18" "59" 7917000 7917000 0
"18" "59" 7924000 7924000 0
"18" "59" 7996000 8010000 14000
"18" "59" 8039000 8039000 0
"18" "59" 8042000 8086000 44000
"18" "59" 8092000 8092000 0
"18" "59" 8127000 8127000 0
"18" "59" 8157000 8157000 0
"18" "59" 8215000 8215000 0
"18" "60" 3167000 3167000 0
"18" "60" 3745000 3745000 0
"18" "60" 4057000 4057000 0
"18" "60" 4205000 4205000 0
"18" "60" 4207000 4207000 0
"18" "60" 4260000 4260000 0
"18" "60" 4318000 4318000 0
"18" "60" 4347000 4365000 18000
"18" "60" 7655000 7655000 0
"18" "60" 7866000 7866000 0
"18" "60" 8092000 8092000 0
"18" "60" 8228000 8228000 0
"18" "60" 8500000 8500000 0
"18" "61" 2843000 2843000 0
"18" "61" 2852000 2852000 0
"18" "61" 4244000 4244000 0
"18" "61" 4496000 4511000 15000
"18" "61" 4530000 4579000 49000
"18" "61" 4647000 4647000 0
"18" "61" 4691000 4712000 21000
"18" "61" 7716000 7729000 13000
"18" "61" 7742000 7742000 0
"18" "61" 7809000 7809000 0
"18" "61" 8357000 8374000 17000
"18" "61" 10076000 10076000 0
"18" "61" 10081000 10081000 0
"18" "62" 1433000 1433000 0
"18" "62" 1846000 1846000 0
"18" "62" 5052000 5052000 0
"18" "62" 5394000 5394000 0
"18" "62" 8127000 8127000 0
"18" "62" 8137000 8137000 0
"18" "62" 8166000 8185000 19000
"18" "62" 8212000 8212000 0
"18" "62" 8218000 8218000 0
"18" "62" 8529000 8540000 11000
"18" "62" 9071000 9071000 0
"18" "62" 10069000 10069000 0
"18" "62" 10085000 10085000 0
"18" "70" 1120000 1146000 26000
"18" "70" 2669000 2669000 0
"18" "70" 2752000 2752000 0
"18" "70" 2811000 2852000 41000
"18" "70" 3040000 3052000 12000
"18" "70" 3083000 3083000 0
"18" "70" 3108000 3232000 124000
"18" "70" 3264000 3292000 28000
"18" "70" 3530000 3546000 16000
"18" "70" 4285000 4285000 0
"18" "70" 4318000 4318000 0
"18" "70" 4395000 4410000 15000
"18" "70" 7686000 7779000 93000
"18" "70" 7809000 7828000 19000
"18" "70" 7850000 7868000 18000
"18" "70" 9051000 9051000 0
"18" "70" 9158000 9158000 0
"18" "81" 2993000 3024000 31000
"18" "81" 3052000 3052000 0
"18" "81" 3072000 3083000 11000
"18" "81" 3122000 3122000 0
"18" "81" 3149000 3149000 0
"18" "81" 3185000 3185000 0
"18" "83" 3801000 3801000 0
"18" "85" 1085000 1099000 14000
"18" "85" 1132000 1132000 0
"18" "85" 1157000 1177000 20000
"18" "88" 1350000 1350000 0
"18" "88" 2831000 2831000 0
"18" "90" 2385000 2385000 0
"18" "90" 2485000 2485000 0
"18" "95" 1205000 1245000 40000
"18" "95" 4009000 4011000 2000
"18" "95" 4069000 4108000 39000
"18" "95" 4318000 4395000 77000
"18" "102" 3362000 3362000 0
"18" "114" 2697000 2697000 0
"18" "114" 3292000 3292000 0
"18" "114" 3321000 3321000 0
"18" "115" 1548000 1548000 0
"18" "115" 2656000 2656000 0
"18" "115" 2972000 2972000 0
"18" "115" 3006000 3024000 18000
"18" "115" 3292000 3292000 0
"18" "115" 3459000 3459000 0
"18" "115" 3591000 3591000 0
"18" "115" 3623000 3623000 0
"18" "115" 3727000 3727000 0
"18" "115" 3940000 3940000 0
"18" "115" 3979000 3979000 0
"18" "115" 4090000 4108000 18000
"18" "115" 4285000 4285000 0
"18" "115" 5496000 5496000 0
"18" "115" 5662000 5662000 0
"18" "115" 5882000 5914000 32000
"18" "115" 5942000 5942000 0
"18" "115" 7712000 7712000 0
"18" "115" 7742000 7759000 17000
"18" "115" 7794000 7809000 15000
"18" "115" 7846000 7846000 0
"18" "115" 7868000 7868000 0
"18" "115" 7924000 7924000 0
"18" "115" 7964000 7964000 0
"18" "115" 8113000 8113000 0
"18" "115" 8212000 8228000 16000
"18" "115" 9245000 9284000 39000
"18" "115" 9416000 9416000 0
"18" "115" 9756000 9756000 0
"18" "115" 9940000 9961000 21000
"18" "120" 1120000 1132000 12000
"18" "120" 1190000 1190000 0
"18" "120" 1631000 1631000 0
"18" "120" 1672000 1672000 0
"18" "120" 1743000 1743000 0
"18" "120" 1793000 1793000 0
"18" "120" 3546000 3562000 16000
"18" "120" 3745000 3745000 0
"18" "120" 3881000 3881000 0
"18" "120" 5262000 5278000 16000
"18" "120" 5366000 5366000 0
"18" "120" 5450000 5465000 15000
"18" "120" 5513000 5513000 0
"18" "120" 5552000 5552000 0
"18" "120" 5686000 5742000 56000
"18" "120" 5809000 5830000 21000
"18" "120" 5897000 5926000 29000
"18" "120" 6203000 6203000 0
