"a" "b" "tinicio" "tfinal" "tcontato"
"31" "34" 2663 2675 12
"31" "34" 2692 2692 0
"31" "34" 2704 2704 0
"31" "34" 2741 2741 0
"31" "34" 2771 2771 0
"31" "34" 2863 2863 0
"31" "34" 2985 2985 0
"31" "34" 3014 3014 0
"31" "34" 3031 3031 0
"31" "34" 3046 3046 0
"31" "34" 3055 3055 0
"31" "34" 3995 3995 0
"31" "34" 4156 4156 0
"31" "34" 4171 4171 0
"31" "34" 4181 4196 15
"31" "34" 4224 4224 0
"31" "34" 4340 4340 0
"31" "34" 4357 4361 4
"31" "34" 4412 4412 0
"31" "34" 4416 4416 0
"31" "34" 4436 4436 0
"31" "34" 4458 4458 0
"31" "34" 4494 4494 0
"31" "34" 4495 4568 73
"31" "34" 4619 4634 15
"31" "34" 4698 4698 0
"31" "34" 4706 4706 0
"31" "34" 5040 5060 20
"31" "34" 5068 5068 0
"31" "34" 5810 5810 0
"31" "34" 5834 5834 0
"31" "34" 5862 5862 0
"31" "34" 6089 6089 0
"31" "34" 6124 6124 0
"31" "34" 6129 6129 0
"31" "34" 6879 6879 0
"31" "34" 6931 7006 75
"31" "34" 7038 7038 0
"31" "34" 8082 8082 0
"31" "34" 8112 8112 0
"31" "35" 934 934 0
"31" "35" 1361 1361 0
"31" "35" 1481 1481 0
"31" "35" 1502 1502 0
"31" "35" 1575 1587 12
"31" "35" 1589 1589 0
"31" "35" 1614 1614 0
"31" "35" 1616 1630 14
"31" "35" 1654 1670 16
"31" "35" 1673 1673 0
"31" "35" 1697 1710 13
"31" "35" 1715 1719 4
"31" "35" 2220 2220 0
"31" "35" 2229 2240 11
"31" "35" 2249 2249 0
"31" "35" 2268 2268 0
"31" "35" 2301 2301 0
"31" "35" 2322 2322 0
"31" "35" 2620 2620 0
"31" "35" 2638 2657 19
"31" "35" 2904 2924 20
"31" "35" 2984 2984 0
"31" "35" 3015 3015 0
"31" "35" 3046 3046 0
"31" "35" 3074 3074 0
"31" "35" 3104 3115 11
"31" "35" 3127 3127 0
"31" "35" 3154 3154 0
"31" "35" 3572 3572 0
"31" "35" 3589 3589 0
"31" "35" 3603 3603 0
"31" "35" 3650 3668 18
"31" "35" 3681 3681 0
"31" "35" 3687 3687 0
"31" "35" 3699 3699 0
"31" "35" 3764 3764 0
"31" "35" 3813 3813 0
"31" "35" 3842 3842 0
"31" "35" 3995 4010 15
"31" "35" 4040 4040 0
"31" "35" 4060 4071 11
"31" "35" 4302 4302 0
"31" "35" 4321 4321 0
"31" "35" 4357 4361 4
"31" "35" 4394 4394 0
"31" "35" 4397 4397 0
"31" "35" 4436 4436 0
"31" "35" 5061 5061 0
"31" "35" 5114 5114 0
"31" "35" 5119 5119 0
"31" "35" 5163 5163 0
"31" "35" 5186 5186 0
"31" "35" 5250 5250 0
"31" "35" 5259 5259 0
"31" "35" 5287 5287 0
"31" "35" 5292 5292 0
"31" "35" 5333 5333 0
"31" "35" 5632 5632 0
"31" "35" 5967 5967 0
"31" "35" 6031 6031 0
"31" "35" 6062 6078 16
"31" "35" 6124 6124 0
"31" "35" 6733 6733 0
"31" "35" 6952 6952 0
"31" "35" 7006 7006 0
"31" "35" 7012 7026 14
"31" "35" 7457 7457 0
"31" "35" 7488 7557 69
"31" "35" 7677 7677 0
"31" "35" 7882 7882 0
"31" "35" 7909 7909 0
"31" "35" 8141 8141 0
"31" "36" 7499 7499 0
"31" "37" 1307 1307 0
"31" "37" 1514 1514 0
"31" "37" 1555 1586 31
"31" "37" 1601 1614 13
"31" "37" 1637 1637 0
"31" "37" 1661 1676 15
"31" "37" 1681 1681 0
"31" "37" 1695 1740 45
"31" "37" 1756 1790 34
"31" "37" 2165 2165 0
"31" "37" 2175 2175 0
"31" "37" 2206 2217 11
"31" "37" 2234 2239 5
"31" "37" 2271 2271 0
"31" "37" 2288 2288 0
"31" "37" 2316 2316 0
"31" "37" 2319 2336 17
"31" "37" 2758 2758 0
"31" "37" 2792 2792 0
"31" "37" 2863 2863 0
"31" "37" 3001 3001 0
"31" "37" 3031 3033 2
"31" "37" 3052 3068 16
"31" "37" 3090 3091 1
"31" "37" 3095 3095 0
"31" "37" 3133 3139 6
"31" "37" 3157 3157 0
"31" "37" 3187 3204 17
"31" "37" 3214 3214 0
"31" "37" 3225 3225 0
"31" "37" 3245 3271 26
"31" "37" 3320 3340 20
"31" "37" 3555 3555 0
"31" "37" 3630 3630 0
"31" "37" 3638 3638 0
"31" "37" 3957 3992 35
"31" "37" 5033 5094 61
"31" "37" 5146 5146 0
"31" "37" 5169 5177 8
"31" "37" 5203 5250 47
"31" "37" 5262 5262 0
"31" "37" 5280 5280 0
"31" "37" 5804 5804 0
"31" "37" 5832 5834 2
"31" "37" 5896 5896 0
"31" "37" 6111 6111 0
"31" "37" 6135 6135 0
"31" "37" 6162 6162 0
"31" "37" 6931 6931 0
"31" "37" 6966 6972 6
"31" "37" 6997 6997 0
"31" "37" 7030 7030 0
"31" "37" 7061 7072 11
"31" "37" 7830 7830 0
"31" "37" 7865 7865 0
"31" "38" 6847 6847 0
"31" "38" 6902 6902 0
"31" "38" 6948 6948 0
"31" "38" 7062 7062 0
"31" "39" 928 943 15
"31" "39" 950 950 0
"31" "39" 963 963 0
"31" "39" 1335 1348 13
"31" "39" 1484 1484 0
"31" "39" 1502 1502 0
"31" "39" 1529 1544 15
"31" "39" 1642 1642 0
"31" "39" 2192 2192 0
"31" "39" 2252 2252 0
"31" "39" 2262 2262 0
"31" "39" 2270 2270 0
"31" "39" 3037 3037 0
"31" "39" 3067 3070 3
"31" "39" 3116 3116 0
"31" "39" 3133 3133 0
"31" "39" 3974 3975 1
"31" "39" 4302 4302 0
"31" "39" 4321 4321 0
"31" "39" 4337 4337 0
"31" "39" 4356 4356 0
"31" "39" 4655 4655 0
"31" "39" 4691 4691 0
"31" "39" 5117 5118 1
"31" "39" 5164 5164 0
"31" "39" 5567 5567 0
"31" "39" 5572 5572 0
"31" "39" 5596 5596 0
"31" "39" 5600 5600 0
"31" "39" 5639 5663 24
"31" "39" 5816 5816 0
"31" "39" 6003 6003 0
"31" "39" 6063 6063 0
"31" "39" 6091 6091 0
"31" "39" 6111 6111 0
"31" "39" 7608 7627 19
"31" "39" 7672 7672 0
"31" "39" 7815 7815 0
"31" "39" 8112 8112 0
"31" "40" 363 363 0
"31" "40" 369 369 0
"31" "40" 394 414 20
"31" "40" 420 467 47
"31" "40" 502 502 0
"31" "40" 511 511 0
"31" "40" 6745 6745 0
"31" "40" 6817 6817 0
"31" "40" 6852 6852 0
"31" "40" 6912 6983 71
"31" "40" 7038 7038 0
"31" "40" 7069 7069 0
"31" "40" 7443 7443 0
"31" "41" 1082 1082 0
"31" "41" 1108 1125 17
"31" "41" 1132 1132 0
"31" "41" 1454 1454 0
"31" "41" 1466 1483 17
"31" "41" 1544 1544 0
"31" "41" 1552 1552 0
"31" "41" 1654 1654 0
"31" "41" 1721 1721 0
"31" "41" 1787 1787 0
"31" "41" 1847 1847 0
"31" "41" 1882 1921 39
"31" "41" 1985 2014 29
"31" "41" 2094 2094 0
"31" "41" 2182 2182 0
"31" "41" 2256 2256 0
"31" "41" 2283 2301 18
"31" "41" 2364 2364 0
"31" "41" 2381 2381 0
"31" "41" 2406 2467 61
"31" "41" 2557 2574 17
"31" "41" 2616 2620 4
"31" "41" 2635 2635 0
"31" "41" 2771 2771 0
"31" "41" 2971 2971 0
"31" "41" 2985 2985 0
"31" "41" 3001 3001 0
"31" "41" 3014 3014 0
"31" "41" 3033 3033 0
"31" "41" 3086 3086 0
"31" "41" 3104 3104 0
"31" "41" 3177 3177 0
"31" "41" 3196 3196 0
"31" "41" 3262 3262 0
"31" "41" 3274 3274 0
"31" "41" 3498 3498 0
"31" "41" 3530 3530 0
"31" "41" 3589 3589 0
"31" "41" 3678 3678 0
"31" "41" 3810 3810 0
"31" "41" 3890 3890 0
"31" "41" 3919 3919 0
"31" "41" 3995 3995 0
"31" "41" 4257 4298 41
"31" "41" 4320 4320 0
"31" "41" 4321 4321 0
"31" "41" 4356 4356 0
"31" "41" 4361 4361 0
"31" "41" 4454 4467 13
"31" "41" 4514 4515 1
"31" "41" 4555 4555 0
"31" "41" 4575 4575 0
"31" "41" 4618 4618 0
"31" "41" 4622 4622 0
"31" "41" 4655 4655 0
"31" "41" 4682 4682 0
"31" "41" 4718 4734 16
"31" "41" 4735 4735 0
"31" "41" 4804 4823 19
"31" "41" 4911 4911 0
"31" "41" 5101 5101 0
"31" "41" 5117 5117 0
"31" "41" 5129 5129 0
"31" "41" 5143 5143 0
"31" "41" 5163 5163 0
"31" "41" 5220 5234 14
"31" "41" 5305 5305 0
"31" "41" 5479 5482 3
"31" "41" 5521 5537 16
"31" "41" 5540 5540 0
"31" "41" 5567 5567 0
"31" "41" 5596 5596 0
"31" "41" 5651 5651 0
"31" "41" 5652 5652 0
"31" "41" 5698 5698 0
"31" "41" 5719 5719 0
"31" "41" 6091 6102 11
"31" "41" 6127 6130 3
"31" "41" 6135 6135 0
"31" "41" 6485 6485 0
"31" "41" 6663 6663 0
"31" "41" 6685 6685 0
"31" "41" 7504 7504 0
"31" "41" 7541 7551 10
"31" "41" 7589 7589 0
"31" "41" 7608 7608 0
"31" "41" 7624 7640 16
"31" "41" 7692 7692 0
"31" "41" 7768 7768 0
"31" "41" 7798 7798 0
"31" "41" 7843 7843 0
"31" "41" 7867 7882 15
"31" "41" 7890 7890 0
"31" "41" 7909 7923 14
"31" "41" 7993 7993 0
"31" "41" 8055 8066 11
"31" "41" 8067 8067 0
"31" "41" 8100 8100 0
"31" "41" 8133 8133 0
"31" "41" 8155 8155 0
"31" "42" 1069 1069 0
"31" "42" 1083 1083 0
"31" "42" 1148 1148 0
"31" "42" 1157 1157 0
"31" "42" 1452 1479 27
"31" "42" 1514 1514 0
"31" "42" 1544 1544 0
"31" "42" 1560 1575 15
"31" "42" 1610 1610 0
"31" "42" 1790 1797 7
"31" "42" 1896 1896 0
"31" "42" 2113 2113 0
"31" "42" 2133 2133 0
"31" "42" 2160 2160 0
"31" "42" 2256 2262 6
"31" "42" 2287 2287 0
"31" "42" 2313 2313 0
"31" "42" 2316 2316 0
"31" "42" 2396 2396 0
"31" "42" 2422 2422 0
"31" "42" 2483 2483 0
"31" "42" 2587 2587 0
"31" "42" 2705 2720 15
"31" "42" 2863 2863 0
"31" "42" 2875 2875 0
"31" "42" 2979 2979 0
"31" "42" 2984 2984 0
"31" "42" 3031 3031 0
"31" "42" 3064 3064 0
"31" "42" 3115 3115 0
"31" "42" 3129 3129 0
"31" "42" 3151 3186 35
"31" "42" 3218 3218 0
"31" "42" 3281 3330 49
"31" "42" 3493 3504 11
"31" "42" 3523 3523 0
"31" "42" 3586 3586 0
"31" "42" 3617 3617 0
"31" "42" 3641 3667 26
"31" "42" 3707 3725 18
"31" "42" 3728 3728 0
"31" "42" 3757 3784 27
"31" "42" 3848 3848 0
"31" "42" 3975 3975 0
"31" "42" 3991 3991 0
"31" "42" 4040 4090 50
"31" "42" 4296 4296 0
"31" "42" 4816 4816 0
"31" "42" 5114 5114 0
"31" "42" 5120 5120 0
"31" "42" 5132 5132 0
"31" "42" 5189 5203 14
"31" "42" 5223 5269 46
"31" "42" 5300 5300 0
"31" "42" 5470 5479 9
"31" "42" 5495 5495 0
"31" "42" 5537 5553 16
"31" "42" 5562 5569 7
"31" "42" 5609 5609 0
"31" "42" 5639 5639 0
"31" "42" 5816 5816 0
"31" "42" 5827 5842 15
"31" "42" 5862 5862 0
"31" "42" 5867 5867 0
"31" "42" 5998 5998 0
"31" "42" 6003 6014 11
"31" "42" 6028 6028 0
"31" "42" 6033 6033 0
"31" "42" 6056 6056 0
"31" "42" 6087 6111 24
"31" "42" 6142 6155 13
"31" "42" 6169 6169 0
"31" "42" 6185 6185 0
"31" "42" 6466 6466 0
"31" "42" 6844 6844 0
"31" "42" 6897 6897 0
"31" "42" 7661 7673 12
"31" "42" 7675 7675 0
"31" "42" 7753 7753 0
"31" "42" 7804 7804 0
"31" "42" 8066 8066 0
"31" "42" 8100 8100 0
"31" "42" 8150 8150 0
"31" "43" 672 672 0
"31" "43" 822 822 0
"31" "43" 1108 1108 0
"31" "43" 1317 1317 0
"31" "43" 1755 1755 0
"31" "43" 2147 2160 13
"31" "43" 2200 2220 20
"31" "43" 2256 2256 0
"31" "43" 2271 2271 0
"31" "43" 3015 3015 0
"31" "43" 3182 3182 0
"31" "43" 3216 3227 11
"31" "43" 3228 3245 17
"31" "43" 3317 3337 20
"31" "43" 3381 3381 0
"31" "43" 3447 3458 11
"31" "43" 3483 3486 3
"31" "43" 3513 3513 0
"31" "43" 3557 3557 0
"31" "43" 3611 3611 0
"31" "43" 3629 3629 0
"31" "43" 3664 3664 0
"31" "43" 3681 3681 0
"31" "43" 3686 3716 30
"31" "43" 3748 3766 18
"31" "43" 3975 3975 0
"31" "43" 4321 4321 0
"31" "43" 4326 4340 14
"31" "43" 4356 4356 0
"31" "43" 5147 5147 0
"31" "43" 5171 5171 0
"31" "43" 6085 6085 0
"31" "43" 6112 6125 13
"31" "43" 6912 6912 0
"31" "43" 6950 6950 0
"31" "43" 6960 6974 14
"31" "43" 7038 7067 29
"31" "43" 7768 7768 0
"31" "43" 7804 7804 0
"31" "43" 7829 7829 0
"31" "44" 201 214 13
"31" "44" 250 250 0
"31" "44" 267 267 0
"31" "44" 280 300 20
"31" "44" 301 301 0
"31" "44" 332 344 12
"31" "44" 381 381 0
"31" "44" 394 394 0
"31" "44" 447 447 0
"31" "44" 448 448 0
"31" "44" 490 502 12
"31" "44" 509 509 0
"31" "44" 1614 1614 0
"31" "44" 1628 1628 0
"31" "44" 2496 2496 0
"31" "44" 2557 2557 0
"31" "44" 2569 2584 15
"31" "44" 2631 2646 15
"31" "44" 2681 2692 11
"31" "44" 2703 2703 0
"31" "44" 2983 2983 0
"31" "44" 3022 3022 0
"31" "44" 3046 3046 0
"31" "44" 4305 4305 0
"31" "44" 4319 4319 0
"31" "44" 4659 4659 0
"31" "44" 4674 4674 0
"31" "44" 4707 4707 0
"31" "44" 5105 5106 1
"31" "44" 5114 5114 0
"31" "44" 5136 5136 0
"31" "44" 5142 5142 0
"31" "44" 5374 5374 0
"31" "44" 5652 5652 0
"31" "44" 5660 5660 0
"31" "44" 6014 6014 0
"31" "44" 6033 6033 0
"31" "44" 6085 6085 0
"31" "44" 6135 6135 0
"31" "44" 7411 7411 0
"31" "44" 7566 7566 0
"31" "44" 7578 7578 0
"31" "44" 7599 7610 11
"31" "44" 7654 7661 7
"31" "44" 7704 7704 0
"31" "44" 7718 7718 0
"31" "44" 7736 7751 15
"31" "44" 7786 7786 0
"31" "44" 7797 7797 0
"31" "44" 8112 8112 0
"31" "44" 8137 8137 0
"31" "44" 8160 8160 0
"31" "45" 461 461 0
"31" "45" 1058 1058 0
"31" "45" 1082 1082 0
"31" "45" 1335 1367 32
"31" "45" 1526 1529 3
"31" "45" 1543 1543 0
"31" "45" 1546 1546 0
"31" "45" 1555 1555 0
"31" "45" 1629 1629 0
"31" "45" 1654 1654 0
"31" "45" 2133 2148 15
"31" "45" 2192 2220 28
"31" "45" 2224 2224 0
"31" "45" 2268 2270 2
"31" "45" 2331 2331 0
"31" "45" 2406 2406 0
"31" "45" 2467 2467 0
"31" "45" 2476 2476 0
"31" "45" 2510 2510 0
"31" "45" 2733 2733 0
"31" "45" 2820 2820 0
"31" "45" 2831 2831 0
"31" "45" 2991 3006 15
"31" "45" 3015 3015 0
"31" "45" 3022 3022 0
"31" "45" 3163 3163 0
"31" "45" 3196 3196 0
"31" "45" 3369 3369 0
"31" "45" 3679 3679 0
"31" "45" 3948 3948 0
"31" "45" 4016 4037 21
"31" "45" 4275 4275 0
"31" "45" 4288 4288 0
"31" "45" 4302 4302 0
"31" "45" 4356 4356 0
"31" "45" 4361 4377 16
"31" "45" 4575 4601 26
"31" "45" 4623 4623 0
"31" "45" 5067 5067 0
"31" "45" 5117 5119 2
"31" "45" 5134 5134 0
"31" "45" 5189 5189 0
"31" "45" 5535 5540 5
"31" "45" 5563 5563 0
"31" "45" 5627 5627 0
"31" "45" 6058 6058 0
"31" "45" 6077 6077 0
"31" "45" 6124 6124 0
"31" "45" 6705 6706 1
"31" "45" 6786 6800 14
"31" "45" 6912 6912 0
"31" "45" 6987 7006 19
"31" "45" 7058 7098 40
"31" "45" 7154 7185 31
"31" "45" 7275 7275 0
"31" "45" 7301 7317 16
"31" "45" 7347 7347 0
"31" "45" 7384 7397 13
"31" "45" 7426 7426 0
"31" "45" 7457 7457 0
"31" "45" 7490 7524 34
"31" "45" 7544 7596 52
"31" "45" 7630 7646 16
"31" "45" 7673 7673 0
"31" "45" 7717 7751 34
"31" "45" 7826 7826 0
"31" "45" 8085 8085 0
"31" "45" 8125 8125 0
"31" "46" 344 344 0
"31" "46" 355 355 0
"31" "46" 400 400 0
"31" "46" 414 414 0
"31" "46" 502 502 0
"31" "46" 514 514 0
"31" "46" 5816 5816 0
"31" "46" 5840 5840 0
"31" "46" 6743 6743 0
"31" "46" 6751 6768 17
"31" "46" 6938 6938 0
"31" "47" 1546 1546 0
"31" "47" 1561 1607 46
"31" "47" 1629 1629 0
"31" "47" 1667 1667 0
"31" "47" 1681 1681 0
"31" "47" 1743 1743 0
"31" "47" 1879 1879 0
"31" "47" 1900 1900 0
"31" "47" 1905 1905 0
"31" "47" 1934 1934 0
"31" "47" 2000 2000 0
"31" "47" 2220 2220 0
"31" "47" 2221 2221 0
"31" "47" 2256 2256 0
"31" "47" 2325 2325 0
"31" "47" 2335 2339 4
"31" "47" 2367 2392 25
"31" "47" 2467 2467 0
"31" "47" 2494 2494 0
"31" "47" 2500 2500 0
"31" "47" 2556 2556 0
"31" "47" 2579 2597 18
"31" "47" 2627 2627 0
"31" "47" 2740 2740 0
"31" "47" 2761 2761 0
"31" "47" 2771 2771 0
"31" "47" 2985 2985 0
"31" "47" 2993 2993 0
"31" "47" 3030 3030 0
"31" "47" 3115 3115 0
"31" "47" 3133 3133 0
"31" "47" 3352 3352 0
"31" "47" 3361 3361 0
"31" "47" 3425 3425 0
"31" "47" 3457 3469 12
"31" "47" 3479 3479 0
"31" "47" 3524 3524 0
"31" "47" 3868 3868 0
"31" "47" 3921 3921 0
"31" "47" 3955 3955 0
"31" "47" 3992 4028 36
"31" "47" 4302 4302 0
"31" "47" 4321 4321 0
"31" "47" 4338 4338 0
"31" "47" 4351 4351 0
"31" "47" 4400 4425 25
"31" "47" 4454 4488 34
"31" "47" 4509 4528 19
"31" "47" 4534 4557 23
"31" "47" 4563 4563 0
"31" "47" 4588 4588 0
"31" "47" 4622 4622 0
"31" "47" 4628 4655 27
"31" "47" 5151 5151 0
"31" "47" 5181 5181 0
"31" "47" 5211 5234 23
"31" "47" 5262 5262 0
"31" "47" 5293 5305 12
"31" "47" 5306 5306 0
"31" "47" 5639 5639 0
"31" "47" 5647 5665 18
"31" "47" 5816 5816 0
"31" "47" 5846 5846 0
"31" "47" 6050 6050 0
"31" "47" 6091 6119 28
"31" "47" 6135 6135 0
"31" "47" 6158 6158 0
"31" "47" 6786 6786 0
"31" "47" 6812 6812 0
"31" "47" 6945 6945 0
"31" "47" 7426 7426 0
"31" "47" 7818 7818 0
"31" "47" 7846 7846 0
"31" "47" 8125 8125 0
"31" "47" 8172 8172 0
"31" "48" 1055 1055 0
"31" "48" 1082 1082 0
"31" "48" 1110 1110 0
"31" "48" 1492 1502 10
"31" "48" 1544 1546 2
"31" "48" 1551 1552 1
"31" "48" 1583 1583 0
"31" "48" 1654 1665 11
"31" "48" 1697 1697 0
"31" "48" 2148 2154 6
"31" "48" 2196 2196 0
"31" "48" 2220 2234 14
"31" "48" 2288 2306 18
"31" "48" 2365 2365 0
"31" "48" 2419 2419 0
"31" "48" 2474 2474 0
"31" "48" 2492 2492 0
"31" "48" 2494 2494 0
"31" "48" 2661 2661 0
"31" "48" 2666 2666 0
"31" "48" 2685 2685 0
"31" "48" 2692 2712 20
"31" "48" 2863 2863 0
"31" "48" 2980 2980 0
"31" "48" 2985 2985 0
"31" "48" 3024 3024 0
"31" "48" 3060 3060 0
"31" "48" 3064 3064 0
"31" "48" 3123 3123 0
"31" "48" 3151 3151 0
"31" "48" 3154 3154 0
"31" "48" 3245 3245 0
"31" "48" 3589 3589 0
"31" "48" 3625 3625 0
"31" "48" 3677 3677 0
"31" "48" 3681 3681 0
"31" "48" 3707 3707 0
"31" "48" 3764 3764 0
"31" "48" 3797 3831 34
"31" "48" 3849 3870 21
"31" "48" 3995 3995 0
"31" "48" 4010 4010 0
"31" "48" 4160 4176 16
"31" "48" 4190 4190 0
"31" "48" 4214 4214 0
"31" "48" 4247 4247 0
"31" "48" 4257 4290 33
"31" "48" 4295 4295 0
"31" "48" 4356 4357 1
"31" "48" 4365 4365 0
"31" "48" 4377 4381 4
"31" "48" 4411 4424 13
"31" "48" 4436 4436 0
"31" "48" 4440 4440 0
"31" "48" 4478 4524 46
"31" "48" 4545 4545 0
"31" "48" 4552 4552 0
"31" "48" 4575 4601 26
"31" "48" 4634 4634 0
"31" "48" 4660 4660 0
"31" "48" 4674 4674 0
"31" "48" 4718 4745 27
"31" "48" 4989 4989 0
"31" "48" 5073 5073 0
"31" "48" 5131 5131 0
"31" "48" 5136 5136 0
"31" "48" 5163 5163 0
"31" "48" 5215 5215 0
"31" "48" 5221 5250 29
"31" "48" 5285 5305 20
"31" "48" 5508 5508 0
"31" "48" 5622 5622 0
"31" "48" 5636 5636 0
"31" "48" 5639 5639 0
"31" "48" 5670 5670 0
"31" "48" 5698 5698 0
"31" "48" 5714 5726 12
"31" "48" 5961 5961 0
"31" "48" 6040 6040 0
"31" "48" 6077 6077 0
"31" "48" 6100 6100 0
"31" "48" 6109 6109 0
"31" "48" 6124 6124 0
"31" "48" 6535 6535 0
"31" "48" 6806 6806 0
"31" "48" 6817 6817 0
"31" "48" 6898 6912 14
"31" "48" 6987 7023 36
"31" "48" 7046 7046 0
"31" "48" 7058 7058 0
"31" "48" 7411 7411 0
"31" "48" 7483 7483 0
"31" "48" 7557 7557 0
"31" "48" 7582 7582 0
"31" "48" 7608 7608 0
"31" "48" 7609 7609 0
"31" "48" 7646 7646 0
"31" "48" 7678 7678 0
"31" "48" 7690 7690 0
"31" "48" 7701 7701 0
"31" "48" 7720 7720 0
"31" "48" 7738 7738 0
"31" "48" 7779 7779 0
"31" "48" 7843 7846 3
"31" "48" 7852 7852 0
"31" "48" 7867 7867 0
"31" "48" 7893 7909 16
"31" "48" 7996 7996 0
"31" "48" 8037 8055 18
"31" "48" 8065 8065 0
"31" "48" 8100 8100 0
"31" "48" 8125 8125 0
"31" "49" 535 596 61
"31" "49" 635 635 0
"31" "49" 668 686 18
"31" "49" 725 725 0
"31" "49" 805 805 0
"31" "49" 1062 1073 11
"31" "49" 1093 1093 0
"31" "49" 1146 1146 0
"31" "49" 1270 1270 0
"31" "49" 1433 1433 0
"31" "49" 1585 1585 0
"31" "49" 1601 1601 0
"31" "49" 1633 1633 0
"31" "49" 1642 1642 0
"31" "49" 1710 1725 15
"31" "49" 1907 1907 0
"31" "49" 2112 2112 0
"31" "49" 2116 2128 12
"31" "49" 2160 2160 0
"31" "49" 2205 2205 0
"31" "49" 2234 2234 0
"31" "49" 2266 2268 2
"31" "49" 2308 2308 0
"31" "49" 2325 2325 0
"31" "49" 2339 2348 9
"31" "49" 2511 2511 0
"31" "49" 2560 2560 0
"31" "49" 2569 2569 0
"31" "49" 2584 2584 0
"31" "49" 2738 2751 13
"31" "49" 2978 2978 0
"31" "49" 2985 2985 0
"31" "49" 3040 3040 0
"31" "49" 3152 3152 0
"31" "49" 3578 3578 0
"31" "49" 3589 3589 0
"31" "49" 3655 3655 0
"31" "49" 3957 3957 0
"31" "49" 4028 4028 0
"31" "49" 4074 4074 0
"31" "49" 4076 4076 0
"31" "49" 4409 4409 0
"31" "49" 4413 4434 21
"31" "49" 4436 4436 0
"31" "49" 4589 4589 0
"31" "49" 4706 4706 0
"31" "49" 4853 4853 0
"31" "49" 4876 4876 0
"31" "49" 4877 4877 0
"31" "49" 4906 4906 0
"31" "49" 4911 4911 0
"31" "49" 5119 5119 0
"31" "49" 5354 5354 0
"31" "49" 5436 5436 0
"31" "49" 5479 5479 0
"31" "49" 5488 5488 0
"31" "49" 5540 5540 0
"31" "49" 5544 5544 0
"31" "49" 5569 5596 27
"31" "49" 5639 5639 0
"31" "49" 5683 5698 15
"31" "49" 5719 5722 3
"31" "49" 5984 5984 0
"31" "49" 6077 6077 0
"31" "49" 6078 6078 0
"31" "49" 6109 6111 2
"31" "49" 6794 6794 0
"31" "49" 6950 6966 16
"31" "49" 7231 7231 0
"31" "49" 7804 7804 0
"31" "49" 7826 7826 0
"31" "49" 7846 7846 0
"31" "49" 7923 7939 16
"31" "49" 8085 8100 15
"31" "49" 8125 8125 0
"31" "49" 8128 8128 0
"31" "50" 447 461 14
"31" "50" 466 466 0
"31" "50" 490 518 28
"31" "50" 7317 7317 0
"31" "51" 1598 1598 0
"31" "51" 1642 1642 0
"31" "51" 1670 1671 1
"31" "51" 1956 1956 0
"31" "51" 2904 2904 0
"31" "51" 2910 2910 0
"31" "51" 3133 3133 0
"31" "51" 3136 3136 0
"31" "51" 3960 3992 32
"31" "51" 4305 4305 0
"31" "51" 4338 4338 0
"31" "51" 4382 4383 1
"31" "51" 4674 4674 0
"31" "51" 4683 4683 0
"31" "51" 5151 5154 3
"31" "51" 5816 5816 0
"31" "51" 5824 5843 19
"31" "51" 6903 6903 0
"31" "51" 7058 7058 0
"31" "51" 7090 7090 0
"31" "51" 7826 7826 0
"31" "51" 7846 7846 0
"31" "51" 7848 7848 0
"31" "51" 8926 8926 0
"31" "52" 2176 2176 0
"31" "52" 2938 2938 0
"31" "52" 5095 5095 0
"31" "52" 5422 5422 0
"31" "52" 5447 5447 0
"31" "52" 5874 5874 0
"31" "53" 1141 1144 3
"31" "53" 1164 1164 0
"31" "53" 2067 2067 0
"31" "53" 2130 2133 3
"31" "53" 2234 2234 0
"31" "53" 2411 2411 0
"31" "53" 2467 2467 0
"31" "53" 2741 2741 0
"31" "53" 2985 2985 0
"31" "53" 3316 3316 0
"31" "53" 3317 3317 0
"31" "53" 3381 3381 0
"31" "53" 3384 3384 0
"31" "53" 3416 3416 0
"31" "53" 3429 3429 0
"31" "53" 3513 3513 0
"31" "53" 3603 3603 0
"31" "53" 3619 3619 0
"31" "53" 4171 4190 19
"31" "53" 4205 4205 0
"31" "53" 4214 4214 0
"31" "53" 4723 4723 0
"31" "53" 4742 4742 0
"31" "53" 4765 4775 10
"31" "53" 4823 4830 7
"31" "53" 4909 4909 0
"31" "53" 4941 4941 0
"31" "53" 5119 5119 0
"31" "53" 5262 5262 0
"31" "53" 5524 5540 16
"31" "53" 5698 5698 0
"31" "53" 5967 5967 0
"31" "53" 6408 6408 0
"31" "53" 7690 7690 0
"31" "53" 7756 7756 0
"31" "54" 2896 2896 0
"31" "54" 2957 2957 0
"31" "54" 4305 4305 0
"31" "54" 4338 4338 0
"31" "54" 4636 4636 0
"31" "54" 5080 5080 0
"31" "54" 5410 5422 12
"31" "54" 5424 5424 0
"31" "54" 5774 5774 0
"31" "54" 5885 5885 0
"31" "54" 6659 6659 0
"31" "55" 5903 5903 0
"31" "55" 7426 7426 0
"31" "56" 857 857 0
"31" "56" 875 875 0
"31" "56" 1315 1315 0
"31" "56" 3355 3355 0
"31" "56" 3381 3381 0
"31" "56" 3445 3445 0
"31" "56" 3508 3508 0
"31" "56" 3579 3579 0
"31" "56" 3619 3619 0
"31" "56" 3759 3759 0
"31" "56" 3784 3784 0
"31" "56" 3792 3792 0
"31" "56" 3884 3884 0
"31" "56" 3921 3921 0
