"a" "b" "duracao"
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 15
"15" "61" 0
"15" "61" 0
"15" "61" 38
"15" "61" 0
"15" "61" 0
"15" "61" 11
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 4
"15" "61" 2
"15" "61" 20
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 0
"15" "61" 22
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 19
"15" "62" 0
"15" "62" 0
"15" "62" 17
"15" "62" 0
"15" "62" 0
"15" "62" 17
"15" "62" 0
"15" "62" 0
"15" "62" 24
"15" "62" 0
"15" "62" 0
"15" "62" 18
"15" "62" 21
"15" "62" 25
"15" "62" 0
"15" "62" 28
"15" "62" 0
"15" "62" 80
"15" "62" 0
"15" "62" 0
"15" "62" 34
"15" "62" 18
"15" "62" 12
"15" "62" 17
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "62" 19
"15" "62" 0
"15" "62" 0
"15" "62" 0
"15" "70" 59
"15" "70" 0
"15" "70" 0
"15" "70" 0
"15" "70" 0
"15" "70" 17
"15" "70" 0
"15" "70" 46
"15" "70" 0
"15" "70" 0
"15" "70" 0
"15" "70" 0
"15" "70" 0
"15" "70" 16
"15" "73" 0
"15" "78" 0
"15" "81" 27
"15" "81" 0
"15" "81" 0
"15" "81" 0
"15" "85" 0
"15" "85" 0
"15" "85" 0
"15" "85" 0
"15" "85" 0
"15" "85" 0
"15" "88" 0
"15" "88" 0
"15" "88" 15
"15" "88" 0
"15" "88" 0
"15" "88" 0
"15" "90" 0
"15" "90" 0
"15" "90" 0
"15" "90" 13
"15" "90" 0
"15" "90" 29
"15" "90" 0
"15" "90" 0
"15" "90" 0
"15" "90" 0
"15" "90" 0
"15" "90" 2
"15" "94" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 13
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "95" 0
"15" "102" 0
"15" "105" 0
"15" "108" 15
"15" "108" 0
"15" "114" 0
"15" "114" 0
"15" "114" 0
"15" "114" 0
"15" "114" 0
"15" "114" 17
"15" "115" 0
"15" "115" 0
"15" "115" 27
"15" "115" 0
"15" "115" 0
"15" "115" 0
"15" "115" 0
"15" "115" 0
"15" "115" 0
"15" "115" 0
"15" "120" 16
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 11
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 12
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 16
"15" "120" 20
"15" "120" 0
"15" "120" 0
"15" "120" 16
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "120" 0
"15" "121" 0
"15" "121" 0
"15" "121" 0
"15" "121" 0
"15" "126" 3
"15" "139" 0
"15" "144" 0
"15" "144" 29
"15" "144" 15
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 33
"15" "144" 0
"15" "144" 33
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 0
"15" "144" 13
"15" "144" 0
"15" "144" 76
"15" "144" 0
"15" "144" 0
"15" "150" 0
"15" "150" 0
"15" "150" 0
"15" "150" 0
"15" "150" 0
"15" "150" 0
"15" "151" 11
"15" "151" 0
"15" "151" 0
"15" "151" 0
"15" "151" 0
"15" "151" 0
"15" "151" 13
"15" "151" 0
"15" "151" 0
"15" "151" 13
"15" "151" 20
"15" "151" 15
"15" "151" 0
"15" "151" 14
"15" "151" 0
"15" "153" 44
"15" "153" 0
"15" "153" 0
"15" "153" 12
"15" "153" 0
"15" "153" 12
"15" "159" 15
"15" "159" 0
"15" "159" 0
"15" "159" 0
"15" "159" 0
"15" "168" 0
"15" "230" 0
"15" "231" 0
"15" "248" 0
"15" "258" 0
"15" "259" 0
"15" "266" 0
"15" "267" 0
"15" "270" 0
"15" "271" 0
"15" "272" 0
"15" "285" 0
"15" "287" 0
"15" "287" 0
"15" "287" 13
"15" "287" 0
"15" "287" 16
"15" "287" 26
"15" "287" 0
"15" "292" 0
"15" "294" 0
"15" "294" 0
"15" "297" 0
"15" "297" 0
"15" "300" 0
"15" "306" 17
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 11
"15" "306" 59
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 1
"15" "306" 21
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 20
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "306" 0
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 21
"15" "311" 0
"15" "311" 0
"15" "311" 1
"15" "311" 16
"15" "311" 18
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 15
"15" "311" 0
"15" "311" 20
"15" "311" 0
"15" "311" 13
"15" "311" 3
"15" "311" 0
"15" "311" 0
"15" "311" 12
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 20
"15" "311" 0
"15" "311" 2
"15" "311" 0
"15" "311" 0
"15" "311" 0
"15" "311" 33
"15" "311" 12
"15" "311" 0
"15" "311" 36
"15" "311" 0
"15" "311" 116
"15" "311" 0
"15" "311" 0
"15" "311" 117
"15" "314" 4
"15" "318" 19
"15" "318" 11
"15" "318" 0
"15" "318" 20
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 34
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 0
"15" "318" 31
"15" "318" 29
"15" "318" 0
"15" "318" 2
"15" "318" 18
"15" "318" 0
"15" "318" 0
"15" "319" 0
"15" "333" 0
"15" "337" 40
"15" "337" 20
"15" "337" 3
"15" "337" 14
"15" "337" 30
"15" "337" 21
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 35
"15" "337" 0
"15" "337" 0
"15" "337" 2
"15" "337" 30
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "337" 0
"15" "338" 0
"15" "338" 0
"15" "338" 0
"15" "338" 20
"15" "338" 0
"15" "338" 14
"15" "338" 0
"15" "338" 0
"15" "338" 14
"15" "338" 39
"15" "338" 21
"15" "338" 0
"15" "338" 0
"15" "338" 31
"15" "338" 0
"15" "338" 0
"15" "338" 0
"15" "338" 0
"15" "338" 16
"15" "338" 0
"15" "338" 17
"15" "338" 0
"15" "338" 12
"15" "338" 20
"15" "343" 0
"15" "344" 0
"15" "345" 50
"15" "345" 14
"15" "345" 4
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 50
"15" "345" 15
"15" "345" 32
"15" "345" 20
"15" "345" 0
"15" "345" 0
"15" "345" 43
"15" "345" 25
"15" "345" 24
"15" "345" 14
"15" "345" 17
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 0
"15" "345" 105
"15" "345" 0
"15" "345" 0
"15" "345" 122
"15" "345" 0
"15" "347" 0
"15" "349" 15
"15" "350" 0
"15" "351" 0
"15" "352" 0
"15" "353" 2
"15" "358" 0
"15" "361" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "363" 0
"15" "365" 0
"15" "375" 0
"15" "375" 11
"15" "375" 71
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 0
"15" "375" 30
"15" "375" 12
"15" "375" 0
"15" "375" 0
"15" "375" 15
"15" "375" 0
"15" "375" 25
"15" "375" 0
"15" "375" 96
"15" "375" 2
"15" "377" 21
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 35
"15" "377" 0
"15" "377" 0
"15" "377" 16
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 0
"15" "377" 67
"15" "377" 0
"15" "377" 16
"15" "377" 13
"15" "377" 0
"15" "377" 0
"15" "377" 143
"15" "377" 24
"15" "377" 127
"15" "377" 0
"15" "377" 0
"15" "396" 72
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 11
"15" "396" 0
"15" "396" 0
"15" "396" 30
"15" "396" 0
"15" "396" 0
"15" "396" 14
"15" "396" 0
"15" "396" 0
"15" "396" 3
"15" "396" 0
"15" "396" 2
"15" "396" 0
"15" "396" 13
"15" "396" 2
"15" "396" 19
"15" "396" 33
"15" "396" 95
"15" "396" 2
"15" "396" 32
"15" "396" 0
"15" "396" 0
"15" "396" 28
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 0
"15" "396" 64
"15" "396" 0
"15" "396" 0
"15" "396" 73
"15" "396" 17
"15" "396" 0
"15" "396" 33
"15" "396" 0
"15" "396" 19
"15" "396" 0
"15" "396" 234
"15" "396" 0
"15" "397" 0
"15" "401" 0
"15" "401" 15
"15" "401" 42
"15" "401" 34
"15" "401" 0
"15" "401" 19
"15" "401" 0
"15" "401" 0
"15" "401" 18
"15" "401" 0
"15" "401" 0
"15" "401" 0
"15" "401" 0
"15" "401" 0
"15" "401" 0
"15" "401" 0
"15" "401" 12
"15" "401" 0
"15" "401" 0
"15" "401" 12
"15" "401" 20
"15" "401" 0
"15" "401" 0
"15" "401" 116
"15" "408" 0
"15" "408" 0
"15" "410" 0
"15" "410" 235
"15" "411" 0
"15" "416" 0
"15" "417" 0
"15" "422" 0
"15" "424" 0
"15" "427" 0
"15" "427" 0
"15" "427" 0
"15" "427" 0
"15" "427" 15
"15" "428" 0
"15" "433" 19
"15" "433" 14
"15" "433" 2
"15" "433" 48
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 33
"15" "433" 0
"15" "433" 0
"15" "433" 21
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "433" 30
"15" "433" 30
"15" "433" 0
"15" "433" 0
"15" "433" 0
"15" "435" 12
"15" "436" 11
"15" "436" 0
"15" "436" 0
"15" "436" 0
"15" "436" 0
"15" "436" 0
"15" "436" 0
"15" "436" 0
"15" "436" 15
"15" "436" 0
"15" "436" 20
"15" "436" 117
"15" "436" 0
"15" "437" 31
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 31
"15" "437" 13
"15" "437" 12
"15" "437" 0
"15" "437" 2
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "437" 0
"15" "439" 31
"15" "439" 14
"15" "439" 34
"15" "439" 0
"15" "439" 0
"15" "439" 12
"15" "439" 0
"15" "439" 0
"15" "439" 0
"15" "439" 18
"15" "439" 18
"15" "439" 0
"15" "439" 0
"15" "439" 0
"15" "439" 0
"15" "439" 23
"15" "439" 23
"15" "439" 19
"15" "439" 17
"15" "439" 0
"15" "439" 28
"15" "439" 0
"15" "439" 15
"15" "439" 0
"15" "439" 0
"15" "439" 0
"15" "439" 0
"15" "439" 49
"15" "439" 21
"15" "439" 0
"15" "439" 0
"15" "443" 0
"15" "446" 0
"15" "451" 11
"15" "458" 0
"15" "459" 90
"15" "459" 0
"15" "459" 11
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 2
"15" "460" 0
"15" "460" 19
"15" "460" 0
"15" "460" 13
"15" "460" 0
"15" "460" 19
"15" "460" 0
"15" "460" 18
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 33
"15" "460" 0
"15" "460" 15
"15" "460" 84
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 18
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "460" 20
"15" "460" 0
"15" "460" 0
"15" "460" 83
"15" "460" 0
"15" "460" 0
"15" "460" 0
"15" "463" 32
"15" "463" 0
"15" "463" 0
"15" "463" 3
"15" "463" 0
"15" "463" 0
"15" "463" 0
"15" "463" 42
"15" "463" 0
"15" "463" 0
"15" "463" 0
"15" "463" 14
"15" "463" 0
"15" "463" 0
"15" "463" 0
"15" "463" 0
"15" "463" 30
"15" "463" 0
"15" "463" 51
"15" "463" 116
"15" "463" 17
"15" "463" 0
"15" "463" 0
"15" "463" 0
"15" "463" 30
"15" "463" 0
"15" "463" 51
"15" "463" 15
"15" "463" 1
"15" "463" 14
"15" "463" 0
"15" "463" 33
"15" "463" 37
"15" "463" 0
"15" "463" 0
"15" "464" 0
"15" "472" 32
"15" "472" 0
"15" "472" 0
"15" "472" 16
"15" "472" 32
"15" "472" 25
"15" "472" 27
"15" "472" 0
"15" "472" 0
"15" "472" 0
"15" "472" 0
"15" "472" 1
"15" "472" 37
"15" "472" 18
"15" "472" 0
"15" "472" 0
"15" "472" 2
"15" "472" 0
"15" "472" 0
"15" "472" 3
"15" "472" 0
"15" "472" 0
"15" "472" 75
"15" "472" 11
"15" "472" 0
"15" "472" 15
"15" "472" 64
"15" "472" 0
"15" "472" 0
"15" "472" 0
"15" "472" 0
"15" "475" 0
"15" "476" 0
"15" "476" 0
"15" "476" 0
"15" "479" 0
"15" "487" 0
"15" "501" 0
"15" "505" 0
"15" "510" 0
"15" "511" 18
"15" "522" 0
"15" "524" 0
"15" "525" 14
"15" "526" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 53
"15" "534" 0
"15" "534" 28
"15" "534" 20
"15" "534" 0
"15" "534" 0
"15" "534" 0
"15" "534" 124
"15" "540" 0
"15" "541" 15
"15" "543" 0
"15" "548" 41
"15" "548" 16
"15" "548" 0
"15" "548" 0
"15" "548" 0
"15" "548" 34
"15" "548" 0
"15" "548" 0
"15" "550" 0
"15" "554" 16
"15" "557" 41
"15" "557" 11
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 2
"15" "557" 0
"15" "557" 0
"15" "557" 2
"15" "557" 0
"15" "557" 54
"15" "557" 19
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 18
"15" "557" 17
"15" "557" 0
"15" "557" 28
"15" "557" 0
"15" "557" 0
"15" "557" 0
"15" "557" 647
"15" "558" 0
"15" "559" 0
"15" "563" 13
"15" "574" 0
"15" "574" 0
"15" "574" 31
"15" "574" 0
"15" "574" 14
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 33
"15" "574" 42
"15" "574" 34
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 62
"15" "574" 0
"15" "574" 14
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 71
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "574" 0
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 30
"15" "575" 2
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 0
"15" "575" 59
"15" "575" 0
"15" "575" 17
"15" "575" 51
"15" "585" 0
"15" "591" 0
"15" "596" 0
"15" "600" 0
"15" "611" 17
"15" "611" 39
"15" "611" 2
"15" "611" 0
"15" "611" 0
"15" "611" 32
"15" "611" 0
"15" "611" 0
"15" "611" 2
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 2
"15" "611" 27
"15" "611" 16
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 17
"15" "611" 0
"15" "611" 15
"15" "611" 17
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 19
"15" "611" 12
"15" "611" 0
"15" "611" 0
"15" "611" 13
"15" "611" 0
"15" "611" 2
"15" "611" 3
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 14
"15" "611" 13
"15" "611" 0
"15" "611" 11
"15" "611" 0
"15" "611" 0
"15" "611" 0
"15" "611" 18
"15" "611" 0
"15" "622" 0
"15" "625" 0
"15" "631" 0
"15" "634" 0
"15" "637" 0
"15" "642" 0
"15" "654" 18
"15" "658" 0
"15" "661" 0
"15" "682" 0
"15" "687" 0
"15" "693" 0
"15" "694" 0
"15" "702" 0
"15" "711" 0
"15" "712" 0
"15" "724" 0
"15" "725" 0
"15" "731" 0
"15" "732" 0
"15" "742" 0
"15" "743" 0
"15" "745" 0
"15" "752" 0
"15" "754" 0
"15" "757" 0
"15" "758" 0
"15" "768" 0
"15" "770" 13
"15" "771" 0
"15" "776" 0
"15" "785" 0
"15" "791" 0
"15" "796" 0
"15" "798" 0
"15" "799" 0
"15" "800" 0
"15" "802" 0
"15" "802" 39
"15" "802" 0
"15" "802" 16
"15" "802" 0
"15" "802" 34
"15" "802" 0
"15" "802" 0
"15" "802" 0
"15" "808" 0
"15" "808" 0
"15" "808" 0
"15" "808" 0
"15" "809" 0
"15" "813" 0
"15" "813" 0
"15" "813" 12
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 30
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 36
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 17
"15" "813" 0
"15" "813" 74
"15" "813" 0
"15" "813" 16
"15" "813" 0
"15" "813" 11
"15" "813" 0
"15" "813" 0
"15" "813" 12
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 0
"15" "813" 121
"15" "818" 0
"15" "823" 0
"15" "830" 0
"15" "831" 0
"15" "839" 0
"15" "845" 0
"15" "846" 16
"15" "846" 0
"15" "846" 2
"15" "846" 116
"15" "847" 0
"15" "848" 0
"15" "851" 0
"15" "851" 0
"15" "851" 15
"15" "851" 0
"15" "851" 11
"15" "851" 15
"15" "851" 0
"15" "851" 53
"15" "851" 17
"15" "851" 12
"15" "851" 0
"15" "851" 0
"15" "851" 47
"15" "851" 0
"15" "851" 2
"15" "851" 0
"15" "851" 18
"15" "851" 0
"15" "851" 3
"15" "851" 0
"15" "851" 0
"15" "851" 70
"15" "851" 21
"15" "851" 0
"15" "851" 0
"15" "851" 2
"15" "851" 0
"15" "851" 20
"15" "851" 16
"15" "851" 73
"15" "851" 0
"15" "851" 0
"15" "851" 0
"15" "852" 0
"15" "860" 0
"15" "860" 0
"15" "860" 0
"15" "860" 29
"15" "860" 0
"15" "860" 0
"15" "860" 59
"15" "860" 0
"15" "860" 0
"15" "860" 0
"15" "860" 0
"15" "860" 16
"15" "860" 0
"15" "868" 0
"15" "868" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "873" 0
"15" "877" 0
"15" "881" 0
"15" "882" 0
"15" "882" 0
"15" "882" 0
"15" "882" 0
"15" "882" 35
"15" "882" 17
"15" "882" 0
"15" "891" 0
"15" "891" 0
"15" "891" 3
"15" "891" 0
"15" "891" 0
"15" "891" 0
"15" "891" 26
"15" "891" 17
"15" "891" 0
"15" "891" 0
"15" "905" 0
"15" "909" 0
"15" "920" 2
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 45
"15" "920" 0
"15" "920" 0
"15" "920" 17
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 0
"15" "920" 40
"15" "920" 85
"15" "920" 28
"15" "920" 0
"15" "921" 0
"15" "926" 0
"15" "926" 2
"15" "926" 0
"15" "926" 0
"15" "926" 0
"15" "926" 61
"15" "926" 0
"15" "926" 0
"15" "926" 12
"15" "926" 35
"15" "926" 0
"15" "926" 0
"15" "926" 0
"15" "926" 0
"15" "938" 0
"15" "940" 0
"15" "943" 0
"15" "944" 0
"15" "947" 0
"15" "955" 0
"15" "957" 0
"15" "958" 0
"15" "963" 0
"15" "968" 0
"15" "975" 0
"15" "987" 0
"15" "987" 0
"15" "987" 0
"15" "987" 0
"15" "987" 0
"15" "992" 0
"15" "996" 0
"15" "996" 0
"15" "996" 0
"15" "996" 0
"15" "996" 0
"15" "996" 0
"15" "1003" 0
"15" "1003" 18
"15" "1003" 0
"15" "1003" 0
"15" "1003" 29
"15" "1003" 0
"15" "1003" 21
"15" "1003" 0
"15" "1003" 36
"15" "1003" 0
"15" "1003" 0
"15" "1003" 0
"15" "1003" 0
"15" "1003" 0
"15" "1003" 60
"15" "1003" 19
"15" "1003" 0
"15" "1003" 0
"15" "1003" 2
"15" "1003" 122
"15" "1003" 0
"15" "1017" 11
"15" "1017" 0
"15" "1017" 11
"15" "1027" 0
"15" "1027" 0
"15" "1027" 0
"15" "1027" 0
"15" "1027" 268
"15" "1027" 0
"15" "1027" 74
"15" "1027" 0
"15" "1027" 49
"15" "1027" 16
"15" "1027" 118
"15" "1028" 0
"15" "1035" 0
"15" "1037" 0
"15" "1045" 13
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1046" 2
"15" "1046" 0
"15" "1046" 0
"15" "1046" 0
"15" "1052" 0
"15" "1058" 17
"15" "1058" 39
"15" "1058" 11
"15" "1058" 0
"15" "1058" 15
"15" "1058" 0
"15" "1058" 3
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 45
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 51
"15" "1058" 35
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 36
"15" "1058" 0
"15" "1058" 17
"15" "1058" 31
"15" "1058" 33
"15" "1058" 16
"15" "1058" 0
"15" "1058" 0
"15" "1058" 13
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 15
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 0
"15" "1058" 36
"15" "1058" 16
"15" "1058" 13
"15" "1058" 0
"15" "1058" 30
"15" "1058" 14
"15" "1058" 0
"15" "1058" 0
"15" "1058" 12
"15" "1058" 125
"15" "1058" 119
"15" "1058" 0
"15" "1058" 116
"15" "1063" 0
"15" "1066" 0
"15" "1070" 0
"15" "1070" 0
"15" "1070" 18
"15" "1070" 40
"15" "1070" 16
"15" "1070" 0
"15" "1070" 0
"15" "1070" 0
"15" "1070" 28
"15" "1072" 0
"15" "1074" 0
"15" "1074" 0
"15" "1074" 0
"15" "1074" 31
"15" "1074" 0
"15" "1074" 15
"15" "1074" 0
"15" "1074" 0
"15" "1074" 0
"15" "1074" 0
"15" "1074" 2
"15" "1074" 0
"15" "1074" 0
"15" "1074" 45
"15" "1074" 0
"15" "1074" 85
"15" "1074" 0
"15" "1074" 0
"15" "1074" 179
"15" "1074" 0
"15" "1074" 13
"15" "1074" 13
"15" "1074" 4
"15" "1074" 18
"15" "1074" 271
"15" "1074" 11
"15" "1074" 0
"15" "1074" 118
"15" "1075" 0
"15" "1077" 0
"15" "1081" 20
"15" "1081" 0
"15" "1081" 0
"15" "1081" 2
"15" "1081" 0
"15" "1081" 13
"15" "1081" 0
"15" "1081" 0
"15" "1081" 0
"15" "1081" 33
"15" "1081" 62
"15" "1081" 0
"15" "1081" 38
"15" "1081" 0
"15" "1081" 30
"15" "1081" 14
"15" "1081" 0
"15" "1081" 0
"15" "1081" 0
"15" "1081" 13
"15" "1081" 0
"15" "1081" 12
"15" "1081" 0
"15" "1081" 20
"15" "1081" 12
"15" "1081" 0
"15" "1081" 16
"15" "1081" 16
"15" "1081" 11
"15" "1081" 40
"15" "1081" 0
"15" "1081" 0
"15" "1081" 2
"15" "1081" 0
"15" "1081" 0
"15" "1081" 0
"15" "1081" 14
"15" "1081" 0
"15" "1081" 13
"15" "1081" 0
"15" "1081" 0
"15" "1081" 0
"15" "1081" 0
"15" "1081" 13
"15" "1081" 0
"15" "1081" 116
"15" "1081" 124
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 2
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 2
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 47
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 1
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 0
"15" "1083" 1
"15" "1083" 17
"15" "1083" 0
"15" "1083" 13
"15" "1083" 49
"15" "1083" 0
"15" "1083" 12
"15" "1083" 187
"15" "1083" 243
"15" "1083" 116
"15" "1083" 0
"15" "1083" 116
"15" "1090" 0
"15" "1092" 65
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1092" 68
"15" "1092" 34
"15" "1092" 54
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1092" 0
"15" "1107" 0
"15" "1107" 0
"15" "1107" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 3
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 15
"15" "1109" 19
"15" "1109" 17
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 13
"15" "1109" 26
"15" "1109" 49
"15" "1109" 0
"15" "1109" 0
"15" "1109" 0
"15" "1109" 361
"16" "17" 0
"16" "17" 49
"16" "17" 0
"16" "17" 0
"16" "18" 0
"16" "18" 0
"16" "19" 12
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 12
"16" "19" 0
"16" "19" 0
"16" "19" 14
"16" "19" 74
"16" "19" 0
"16" "19" 0
"16" "19" 42
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 17
"16" "19" 0
