n1;30/03/2017;18:30:49;-3.09473504;-59.98654342;97;8206278656;541167616
n1;30/03/2017;18:30:54;-3.09507255;-59.98608569;96;8206278656;541167616
n1;30/03/2017;18:30:59;-3.09541275;-59.98581327;96;8206278656;541167616
n1;30/03/2017;18:31:04;-3.09578563;-59.98559699;96;8206274560;541167616
n1;30/03/2017;18:31:09;-3.0787219;-59.9632694;96;8206278656;541167616
n1;30/03/2017;18:31:14;-3.09680115;-59.98502117;96;8206278656;541167616
n1;30/03/2017;18:31:19;-3.0787219;-59.9632694;96;8206278656;541167616
n1;30/03/2017;18:31:24;-3.09797652;-59.9844677;96;8206274560;541167616
n1;30/03/2017;18:31:29;-3.0787219;-59.9632694;96;8206274560;541167616
n1;30/03/2017;18:31:34;-3.09913326;-59.98393476;96;8206274560;541167616
n1;30/03/2017;18:31:39;-3.09970285;-59.9836029;96;8206274560;541167616
n1;30/03/2017;18:31:44;-3.10024729;-59.98339496;96;8206274560;541167616
n1;30/03/2017;18:31:49;-3.10073968;-59.983239;96;8206249984;541167616
n1;30/03/2017;18:31:54;-3.10111877;-59.98308779;96;8206266368;541167616
n1;30/03/2017;18:31:59;-3.10143549;-59.9829562;96;8206266368;541167616
n1;30/03/2017;18:32:04;-3.0787219;-59.9632694;96;8206266368;541167616
n1;30/03/2017;18:32:09;-3.10224352;-59.98249608;96;8206266368;541167616
n1;30/03/2017;18:32:14;-3.10274088;-59.98225163;96;8206266368;541167616
n1;30/03/2017;18:32:19;-3.10328961;-59.98199746;96;8206262272;541167616
n1;30/03/2017;18:32:24;-3.0787219;-59.9632694;96;8206258176;541167616
n1;30/03/2017;18:32:30;-3.10440515;-59.98149526;96;8206295040;541167616
n1;30/03/2017;18:32:35;-3.10500901;-59.98117681;96;8206295040;541167616
n1;30/03/2017;18:32:40;-3.0787219;-59.9632694;96;8206290944;541167616
n1;30/03/2017;18:32:45;-3.10628706;-59.98066704;96;8206290944;541167616
n1;30/03/2017;18:32:50;-3.10681265;-59.98045455;96;8206290944;541167616
n1;30/03/2017;18:32:55;-3.10734807;-59.98024925;96;8206290944;541167616
n1;30/03/2017;18:33:00;-3.10799377;-59.98017152;96;8206290944;541167616
n1;30/03/2017;18:33:05;-3.10828815;-59.98020229;96;8206290944;541167616
n1;30/03/2017;18:33:10;-3.10862258;-59.9801009;96;8206290944;541167616
n1;30/03/2017;18:33:15;-3.1090774;-59.98022673;96;8206290944;541167616
n1;30/03/2017;18:33:20;-3.10960242;-59.98043669;96;8206290944;541167616
n1;30/03/2017;18:33:25;-3.1100148;-59.98059034;96;8206290944;541167616
n1;30/03/2017;18:33:30;-3.1105487;-59.98073755;96;8206290944;541167616
n1;30/03/2017;18:33:35;-3.11104876;-59.98096212;96;8206286848;541167616
n1;30/03/2017;18:33:40;-3.11137103;-59.98106426;96;8206290944;541167616
n1;30/03/2017;18:33:45;-3.11166794;-59.98121821;96;8206290944;541167616
n1;30/03/2017;18:33:50;-3.11177629;-59.98133154;96;8206290944;541167616
n1;30/03/2017;18:33:55;-3.1120152;-59.98145914;96;8206290944;541167616
n1;30/03/2017;18:34:00;-3.11228559;-59.9815733;96;8206290944;541167616
n1;30/03/2017;18:34:05;-3.1123953;-59.98164685;96;8206290944;541167616
n1;30/03/2017;18:34:10;-3.1126436;-59.9817482;96;8206290944;541167616
n1;30/03/2017;18:34:15;-3.11301434;-59.98190186;96;8206290944;541167616
n1;30/03/2017;18:34:20;-3.11351452;-59.98202527;96;8206290944;541167616
n1;30/03/2017;18:34:25;-3.11406609;-59.98224577;96;8206290944;541167616
n1;30/03/2017;18:34:30;-3.11456178;-59.98245765;96;8206290944;541167616
n1;30/03/2017;18:34:35;-3.11500861;-59.98258881;96;8206290944;541167616
n1;30/03/2017;18:34:40;-3.11531859;-59.98279269;96;8206290944;541167616
n1;30/03/2017;18:34:45;-3.11570864;-59.98288135;96;8206290944;541167616
n1;30/03/2017;18:34:50;-3.11608939;-59.98284625;96;8206290944;541167616
n1;30/03/2017;18:34:56;-3.11628725;-59.98305996;95;8206290944;541167616
n1;30/03/2017;18:35:01;-3.11653529;-59.98312987;95;8206290944;541167616
n1;30/03/2017;18:35:06;-3.11675072;-59.98313243;95;8206290944;541167616
n1;30/03/2017;18:35:11;-3.0793637;-59.9656082;95;8206290944;541167616
n1;30/03/2017;18:35:16;-3.11767161;-59.98351853;95;8206712832;541167616
n1;30/03/2017;18:35:21;-3.11830877;-59.9837467;95;8206696448;541167616
n1;30/03/2017;18:35:26;-3.11883474;-59.98394047;95;8206647296;541167616
n1;30/03/2017;18:35:31;-3.1194409;-59.9841931;95;8206647296;541167616
n1;30/03/2017;18:35:36;-3.12001309;-59.98436597;95;8206647296;541167616
n1;30/03/2017;18:35:41;-3.12072904;-59.98464829;95;8206647296;541167616
n1;30/03/2017;18:35:46;-3.0807626;-59.9637946;95;8206647296;541167616
n1;30/03/2017;18:35:51;-3.1207744;-59.98466871;95;8206647296;541167616
n1;30/03/2017;18:35:56;-3.0807626;-59.9637946;95;8206639104;541167616
n1;30/03/2017;18:36:01;-3.12096243;-59.9847736;95;8206639104;541167616
n1;30/03/2017;18:36:06;-3.0807626;-59.9637946;95;8206647296;541167616
n1;30/03/2017;18:36:11;-3.12162443;-59.98499128;95;8206647296;541167616
n1;30/03/2017;18:36:16;-3.12189797;-59.98509733;95;8206647296;541167616
n1;30/03/2017;18:36:21;-3.12223179;-59.98525591;95;8206643200;541167616
n1;30/03/2017;18:36:26;-3.12241378;-59.98530121;95;8206643200;541167616
n1;30/03/2017;18:36:31;-3.12252227;-59.98537441;95;8206643200;541167616
n1;30/03/2017;18:36:36;-3.12259684;-59.98543302;95;8206643200;541167616
n1;30/03/2017;18:36:41;-3.12268277;-59.98551964;95;8206643200;541167616
n1;30/03/2017;18:36:46;-3.12295925;-59.98585038;95;8206639104;541167616
n1;30/03/2017;18:36:52;-3.12321407;-59.98615092;95;8206635008;541167616
n1;30/03/2017;18:36:57;-3.12338343;-59.98646029;95;8206639104;541167616
n1;30/03/2017;18:37:02;-3.12354792;-59.98665247;95;8206639104;541167616
n1;30/03/2017;18:37:07;-3.12377341;-59.98698601;95;8206639104;541167616
n1;30/03/2017;18:37:12;-3.12393699;-59.98729492;95;8206639104;541167616
n1;30/03/2017;18:37:17;-3.12414175;-59.98759555;95;8206639104;541167616
n1;30/03/2017;18:37:22;-3.1243934;-59.98803034;95;8206635008;541167616
n1;30/03/2017;18:37:27;-3.12471967;-59.98846669;95;8206635008;541167616
n1;30/03/2017;18:37:32;-3.1250015;-59.98913711;95;8206635008;541167616
n1;30/03/2017;18:37:37;-3.12515143;-59.98963572;95;8206635008;541167616
n1;30/03/2017;18:37:42;-3.12526045;-59.9902874;95;8206635008;541167616
n1;30/03/2017;18:37:47;-3.12538594;-59.99100303;95;8206635008;541167616
n1;30/03/2017;18:37:52;-3.12548025;-59.99168988;95;8206635008;541167616
n1;30/03/2017;18:37:57;-3.12543413;-59.99237977;95;8206635008;541167616
n1;30/03/2017;18:38:02;-3.12541419;-59.9932446;95;8206635008;541167616
n1;30/03/2017;18:38:07;-3.12540501;-59.99346579;95;8206635008;541167616
n1;30/03/2017;18:38:12;-3.12538797;-59.99350973;95;8206635008;541167616
n1;30/03/2017;18:38:17;-3.12546245;-59.99356512;95;8206635008;541167616
n1;30/03/2017;18:38:22;-3.12565738;-59.99354434;95;8206622720;541167616
n1;30/03/2017;18:38:27;-3.12585877;-59.99352622;95;8206630912;541167616
n1;30/03/2017;18:38:32;-3.12590742;-59.99368644;95;8206630912;541167616
n1;30/03/2017;18:38:37;-3.1258969;-59.99388571;95;8206630912;541167616
n1;30/03/2017;18:38:42;-3.12585564;-59.99416389;95;8206630912;541167616
n1;30/03/2017;18:38:47;-3.12579232;-59.99444243;95;8206630912;541167616
n1;30/03/2017;18:38:52;-3.12586134;-59.99474508;95;8206630912;541167616
n1;30/03/2017;18:38:57;-3.12585192;-59.99500114;95;8206630912;541167616
n1;30/03/2017;18:39:02;-3.1258105;-59.99515056;94;8206630912;541167616
n1;30/03/2017;18:39:07;-3.12579118;-59.99522468;94;8206630912;541167616
n1;30/03/2017;18:39:12;-3.12581581;-59.99523376;94;8206630912;541167616
n1;30/03/2017;18:39:17;-3.12594785;-59.99525427;94;8206630912;541167616
n1;30/03/2017;18:39:22;-3.1260871;-59.99526262;94;8206630912;541167616
n1;30/03/2017;18:39:27;-3.12613706;-59.99524128;94;8206630912;541167616
n1;30/03/2017;18:39:32;-3.12617723;-59.99521313;94;8206630912;541167616
n1;30/03/2017;18:39:37;-3.12614547;-59.99520313;94;8206630912;541167616
n1;30/03/2017;18:39:42;-3.12613803;-59.99521598;94;8206614528;541167616
n1;30/03/2017;18:39:48;-3.12614041;-59.99519815;94;8206614528;541167616
n1;30/03/2017;18:39:53;-3.12613196;-59.99520033;94;8206614528;541167616
n1;30/03/2017;18:39:58;-3.1261358;-59.99519036;94;8206614528;541167616
n1;30/03/2017;18:40:03;-3.12613374;-59.99519387;94;8206614528;541167616
n1;30/03/2017;18:40:08;-3.12612881;-59.99519859;94;8206614528;541167616
n1;30/03/2017;18:40:13;-3.12612039;-59.99520761;94;8206614528;541167616
n1;30/03/2017;18:40:18;-3.12612025;-59.99520782;94;8206614528;541167616
n1;30/03/2017;18:40:23;-3.12611976;-59.99520552;94;8206606336;541167616
n1;30/03/2017;18:40:28;-3.12610365;-59.99524533;94;8206606336;541167616
n1;30/03/2017;18:40:33;-3.12610387;-59.99522808;94;8206606336;541167616
n1;30/03/2017;18:40:38;-3.12611897;-59.99521373;94;8206606336;541167616
n1;30/03/2017;18:40:43;-3.12610689;-59.99524434;94;8206606336;541167616
n1;30/03/2017;18:40:48;-3.1261149;-59.99524796;94;8206606336;541167616
n1;30/03/2017;18:40:53;-3.12611612;-59.99523353;94;8206606336;541167616
n1;30/03/2017;18:40:58;-3.12614566;-59.99520254;94;8206606336;541167616
n1;30/03/2017;18:41:03;-3.12613746;-59.99522463;94;8206610432;541167616
n1;30/03/2017;18:41:08;-3.12613342;-59.99522718;94;8206614528;541167616
n1;30/03/2017;18:41:13;-3.12612471;-59.9952364;94;8206614528;541167616
n1;30/03/2017;18:41:18;-3.12612199;-59.9952404;94;8206614528;541167616
n1;30/03/2017;18:41:23;-3.12612792;-59.99523333;94;8206614528;541167616
n1;30/03/2017;18:41:28;-3.12612665;-59.99523484;94;8206610432;541167616
n1;30/03/2017;18:41:33;-3.12612765;-59.99523362;94;8206610432;541167616
n1;30/03/2017;18:41:38;-3.12612769;-59.99523244;94;8206610432;541167616
n1;30/03/2017;18:41:43;-3.12612782;-59.99523205;94;8206610432;541167616
n1;30/03/2017;18:41:48;-3.12612853;-59.99523059;94;8206610432;541167616
n1;30/03/2017;18:41:53;-3.12612855;-59.99523054;94;8206610432;541167616
n1;30/03/2017;18:41:58;-3.12612842;-59.9952306;94;8206610432;541167616
n1;30/03/2017;18:42:03;-3.12612834;-59.99523045;94;8206610432;541167616
n1;30/03/2017;18:42:08;-3.12612832;-59.99523049;94;8206594048;541167616
n1;30/03/2017;18:42:13;-3.12612828;-59.99523038;94;8206610432;541167616
n1;30/03/2017;18:42:19;-3.12610162;-59.99523516;94;8206610432;541167616
n1;30/03/2017;18:42:24;-3.12578812;-59.99525231;94;8206610432;541167616
n1;30/03/2017;18:42:29;-3.12559072;-59.99520563;94;8206610432;541167616
n1;30/03/2017;18:42:34;-3.1255358;-59.99518244;94;8206610432;541167616
n1;30/03/2017;18:42:39;-3.12553464;-59.99521124;94;8206606336;541167616
n1;30/03/2017;18:42:44;-3.12549454;-59.99516035;94;8206606336;541167616
n1;30/03/2017;18:42:49;-3.12551161;-59.9951879;94;8206606336;541167616
n1;30/03/2017;18:42:54;-3.12550885;-59.99518836;94;8206606336;541167616
n1;30/03/2017;18:42:59;-3.12549965;-59.99519619;94;8206606336;541167616
n1;30/03/2017;18:43:04;-3.12549961;-59.99520504;94;8206606336;541167616
n1;30/03/2017;18:43:09;-3.12549609;-59.99519397;94;8206589952;541167616
n1;30/03/2017;18:43:14;-3.12548801;-59.99518634;94;8206602240;541167616
n1;30/03/2017;18:43:19;-3.12547653;-59.99518133;94;8206602240;541167616
n1;30/03/2017;18:43:24;-3.12547265;-59.99517551;94;8206602240;541167616
n1;30/03/2017;18:43:29;-3.1254705;-59.99516476;94;8206602240;541167616
n1;30/03/2017;18:43:34;-3.12547702;-59.99516742;94;8206602240;541167616
n1;30/03/2017;18:43:39;-3.12547858;-59.99516601;94;8206585856;541167616
n1;30/03/2017;18:43:44;-3.12547929;-59.99516209;94;8206598144;541167616
n1;30/03/2017;18:43:49;-3.12548032;-59.99516296;94;8206598144;541167616
n1;30/03/2017;18:43:54;-3.12548068;-59.99516352;94;8206585856;541167616
n1;30/03/2017;18:43:59;-3.12548085;-59.99516399;94;8206594048;541167616
n1;30/03/2017;18:44:04;-3.12546817;-59.99516031;93;8206585856;541167616
n1;30/03/2017;18:44:09;-3.12545258;-59.99485079;93;8206577664;541167616
n1;30/03/2017;18:44:14;-3.12522579;-59.99456038;93;8206581760;541167616
n1;30/03/2017;18:44:19;-3.12535532;-59.99389587;93;8206581760;541167616
n1;30/03/2017;18:44:25;-3.12545424;-59.99313499;93;8206581760;541167616
n1;30/03/2017;18:44:30;-3.12546683;-59.99239634;93;8206581760;541167616
n1;30/03/2017;18:44:35;-3.12549983;-59.99171816;93;8206581760;541167616
n1;30/03/2017;18:44:40;-3.12547349;-59.9910398;93;8206577664;541167616
n1;30/03/2017;18:44:45;-3.12534845;-59.99041605;93;8206581760;541167616
n1;30/03/2017;18:44:50;-3.12519763;-59.98982209;93;8206581760;541167616
n1;30/03/2017;18:44:55;-3.12510816;-59.98931753;93;8206581760;541167616
n1;30/03/2017;18:45:00;-3.12493893;-59.98899207;93;8206581760;541167616
n1;30/03/2017;18:45:05;-3.12473679;-59.9884596;93;8206577664;541167616
n1;30/03/2017;18:45:10;-3.12446105;-59.98807296;93;8206577664;541167616
n1;30/03/2017;18:45:15;-3.12414857;-59.98766642;93;8206577664;541167616
n1;30/03/2017;18:45:20;-3.12399224;-59.98745546;93;8206573568;541167616
n1;30/03/2017;18:45:25;-3.12386798;-59.98718822;93;8206573568;541167616
n1;30/03/2017;18:45:30;-3.12363587;-59.98682141;93;8206573568;541167616
n1;30/03/2017;18:45:35;-3.123431;-59.98655329;93;8206573568;541167616
n1;30/03/2017;18:45:40;-3.12331387;-59.98628655;93;8206573568;541167616
n1;30/03/2017;18:45:45;-3.12315141;-59.98601997;93;8206573568;541167616
n1;30/03/2017;18:45:50;-3.12297147;-59.98578284;93;8206573568;541167616
n1;30/03/2017;18:45:55;-3.12271414;-59.985553;93;8206573568;541167616
n1;30/03/2017;18:46:00;-3.12238974;-59.98525645;93;8206573568;541167616
n1;30/03/2017;18:46:05;-3.12208;-59.98510802;93;8206565376;541167616
n1;30/03/2017;18:46:10;-3.12182402;-59.98508023;93;8206573568;541167616
n1;30/03/2017;18:46:15;-3.12174167;-59.98503323;93;8206573568;541167616
n1;30/03/2017;18:46:20;-3.12173345;-59.98497181;93;8206573568;541167616
n1;30/03/2017;18:46:25;-3.1217364;-59.98496363;93;8206573568;541167616
n1;30/03/2017;18:46:30;-3.12173828;-59.9849869;93;8206573568;541167616
n1;30/03/2017;18:46:35;-3.12173065;-59.9849785;93;8206573568;541167616
n1;30/03/2017;18:46:41;-3.12172775;-59.98497142;93;8206573568;541167616
n1;30/03/2017;18:46:46;-3.12169521;-59.98496176;93;8206573568;541167616
n1;30/03/2017;18:46:51;-3.12127289;-59.98478874;93;8206573568;541167616
n1;30/03/2017;18:46:56;-3.12074721;-59.9845679;93;8206573568;541167616
n1;30/03/2017;18:47:01;-3.1202768;-59.98437982;93;8206573568;541167616
n1;30/03/2017;18:47:06;-3.11972777;-59.98418123;93;8206573568;541167616
n1;30/03/2017;18:47:11;-3.11917759;-59.9840214;93;8206573568;541167616
n1;30/03/2017;18:47:16;-3.11870696;-59.98382892;93;8206573568;541167616
n1;30/03/2017;18:47:21;-3.11817765;-59.98357604;93;8206573568;541167616
n1;30/03/2017;18:47:26;-3.11753197;-59.98334523;93;8206573568;541167616
n1;30/03/2017;18:47:31;-3.11713201;-59.98331329;93;8206573568;541167616
n1;30/03/2017;18:47:36;-3.11675084;-59.98311747;93;8206573568;541167616
n1;30/03/2017;18:47:41;-3.11645652;-59.98297144;93;8206573568;541167616
n1;30/03/2017;18:47:46;-3.11613326;-59.9828667;93;8206573568;541167616
n1;30/03/2017;18:47:51;-3.11598912;-59.98282235;93;8206573568;541167616
n1;30/03/2017;18:47:56;-3.11582704;-59.98276114;93;8206573568;541167616
n1;30/03/2017;18:48:01;-3.11545085;-59.98261403;93;8206573568;541167616
n1;30/03/2017;18:48:06;-3.11494666;-59.98244527;93;8206561280;541167616
n1;30/03/2017;18:48:11;-3.11450112;-59.98224898;93;8206561280;541167616
n1;30/03/2017;18:48:16;-3.11413507;-59.98210151;93;8206548992;541167616
n1;30/03/2017;18:48:21;-3.11398527;-59.98201849;93;8206557184;541167616
n1;30/03/2017;18:48:26;-3.11392435;-59.98198931;93;8206557184;541167616
n1;30/03/2017;18:48:31;-3.1138522;-59.98196506;93;8206557184;541167616
n1;30/03/2017;18:48:36;-3.11386387;-59.98195907;93;8206557184;541167616
n1;30/03/2017;18:48:41;-3.11386558;-59.98197014;93;8206553088;541167616
n1;30/03/2017;18:48:46;-3.11386267;-59.98198027;93;8206553088;541167616
n1;30/03/2017;18:48:52;-3.11387485;-59.98194157;93;8206553088;541167616
