"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.80695" "-122.41722" "1212652458" "B" "37.78144" "-122.41364" "1212652458" "2857.16867640097"
"A" "37.80771" "-122.41978" "1212652518" "B" "37.77566" "-122.41871" "1212652518" "3569.03112501166"
"A" "37.79891" "-122.4081" "1212652761" "B" "37.76487" "-122.42196" "1212652761" "3980.690371376"
"A" "37.62644" "-122.40247" "1212666841" "B" "37.77047" "-122.44542" "1212666841" "16473.6053785255"
"A" "37.76232" "-122.4643" "1212676497" "B" "37.68036" "-122.3885" "1212676497" "11304.4592131061"
"A" "37.78836" "-122.42181" "1212680586" "B" "37.74901" "-122.43232" "1212680586" "4476.99004051332"
"A" "37.79052" "-122.39685" "1212688937" "B" "37.73892" "-122.43334" "1212688937" "6580.74439420599"
"A" "37.75332" "-122.40299" "1212690992" "B" "37.74955" "-122.4037" "1212690992" "424.301742261778"
"A" "37.74207" "-122.43581" "1212695648" "B" "37.67184" "-122.39117" "1212695648" "8750.82806484443"
"A" "37.71965" "-122.43852" "1212697721" "B" "37.78644" "-122.4227" "1212697721" "7564.28757135791"
"A" "37.79196" "-122.41085" "1212713484" "B" "37.78828" "-122.40807" "1212713484" "477.103418535217"
"A" "37.77262" "-122.39848" "1212715980" "B" "37.79931" "-122.40869" "1212715980" "3103.9281805447"
"A" "37.79063" "-122.4106" "1212731791" "B" "37.78278" "-122.47066" "1212731791" "5355.58106873874"
"A" "37.78347" "-122.42085" "1212733847" "B" "37.78274" "-122.47071" "1212733847" "4387.4238462614"
"A" "37.78606" "-122.41141" "1212735767" "B" "37.76585" "-122.4063" "1212735767" "2294.25573505425"
"A" "37.78759" "-122.41423" "1212735768" "B" "37.76338" "-122.40741" "1212735768" "2761.04464060455"
"A" "37.77342" "-122.46726" "1212739798" "B" "37.76573" "-122.41973" "1212739798" "4269.15118000336"
"A" "37.79585" "-122.43068" "1212753267" "B" "37.77286" "-122.44695" "1212753267" "2932.33850499132"
"A" "37.78258" "-122.42244" "1212756259" "B" "37.79394" "-122.43005" "1212756259" "1430.87000469921"
"A" "37.79523" "-122.42029" "1212759509" "B" "37.79784" "-122.40831" "1212759509" "1093.12533271681"
"A" "37.70459" "-122.3942" "1212766282" "B" "37.77474" "-122.40973" "1212766282" "7927.83029840977"
"A" "37.77783" "-122.39217" "1212772301" "B" "37.76982" "-122.41682" "1212772301" "2345.10556133483"
"A" "37.75357" "-122.41859" "1212778714" "B" "37.79721" "-122.40579" "1212778714" "4986.82794375624"
"A" "37.78572" "-122.4213" "1212781779" "B" "37.78011" "-122.38982" "1212781779" "2839.14493067191"
"A" "37.79188" "-122.41064" "1212782461" "B" "37.62014" "-122.40013" "1212782461" "19140.4041883525"
"A" "37.78712" "-122.40658" "1212782737" "B" "37.61573" "-122.38811" "1212782737" "19148.2757387458"
"A" "37.61564" "-122.3849" "1212800061" "B" "37.72497" "-122.46151" "1212800061" "13917.2711732643"
"A" "37.78654" "-122.41434" "1212809864" "B" "37.78121" "-122.45848" "1212809864" "3928.45192387192"
"A" "37.7767" "-122.43809" "1212812973" "B" "37.7698" "-122.42476" "1212812973" "1402.0490264392"
"A" "37.78055" "-122.43178" "1212813720" "B" "37.80183" "-122.41237" "1212813720" "2920.12746487569"
"A" "37.79793" "-122.406" "1212815254" "B" "37.79768" "-122.40969" "1212815254" "325.771662209202"
"A" "37.77875" "-122.41469" "1212817098" "B" "37.7763" "-122.40831" "1212817098" "624.099895257293"
"A" "37.77657" "-122.42633" "1212819298" "B" "37.79571" "-122.42364" "1212819298" "2143.75767107021"
"A" "37.77082" "-122.43176" "1212820948" "B" "37.78428" "-122.43292" "1212820948" "1501.83248992401"
"A" "37.76385" "-122.41701" "1212821869" "B" "37.80081" "-122.43119" "1212821869" "4299.35442041079"
"A" "37.76189" "-122.41724" "1212822081" "B" "37.80035" "-122.43248" "1212822081" "4486.40275967417"
"A" "37.75375" "-122.42061" "1212907230" "B" "37.77533" "-122.41588" "1212907230" "2438.07021551433"
"A" "37.78949" "-122.43398" "1212908485" "B" "37.7763" "-122.41798" "1212908485" "2034.07980920116"
"A" "37.79868" "-122.43751" "1212908677" "B" "37.78341" "-122.40888" "1212908677" "3038.54925241209"
"A" "37.80041" "-122.43622" "1212908856" "B" "37.7785" "-122.40548" "1212908856" "3641.67855777321"
"A" "37.76286" "-122.44611" "1212915419" "B" "37.78093" "-122.42034" "1212915419" "3031.21034020493"
"A" "37.77038" "-122.44532" "1212915646" "B" "37.79295" "-122.42271" "1212915646" "3204.64050359126"
"A" "37.75132" "-122.39642" "1212963660" "B" "37.78115" "-122.38851" "1212963660" "3392.83232739935"
"A" "37.7972" "-122.41152" "1212981525" "B" "37.78841" "-122.41499" "1212981525" "1025.00554392251"
"A" "37.78242" "-122.42239" "1212994950" "B" "37.77755" "-122.39235" "1212994950" "2698.05027792305"
"A" "37.78942" "-122.42377" "1212994951" "B" "37.77759" "-122.39226" "1212994951" "3069.11974640953"
"A" "37.79298" "-122.43103" "1213030027" "B" "37.78825" "-122.39651" "1213030027" "3082.06330713999"
