"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.78909" "-122.41025" "1213047764" "B" "37.79134" "-122.40346" "1213047764" "647.712891664779"
"A" "37.62374" "-122.4007" "1213062422" "B" "37.78257" "-122.43931" "1213062422" "18004.921180415"
"A" "37.7766" "-122.4178" "1213071263" "B" "37.62662" "-122.12597" "1213071263" "30649.8043860733"
"A" "37.79741" "-122.42052" "1213073749" "B" "37.68088" "-122.38872" "1213073749" "13270.685412922"
"A" "37.79598" "-122.40488" "1213074522" "B" "37.78885" "-122.40555" "1213074522" "795.893302255708"
"A" "37.74989" "-122.3944" "1213081539" "B" "37.61657" "-122.38623" "1213081539" "14858.5578327449"
"A" "37.75009" "-122.39366" "1213081540" "B" "37.61657" "-122.38624" "1213081540" "14877.7460677009"
"A" "37.73238" "-122.41471" "1213081541" "B" "37.61659" "-122.38625" "1213081541" "13131.3326969261"
"A" "37.73145" "-122.42621" "1213081542" "B" "37.61658" "-122.38624" "1213081542" "13263.3660748878"
"A" "37.71959" "-122.42872" "1213082731" "B" "37.65961" "-122.40467" "1213082731" "7004.99681504325"
