"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.78772" "-122.44272" "1212775943" "B" "37.61497" "-122.39008" "1212775943" "19781.4512443988"
"A" "37.75434" "-122.41641" "1212778110" "B" "37.6145" "-122.39124" "1212778110" "15724.0515766474"
"A" "37.7528" "-122.40876" "1212778386" "B" "37.61546" "-122.39714" "1212778386" "15322.852591917"
"A" "37.77245" "-122.4133" "1212780850" "B" "37.6403" "-122.40552" "1212780850" "14726.8192522883"
"A" "37.78401" "-122.40767" "1212781472" "B" "37.77471" "-122.39588" "1212781472" "1465.55397991374"
"A" "37.78454" "-122.41558" "1212781592" "B" "37.77775" "-122.39212" "1212781592" "2198.10541659633"
"A" "37.79187" "-122.41065" "1212782418" "B" "37.79143" "-122.40947" "1212782418" "114.779757896346"
"A" "37.78635" "-122.43133" "1212787249" "B" "37.86688" "-122.28692" "1212787249" "15543.2996370069"
"A" "37.75018" "-122.39534" "1212789596" "B" "37.86679" "-122.28696" "1212789596" "16104.7777753532"
"A" "37.73333" "-122.40503" "1212789839" "B" "37.86676" "-122.28698" "1212789839" "18122.9669299705"
"A" "37.62024" "-122.40018" "1212790293" "B" "37.86682" "-122.28703" "1212790293" "29200.3818916304"
"A" "37.78722" "-122.40316" "1212801452" "B" "37.77942" "-122.43259" "1212801452" "2730.94846151474"
"A" "37.63723" "-122.40422" "1212805352" "B" "37.78405" "-122.41973" "1212805352" "16400.9042067569"
"A" "37.79843" "-122.42242" "1212808368" "B" "37.79814" "-122.42718" "1212808368" "419.940365126639"
"A" "37.76189" "-122.41724" "1212822081" "B" "37.79421" "-122.42095" "1212822081" "3612.62372471707"
"A" "37.75141" "-122.39535" "1212822512" "B" "37.80035" "-122.43179" "1212822512" "6321.45348986819"
"A" "37.78511" "-122.42302" "1212908078" "B" "37.78079" "-122.42382" "1212908078" "486.023563979727"
"A" "37.78949" "-122.43398" "1212908485" "B" "37.75744" "-122.42542" "1212908485" "3646.42852430145"
"A" "37.79495" "-122.43661" "1212910652" "B" "37.78535" "-122.41641" "1212910652" "2073.60947170829"
"A" "37.80776" "-122.40828" "1212912350" "B" "37.80004" "-122.43777" "1212912350" "2732.45462943264"
"A" "37.78617" "-122.40241" "1212912802" "B" "37.79607" "-122.42035" "1212912802" "1924.89308453093"
"A" "37.80833" "-122.41908" "1212916654" "B" "37.77528" "-122.39383" "1212916654" "4297.63843278781"
"A" "37.78414" "-122.41751" "1212965395" "B" "37.79042" "-122.3966" "1212965395" "1967.91187692264"
"A" "37.78636" "-122.40846" "1212972279" "B" "37.79879" "-122.43077" "1212972279" "2401.32007065603"
"A" "37.79978" "-122.40906" "1212974465" "B" "37.80579" "-122.40403" "1212974465" "802.082985753659"
"A" "37.80793" "-122.40901" "1212974645" "B" "37.80825" "-122.40917" "1212974645" "38.3009796568277"
"A" "37.78784" "-122.41342" "1212975523" "B" "37.7972" "-122.396" "1212975523" "1853.09152414761"
"A" "37.79771" "-122.41542" "1212976778" "B" "37.80049" "-122.4104" "1212976778" "539.210811986848"
"A" "37.75364" "-122.41311" "1213024816" "B" "37.79905" "-122.42243" "1213024816" "5121.1018162524"
"A" "37.79298" "-122.431" "1213032750" "B" "37.61645" "-122.3863" "1213032750" "20041.6986579634"
