"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.75191" "-122.39461" "1212869191" "B" "37.77447" "-122.42075" "1212869191" "3405.70945424542"
"A" "37.75187" "-122.39463" "1212872181" "B" "37.75328" "-122.43448" "1212872181" "3510.95175804672"
"A" "37.77457" "-122.42604" "1212877258" "B" "37.61542" "-122.38457" "1212877258" "18089.1589518958"
"A" "37.7797" "-122.4385" "1212887363" "B" "37.78842" "-122.40837" "1212887363" "2822.94001408703"
"A" "37.79432" "-122.47998" "1212888690" "B" "37.76448" "-122.50063" "1212888690" "3786.18649991659"
"A" "37.78228" "-122.48498" "1212888783" "B" "37.76276" "-122.50185" "1212888783" "2631.59187452876"
"A" "37.78483" "-122.42365" "1212889563" "B" "37.7653" "-122.47864" "1212889563" "5304.52504863287"
"A" "37.80034" "-122.43986" "1212891535" "B" "37.79195" "-122.40796" "1212891535" "2957.40935555464"
"A" "37.76361" "-122.41702" "1212900966" "B" "37.79547" "-122.42555" "1212900966" "3625.17636500137"
"A" "37.76493" "-122.41803" "1212901816" "B" "37.76359" "-122.4775" "1212901816" "5235.61592388764"
"A" "37.79109" "-122.42031" "1212904516" "B" "37.75867" "-122.42094" "1212904516" "3609.40359138245"
"A" "37.77703" "-122.41368" "1212908485" "B" "37.75744" "-122.42542" "1212908485" "2413.08303685461"
"A" "37.78505" "-122.41852" "1212910799" "B" "37.77563" "-122.41551" "1212910799" "1081.55371986922"
"A" "37.79505" "-122.40317" "1212913021" "B" "37.7974" "-122.40376" "1212913021" "266.699213944497"
"A" "37.79518" "-122.42161" "1212920667" "B" "37.79559" "-122.42328" "1212920667" "153.828601203515"
"A" "37.79946" "-122.40883" "1212924380" "B" "37.7857" "-122.45935" "1212924380" "4700.73461744205"
"A" "37.80595" "-122.41115" "1212924561" "B" "37.78815" "-122.44008" "1212924561" "3225.23906832981"
"A" "37.80662" "-122.4135" "1212924621" "B" "37.78886" "-122.43312" "1212924621" "2624.33283123911"
"A" "37.80624" "-122.41686" "1212924681" "B" "37.78988" "-122.42574" "1212924681" "1981.62617753233"
"A" "37.65079" "-122.40688" "1212926527" "B" "37.7996" "-122.40931" "1212926527" "16566.8350999658"
"A" "37.7992" "-122.41074" "1212953132" "B" "37.76364" "-122.39261" "1212953132" "4267.817186468"
"A" "37.61651" "-122.38598" "1212958592" "B" "37.80264" "-122.41356" "1212958592" "20861.7745145086"
"A" "37.75289" "-122.43428" "1212961407" "B" "37.77477" "-122.41293" "1212961407" "3076.1334692092"
"A" "37.74649" "-122.43279" "1212961528" "B" "37.77256" "-122.41839" "1212961528" "3166.74294096518"
"A" "37.79344" "-122.42002" "1212964672" "B" "37.80694" "-122.40655" "1212964672" "1913.69544817949"
"A" "37.74975" "-122.39499" "1212968160" "B" "37.78511" "-122.40375" "1212968160" "4011.02921195651"
"A" "37.75097" "-122.39342" "1212975523" "B" "37.7972" "-122.396" "1212975523" "5151.30472125792"
"A" "37.77659" "-122.4141" "1212979469" "B" "37.80666" "-122.41318" "1212979469" "3348.3553227685"
"A" "37.79538" "-122.4048" "1212998194" "B" "37.77585" "-122.41232" "1212998194" "2272.50392359571"
"A" "37.79548" "-122.4182" "1212998374" "B" "37.77548" "-122.41303" "1212998374" "2272.37579369184"
"A" "37.78119" "-122.46247" "1213002596" "B" "37.63795" "-122.40489" "1213002596" "16732.3042346799"
"A" "37.78821" "-122.40126" "1213028120" "B" "37.78773" "-122.45542" "1213028120" "4764.97014058518"
"A" "37.80584" "-122.41227" "1213028821" "B" "37.77902" "-122.42344" "1213028821" "3143.12941690225"
"A" "37.77228" "-122.41218" "1213029893" "B" "37.64266" "-122.40627" "1213029893" "14438.6169431519"
