"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.80735" "-122.40696" "1212909830" "B" "37.79909" "-122.44148" "1212909830" "3172.41240424407"
"A" "37.80079" "-122.43668" "1212911938" "B" "37.77518" "-122.42261" "1212911938" "3108.0088551002"
"A" "37.80689" "-122.41808" "1212912235" "B" "37.79021" "-122.42215" "1212912235" "1891.00662946015"
"A" "37.83812" "-122.29321" "1212913774" "B" "37.77297" "-122.47532" "1212913774" "17582.5635116096"
"A" "37.77661" "-122.44024" "1212915842" "B" "37.76318" "-122.43528" "1212915842" "1557.42811754535"
"A" "37.80349" "-122.41656" "1212975222" "B" "37.75019" "-122.39343" "1212975222" "6272.65523912149"
"A" "37.78784" "-122.41342" "1212975523" "B" "37.75097" "-122.39342" "1212975523" "4465.75963881156"
"A" "37.78666" "-122.42144" "1212977234" "B" "37.77277" "-122.45423" "1212977234" "3273.22181934511"
"A" "37.78675" "-122.42148" "1212977412" "B" "37.78172" "-122.45649" "1212977412" "3130.60648132269"
"A" "37.78475" "-122.41268" "1212982107" "B" "37.77208" "-122.43722" "1212982107" "2579.0022951915"
"A" "37.77172" "-122.43034" "1212982631" "B" "37.7916" "-122.4344" "1212982631" "2241.67428830655"
"A" "37.76381" "-122.44451" "1212984625" "B" "37.79969" "-122.40931" "1212984625" "5054.13157486799"
"A" "37.75571" "-122.41457" "1212993263" "B" "37.76217" "-122.50922" "1212993263" "8360.98972051514"
"A" "37.78942" "-122.42377" "1212994951" "B" "37.78061" "-122.40306" "1212994951" "2069.19203012884"
"A" "37.75061" "-122.39341" "1212998905" "B" "37.77384" "-122.4247" "1212998905" "3777.54076957238"
"A" "37.76697" "-122.41065" "1213025797" "B" "37.77243" "-122.41899" "1213025797" "952.896856859052"
"A" "37.79302" "-122.43105" "1213028294" "B" "37.78666" "-122.41407" "1213028294" "1653.04946351998"
"A" "37.79297" "-122.43101" "1213031419" "B" "37.7807" "-122.39482" "1213031419" "3464.44957871465"
"A" "37.7929" "-122.43095" "1213031594" "B" "37.78683" "-122.40363" "1213031594" "2496.56846706642"
"A" "37.79298" "-122.43101" "1213031835" "B" "37.78763" "-122.40645" "1213031835" "2241.15256013181"
"A" "37.79297" "-122.431" "1213031895" "B" "37.78742" "-122.40972" "1213031895" "1971.34504016085"
"A" "37.78302" "-122.46552" "1213034689" "B" "37.7932" "-122.4212" "1213034689" "4060.34613102762"
