"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.79433" "-122.42657" "1212854034" "B" "37.80085" "-122.42877" "1212854034" "751.158540866799"
"A" "37.71741" "-122.39922" "1212862839" "B" "37.77197" "-122.4317" "1212862839" "6712.88147700938"
"A" "37.60695" "-122.18965" "1212868646" "B" "37.75282" "-122.38868" "1212868646" "23898.8562572168"
"A" "37.66523" "-122.39717" "1212874734" "B" "37.75035" "-122.39525" "1212874734" "9477.02369197996"
"A" "37.75139" "-122.39537" "1212876957" "B" "37.76714" "-122.45884" "1212876957" "5854.57199384892"
"A" "37.69323" "-122.39145" "1212884171" "B" "37.78613" "-122.41014" "1212884171" "10471.6439211371"
"A" "37.65647" "-122.40631" "1212886348" "B" "37.79879" "-122.40803" "1212886348" "15843.7136922788"
"A" "37.80257" "-122.41473" "1212889163" "B" "37.78056" "-122.4728" "1212889163" "5665.59333342087"
"A" "37.62799" "-122.40181" "1212946374" "B" "37.8084" "-122.41005" "1212946374" "20096.2525382433"
"A" "37.79695" "-122.39539" "1212954994" "B" "37.80083" "-122.39886" "1212954994" "528.882414921388"
"A" "37.79601" "-122.44043" "1212960621" "B" "37.76952" "-122.41122" "1212960621" "3911.53753740876"
"A" "37.7921" "-122.43731" "1212960741" "B" "37.76972" "-122.4164" "1212960741" "3096.97671917909"
"A" "37.78885" "-122.43557" "1212960801" "B" "37.76994" "-122.41754" "1212960801" "2635.86110222388"
"A" "37.77148" "-122.42325" "1212961348" "B" "37.75553" "-122.43455" "1212961348" "2035.05873398835"
"A" "37.75983" "-122.40641" "1212961467" "B" "37.74915" "-122.43392" "1212961467" "2697.39973767319"
"A" "37.61648" "-122.38614" "1212962704" "B" "37.78378" "-122.40827" "1212962704" "18725.4739276374"
"A" "37.74498" "-122.49473" "1212983744" "B" "37.79377" "-122.40779" "1212983744" "9382.27623876515"
"A" "37.61946" "-122.40001" "1212985696" "B" "37.78546" "-122.41513" "1212985696" "18526.9583230864"
"A" "37.77813" "-122.39184" "1212987137" "B" "37.78534" "-122.41291" "1212987137" "2020.06053335576"
"A" "37.61652" "-122.38595" "1212994677" "B" "37.76996" "-122.42089" "1212994677" "17355.9321170818"
"A" "37.66672" "-122.39579" "1212995806" "B" "37.78011" "-122.39001" "1212995806" "12632.772854643"
"A" "37.7375" "-122.40798" "1212996905" "B" "37.79726" "-122.43427" "1212996905" "7043.24618316792"
"A" "37.78545" "-122.40089" "1212998657" "B" "37.79066" "-122.42577" "1212998657" "2264.3260035714"
"A" "37.74349" "-122.4013" "1213001102" "B" "37.76229" "-122.43513" "1213001102" "3639.47426189739"
"A" "37.79588" "-122.43018" "1213014007" "B" "37.75166" "-122.39535" "1213014007" "5798.62045685174"
"A" "37.79348" "-122.39733" "1213025496" "B" "37.76053" "-122.41927" "1213025496" "4144.95325814026"
"A" "37.79624" "-122.40164" "1213025677" "B" "37.76986" "-122.41998" "1213025677" "3350.70313468882"
"A" "37.78677" "-122.40633" "1213030145" "B" "37.7654" "-122.39677" "1213030145" "2523.23490881186"
"A" "37.75133" "-122.39529" "1213033999" "B" "37.79101" "-122.41731" "1213033999" "4823.45089744662"
"A" "37.75139" "-122.39493" "1213035082" "B" "37.79445" "-122.4079" "1213035082" "4927.40414039289"
"A" "37.75141" "-122.39492" "1213035384" "B" "37.79032" "-122.41447" "1213035384" "4660.55569257234"
