"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.74997" "-122.39542" "1212877264" "B" "37.78045" "-122.42021" "1212877264" "4033.821529015"
"A" "37.78811" "-122.41648" "1212891282" "B" "37.70745" "-122.39467" "1212891282" "9181.96283127046"
"A" "37.78796" "-122.3966" "1212893563" "B" "37.77947" "-122.47388" "1212893563" "6864.39321615984"
"A" "37.80078" "-122.43619" "1212895985" "B" "37.79918" "-122.41918" "1212895985" "1506.75824615297"
"A" "37.78746" "-122.4029" "1212896912" "B" "37.79625" "-122.41879" "1212896912" "1706.2813529391"
"A" "37.68133" "-122.40004" "1212899439" "B" "37.78505" "-122.43186" "1212899439" "11881.0485324887"
"A" "37.68269" "-122.39963" "1212899488" "B" "37.78527" "-122.42498" "1212899488" "11635.1988088345"
"A" "37.66601" "-122.39665" "1212904892" "B" "37.7421" "-122.4053" "1212904892" "8504.49176894146"
"A" "37.61418" "-122.39278" "1212912208" "B" "37.79596" "-122.42183" "1212912208" "20396.7586956857"
"A" "37.61511" "-122.39009" "1212912268" "B" "37.79584" "-122.42315" "1212912268" "20328.3726350643"
"A" "37.78733" "-122.38961" "1212917460" "B" "37.76571" "-122.43118" "1212917460" "4378.43597300556"
"A" "37.76821" "-122.42214" "1212932108" "B" "37.75133" "-122.39488" "1212932108" "3047.38025323546"
"A" "37.78827" "-122.43721" "1212942480" "B" "37.73618" "-122.45893" "1212942480" "6105.55615704162"
"A" "37.69257" "-122.39164" "1212943812" "B" "37.75148" "-122.39483" "1212943812" "6563.84397310298"
"A" "37.65094" "-122.45251" "1212946589" "B" "37.7868" "-122.40264" "1212946589" "15748.503213135"
"A" "37.65331" "-122.40693" "1212948296" "B" "37.79345" "-122.40255" "1212948296" "15605.0797764486"
"A" "37.76984" "-122.4455" "1212950987" "B" "37.78641" "-122.40657" "1212950987" "3890.37022643377"
"A" "37.76875" "-122.44938" "1212951049" "B" "37.78533" "-122.40539" "1212951049" "4288.08374522124"
"A" "37.76726" "-122.45346" "1212951230" "B" "37.78622" "-122.39886" "1212951230" "5247.30108154264"
"A" "37.78951" "-122.41875" "1212952110" "B" "37.78365" "-122.403" "1212952110" "1531.49259603167"
"A" "37.78454" "-122.40311" "1212956358" "B" "37.78608" "-122.40966" "1212956358" "601.209892196815"
"A" "37.75899" "-122.41233" "1212958102" "B" "37.78485" "-122.4006" "1212958102" "3058.16813758038"
"A" "37.77148" "-122.42325" "1212961348" "B" "37.77601" "-122.40581" "1212961348" "1615.29391741691"
"A" "37.61472" "-122.38931" "1212962143" "B" "37.78767" "-122.42062" "1212962143" "19449.2046037942"
"A" "37.75779" "-122.39219" "1212974171" "B" "37.49001" "-122.21568" "1212974171" "33627.0834998739"
"A" "37.70008" "-122.39322" "1212976053" "B" "37.61534" "-122.3984" "1212976053" "9444.25320363494"
"A" "37.75868" "-122.39219" "1212998394" "B" "37.69291" "-122.39134" "1212998394" "7321.86541328296"
"A" "37.75014" "-122.40353" "1213015492" "B" "37.7495" "-122.41822" "1213015492" "1294.96591045066"
"A" "37.61735" "-122.38776" "1213016397" "B" "37.67134" "-122.39148" "1213016397" "6019.07731514936"
"A" "37.79544" "-122.42599" "1213019960" "B" "37.77123" "-122.4527" "1213019960" "3575.67454285222"
"A" "37.71175" "-122.2101" "1213022297" "B" "37.75957" "-122.50975" "1213022297" "26911.7804909953"
"A" "37.79472" "-122.42732" "1213029658" "B" "37.79746" "-122.43561" "1213029658" "790.44431938179"
"A" "37.75139" "-122.39493" "1213035154" "B" "37.79028" "-122.40027" "1213035154" "4354.64109073619"
