"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.78296" "-122.40665" "1212966619" "B" "37.75252" "-122.41469" "1212966619" "3461.63793355675"
"A" "37.77815" "-122.42148" "1212967356" "B" "37.7646" "-122.43316" "1212967356" "1825.24300090994"
"A" "37.78403" "-122.41609" "1212967973" "B" "37.76466" "-122.43263" "1212967973" "2601.44521734009"
"A" "37.75853" "-122.42146" "1212970862" "B" "37.8053" "-122.44152" "1212970862" "5497.4187209389"
"A" "37.80555" "-122.41019" "1212974585" "B" "37.74468" "-122.42387" "1212974585" "6882.09917985288"
"A" "37.80707" "-122.41391" "1212976595" "B" "37.72068" "-122.40004" "1212976595" "9694.04170785976"
"A" "37.80537" "-122.42201" "1212979219" "B" "37.77491" "-122.46388" "1212979219" "5006.45829546124"
"A" "37.77135" "-122.4366" "1212984186" "B" "37.66104" "-122.40333" "1212984186" "12624.3105464373"
"A" "37.77017" "-122.44527" "1212984766" "B" "37.61779" "-122.38709" "1212984766" "17720.1180747578"
"A" "37.77785" "-122.40047" "1212991051" "B" "37.77838" "-122.39657" "1212991051" "348.179415350707"
"A" "37.78242" "-122.42239" "1212994950" "B" "37.78995" "-122.40664" "1212994950" "1619.44187033551"
"A" "37.80366" "-122.43655" "1212995522" "B" "37.78955" "-122.42181" "1212995522" "2036.73449786549"
"A" "37.76855" "-122.42003" "1212998220" "B" "37.78503" "-122.41919" "1212998220" "1836.03341707278"
"A" "37.75081" "-122.4426" "1213023066" "B" "37.6152" "-122.38499" "1213023066" "15926.3827110671"
"A" "37.793" "-122.43106" "1213028654" "B" "37.79116" "-122.39639" "1213028654" "3056.75841840198"
