"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.80747" "-122.41374" "1212786734" "B" "37.78336" "-122.42271" "1212786734" "2797.49599174055"
"A" "37.76093" "-122.4065" "1212794159" "B" "37.78972" "-122.41296" "1212794159" "3254.90351693763"
"A" "37.78038" "-122.41294" "1212801688" "B" "37.78862" "-122.41076" "1212801688" "937.109015554765"
"A" "37.7801" "-122.4132" "1212801704" "B" "37.78812" "-122.41011" "1212801704" "933.254920097404"
"A" "37.76261" "-122.43494" "1212804635" "B" "37.78286" "-122.41393" "1212804635" "2915.3474386762"
"A" "37.76179" "-122.41936" "1212808787" "B" "37.78267" "-122.4721" "1212808787" "5190.28259810053"
"A" "37.67192" "-122.39111" "1212810367" "B" "37.78826" "-122.40674" "1212810367" "13023.8141143668"
"A" "37.79288" "-122.42097" "1212813816" "B" "37.80337" "-122.41458" "1212813816" "1295.9745564678"
"A" "37.75994" "-122.41709" "1212814434" "B" "37.79908" "-122.40852" "1212814434" "4421.80857277852"
"A" "37.61642" "-122.38616" "1212822403" "B" "37.79007" "-122.42231" "1212822403" "19591.0808840705"
"A" "37.62191" "-122.40077" "1212828642" "B" "37.7515" "-122.39524" "1212828642" "14434.1161819661"
"A" "37.61549" "-122.38812" "1212828762" "B" "37.75147" "-122.39506" "1212828762" "15149.5667526633"
"A" "37.7895" "-122.44718" "1212846344" "B" "37.74991" "-122.3939" "1212846344" "6434.599689507"
"A" "37.801" "-122.4352" "1212852725" "B" "37.77126" "-122.43751" "1212852725" "3316.87330965"
"A" "37.76674" "-122.4049" "1212863057" "B" "37.78651" "-122.41649" "1212863057" "2425.57237003672"
"A" "37.68816" "-122.13456" "1212868048" "B" "37.7862" "-122.4251" "1212868048" "27808.6068092419"
"A" "37.59955" "-122.37548" "1212869362" "B" "37.77641" "-122.42658" "1212869362" "20196.0353537032"
"A" "37.6163" "-122.38622" "1212870052" "B" "37.71233" "-122.39612" "1212870052" "10725.549220214"
"A" "37.66601" "-122.39665" "1212904892" "B" "37.78098" "-122.42051" "1212904892" "12969.6885574494"
"A" "37.48585" "-122.19097" "1212911047" "B" "37.79192" "-122.40918" "1212911047" "39126.3527036844"
"A" "37.50912" "-122.25029" "1212911227" "B" "37.79484" "-122.39667" "1212911227" "34323.1267144394"
"A" "37.51441" "-122.2559" "1212911287" "B" "37.79327" "-122.39639" "1212911287" "33420.7986912823"
"A" "37.73293" "-122.40531" "1212915286" "B" "37.77181" "-122.41932" "1212915286" "4500.33584468874"
"A" "37.86784" "-122.29811" "1212916041" "B" "37.79958" "-122.40932" "1212916041" "12383.0431027202"
"A" "37.8695" "-122.28836" "1212916101" "B" "37.79885" "-122.40892" "1212916101" "13198.6120200399"
"A" "37.77866" "-122.39223" "1212934091" "B" "37.78046" "-122.47846" "1212934091" "7589.50460776546"
"A" "37.78142" "-122.45605" "1212938899" "B" "37.78045" "-122.47543" "1212938899" "1708.51360824748"
"A" "37.78635" "-122.45358" "1212942334" "B" "37.77112" "-122.43363" "1212942334" "2440.37817616396"
"A" "37.65129" "-122.45359" "1212947315" "B" "37.79898" "-122.4136" "1212947315" "16813.5959061732"
"A" "37.78107" "-122.4156" "1212952717" "B" "37.76343" "-122.39294" "1212952717" "2798.52048694899"
"A" "37.61631" "-122.38617" "1212962644" "B" "37.80819" "-122.41006" "1212962644" "21463.3428252355"
"A" "37.62003" "-122.39939" "1212973663" "B" "37.78832" "-122.43895" "1212973663" "19055.2020864773"
"A" "37.61626" "-122.38613" "1212978952" "B" "37.78659" "-122.40241" "1212978952" "19015.189095243"
"A" "37.67901" "-122.38828" "1212980494" "B" "37.79484" "-122.4098" "1212980494" "13032.5712116189"
"A" "37.61446" "-122.39281" "1212981813" "B" "37.77261" "-122.40999" "1212981813" "17670.0994360812"
"A" "37.77201" "-122.42366" "1212992170" "B" "37.60357" "-122.38206" "1212992170" "19105.4145861097"
"A" "37.61649" "-122.38598" "1212994076" "B" "37.61584" "-122.38462" "1212994076" "140.060610205879"
"A" "37.77721" "-122.41581" "1212996252" "B" "37.64651" "-122.40662" "1212996252" "14571.9490270991"
"A" "37.73849" "-122.19438" "1213022579" "B" "37.72882" "-122.42241" "1213022579" "20104.27626874"
"A" "37.82505" "-122.31443" "1213023986" "B" "37.72842" "-122.42103" "1213023986" "14271.7497763319"
"A" "37.80627" "-122.40484" "1213031456" "B" "37.62601" "-122.40235" "1213031456" "20067.6493524363"
"A" "37.80007" "-122.44288" "1213032362" "B" "37.72315" "-122.40079" "1213032362" "9329.54633901942"
