"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.7844" "-122.42451" "1212923184" "B" "37.79796" "-122.43565" "1212923184" "1799.70623708996"
"A" "37.63382" "-122.41668" "1212926467" "B" "37.80045" "-122.41051" "1212926467" "18557.122149321"
"A" "37.67069" "-122.39188" "1212927019" "B" "37.79179" "-122.40018" "1212927019" "13500.5812687875"
"A" "37.7846" "-122.42206" "1212948978" "B" "37.78451" "-122.39366" "1212948978" "2498.59648442501"
"A" "37.75164" "-122.39473" "1212965103" "B" "37.79848" "-122.39712" "1212965103" "5218.44392813919"
"A" "37.71342" "-122.39649" "1212969023" "B" "37.80499" "-122.4029" "1212969023" "10209.124012219"
"A" "37.73075" "-122.40373" "1212969128" "B" "37.80734" "-122.40698" "1212969128" "8530.75494740634"
"A" "37.79335" "-122.40286" "1212980071" "B" "37.80839" "-122.41006" "1212980071" "1790.01906965899"
"A" "37.4411" "-122.16358" "1212987494" "B" "37.57933" "-122.32316" "1212987494" "20865.063280007"
"A" "37.61636" "-122.38607" "1212996650" "B" "37.78026" "-122.41696" "1212996650" "18447.017945498"
"A" "37.65008" "-122.40634" "1212997622" "B" "37.79298" "-122.43306" "1212997622" "16080.605178641"
"A" "37.61735" "-122.39921" "1212997771" "B" "37.78987" "-122.42544" "1212997771" "19343.2878950981"
"A" "37.76731" "-122.38927" "1213002876" "B" "37.71228" "-122.3959" "1213002876" "6153.65233032479"
"A" "37.74839" "-122.41039" "1213013891" "B" "37.61797" "-122.3869" "1213013891" "14665.0347757942"
"A" "37.63568" "-122.4034" "1213016755" "B" "37.7859" "-122.42119" "1213016755" "16795.643517492"
"A" "37.71238" "-122.39588" "1213017046" "B" "37.78382" "-122.42119" "1213017046" "8258.81717607959"
"A" "37.76961" "-122.41769" "1213018001" "B" "37.63668" "-122.40441" "1213018001" "14843.8527711581"
"A" "37.7289" "-122.42261" "1213024527" "B" "37.79975" "-122.42203" "1213024527" "7887.15107951201"
"A" "37.7848" "-122.38857" "1213027711" "B" "37.78596" "-122.45755" "1213027711" "6070.03117411316"
