"noA" "latA" "lonA" "dataA" "noB" "latB" "lonB" "dataB" "distancia"
"A" "37.80003" "-122.42595" "1212949625" "B" "37.62279" "-122.40099" "1212949625" "19852.3315026897"
"A" "37.78749" "-122.40842" "1212957138" "B" "37.80007" "-122.40994" "1212957138" "1406.76801518235"
"A" "37.78156" "-122.40504" "1212959055" "B" "37.7996" "-122.41242" "1212959055" "2110.53900016459"
"A" "37.78776" "-122.42063" "1212962779" "B" "37.78457" "-122.42331" "1212962779" "426.254451021484"
"A" "37.78675" "-122.40427" "1212977293" "B" "37.80834" "-122.40968" "1212977293" "2450.04742281726"
"A" "37.64123" "-122.40585" "1212982127" "B" "37.61549" "-122.39847" "1212982127" "2938.30759913771"
"A" "37.70819" "-122.39479" "1212984642" "B" "37.60275" "-122.38086" "1212984642" "11801.555781375"
"A" "37.73522" "-122.49556" "1213017850" "B" "37.67433" "-122.38961" "1213017850" "11533.3522230133"
"A" "37.79633" "-122.43539" "1213025001" "B" "37.79632" "-122.41793" "1213025001" "1535.85235938089"
"A" "37.78907" "-122.40373" "1213034708" "B" "37.53901" "-122.28271" "1213034708" "29809.4514849595"
