"a" "b" "tempo"
"1" "10" 0
"1" "10" 0
"1" "10" 7000
"1" "10" 15000
"1" "10" 0
"1" "10" 0
"1" "10" 0
"1" "10" 15000
"1" "10" 0
"1" "11" 0
"1" "11" 0
"1" "11" 16000
"1" "11" 15000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 12000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 14000
"1" "11" 13000
"1" "11" 12000
"1" "11" 0
"1" "11" 6000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 19000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 11000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 11000
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "11" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 2000
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 23000
"1" "12" 0
"1" "12" 28000
"1" "12" 32000
"1" "12" 53000
"1" "12" 17000
"1" "12" 0
"1" "12" 19000
"1" "12" 0
"1" "12" 0
"1" "12" 18000
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 0
"1" "12" 14000
"1" "12" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 14000
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 19000
"1" "13" 47000
"1" "13" 0
"1" "13" 0
"1" "13" 16000
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 14000
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 33000
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "13" 0
"1" "14" 0
"1" "14" 0
"1" "14" 6000
"1" "14" 8000
"1" "14" 176000
"1" "14" 0
"1" "14" 7000
"1" "14" 30000
"1" "14" 0
"1" "14" 14000
"1" "14" 13000
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 26000
"1" "14" 0
"1" "14" 3000
"1" "14" 22000
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 0
"1" "14" 32000
"1" "14" 0
"1" "14" 0
"1" "14" 0
