"tempo" "com" "a" "b" "status"
"4204000" "CONN" "17" "39" "down"
"4567000" "CONN" "17" "39" "up"
"4567000" "CONN" "17" "39" "down"
"4583000" "CONN" "17" "39" "up"
"4602000" "CONN" "17" "39" "down"
"4634000" "CONN" "17" "39" "up"
"4634000" "CONN" "17" "39" "down"
"4641000" "CONN" "17" "39" "up"
"4641000" "CONN" "17" "39" "down"
"5133000" "CONN" "17" "39" "up"
"5133000" "CONN" "17" "39" "down"
"5632000" "CONN" "17" "39" "up"
"5644000" "CONN" "17" "39" "down"
"5832000" "CONN" "17" "39" "up"
"5832000" "CONN" "17" "39" "down"
"9424000" "CONN" "17" "395" "up"
"9424000" "CONN" "17" "395" "down"
"1032000" "CONN" "17" "396" "up"
"1032000" "CONN" "17" "396" "down"
"1135000" "CONN" "17" "396" "up"
"1135000" "CONN" "17" "396" "down"
"1148000" "CONN" "17" "396" "up"
"1148000" "CONN" "17" "396" "down"
"1164000" "CONN" "17" "396" "up"
"1164000" "CONN" "17" "396" "down"
"1189000" "CONN" "17" "396" "up"
"1189000" "CONN" "17" "396" "down"
"1234000" "CONN" "17" "396" "up"
"1234000" "CONN" "17" "396" "down"
"1304000" "CONN" "17" "396" "up"
"1315000" "CONN" "17" "396" "down"
"1335000" "CONN" "17" "396" "up"
"1351000" "CONN" "17" "396" "down"
"1394000" "CONN" "17" "396" "up"
"1486000" "CONN" "17" "396" "down"
"1521000" "CONN" "17" "396" "up"
"1521000" "CONN" "17" "396" "down"
"1582000" "CONN" "17" "396" "up"
"1582000" "CONN" "17" "396" "down"
"1618000" "CONN" "17" "396" "up"
"1618000" "CONN" "17" "396" "down"
"1648000" "CONN" "17" "396" "up"
"1648000" "CONN" "17" "396" "down"
"1662000" "CONN" "17" "396" "up"
"1677000" "CONN" "17" "396" "down"
"1692000" "CONN" "17" "396" "up"
"1719000" "CONN" "17" "396" "down"
"1744000" "CONN" "17" "396" "up"
"1744000" "CONN" "17" "396" "down"
"1827000" "CONN" "17" "396" "up"
"1840000" "CONN" "17" "396" "down"
"1954000" "CONN" "17" "396" "up"
"1954000" "CONN" "17" "396" "down"
"1989000" "CONN" "17" "396" "up"
"1989000" "CONN" "17" "396" "down"
"2033000" "CONN" "17" "396" "up"
"2062000" "CONN" "17" "396" "down"
"2087000" "CONN" "17" "396" "up"
"2087000" "CONN" "17" "396" "down"
"2842000" "CONN" "17" "396" "up"
"2842000" "CONN" "17" "396" "down"
"2857000" "CONN" "17" "396" "up"
"2857000" "CONN" "17" "396" "down"
"2862000" "CONN" "17" "396" "up"
"2862000" "CONN" "17" "396" "down"
"4305000" "CONN" "17" "396" "up"
"4305000" "CONN" "17" "396" "down"
"4342000" "CONN" "17" "396" "up"
"4374000" "CONN" "17" "396" "down"
"4479000" "CONN" "17" "396" "up"
"4499000" "CONN" "17" "396" "down"
"4522000" "CONN" "17" "396" "up"
"4540000" "CONN" "17" "396" "down"
"4566000" "CONN" "17" "396" "up"
"4579000" "CONN" "17" "396" "down"
"4723000" "CONN" "17" "396" "up"
"4723000" "CONN" "17" "396" "down"
"4770000" "CONN" "17" "396" "up"
"4770000" "CONN" "17" "396" "down"
"4783000" "CONN" "17" "396" "up"
"4783000" "CONN" "17" "396" "down"
"4815000" "CONN" "17" "396" "up"
"4815000" "CONN" "17" "396" "down"
"4818000" "CONN" "17" "396" "up"
"4833000" "CONN" "17" "396" "down"
"4863000" "CONN" "17" "396" "up"
"4863000" "CONN" "17" "396" "down"
"4955000" "CONN" "17" "396" "up"
"4955000" "CONN" "17" "396" "down"
"5373000" "CONN" "17" "396" "up"
"5375000" "CONN" "17" "396" "down"
"7062000" "CONN" "17" "40" "up"
"7062000" "CONN" "17" "40" "down"
"7098000" "CONN" "17" "40" "up"
"7114000" "CONN" "17" "40" "down"
"7118000" "CONN" "17" "40" "up"
"7118000" "CONN" "17" "40" "down"
"8573000" "CONN" "17" "40" "up"
"8573000" "CONN" "17" "40" "down"
"8668000" "CONN" "17" "40" "up"
"8683000" "CONN" "17" "40" "down"
"8753000" "CONN" "17" "40" "up"
"8753000" "CONN" "17" "40" "down"
"8782000" "CONN" "17" "40" "up"
"8782000" "CONN" "17" "40" "down"
"931000" "CONN" "17" "401" "up"
"931000" "CONN" "17" "401" "down"
"1e+06" "CONN" "17" "401" "up"
"1e+06" "CONN" "17" "401" "down"
"1218000" "CONN" "17" "401" "up"
"1234000" "CONN" "17" "401" "down"
"1277000" "CONN" "17" "401" "up"
"1291000" "CONN" "17" "401" "down"
"1351000" "CONN" "17" "401" "up"
"1351000" "CONN" "17" "401" "down"
"1382000" "CONN" "17" "401" "up"
"1394000" "CONN" "17" "401" "down"
"1438000" "CONN" "17" "401" "up"
"1438000" "CONN" "17" "401" "down"
"1486000" "CONN" "17" "401" "up"
"1521000" "CONN" "17" "401" "down"
"1569000" "CONN" "17" "401" "up"
"1569000" "CONN" "17" "401" "down"
"1968000" "CONN" "17" "401" "up"
"1968000" "CONN" "17" "401" "down"
"2434000" "CONN" "17" "401" "up"
"2434000" "CONN" "17" "401" "down"
"2484000" "CONN" "17" "401" "up"
"2498000" "CONN" "17" "401" "down"
"2749000" "CONN" "17" "401" "up"
"2762000" "CONN" "17" "401" "down"
"2920000" "CONN" "17" "401" "up"
"2922000" "CONN" "17" "401" "down"
"2969000" "CONN" "17" "401" "up"
"2969000" "CONN" "17" "401" "down"
"3512000" "CONN" "17" "401" "up"
"3512000" "CONN" "17" "401" "down"
"4432000" "CONN" "17" "401" "up"
"4432000" "CONN" "17" "401" "down"
"4634000" "CONN" "17" "401" "up"
"4634000" "CONN" "17" "401" "down"
"4681000" "CONN" "17" "401" "up"
"4681000" "CONN" "17" "401" "down"
"4781000" "CONN" "17" "401" "up"
"4783000" "CONN" "17" "401" "down"
"4816000" "CONN" "17" "401" "up"
"4816000" "CONN" "17" "401" "down"
"4866000" "CONN" "17" "401" "up"
"4903000" "CONN" "17" "401" "down"
"4952000" "CONN" "17" "401" "up"
"4952000" "CONN" "17" "401" "down"
"4969000" "CONN" "17" "401" "up"
"4969000" "CONN" "17" "401" "down"
"4973000" "CONN" "17" "401" "up"
"4973000" "CONN" "17" "401" "down"
"5042000" "CONN" "17" "401" "up"
"5042000" "CONN" "17" "401" "down"
"5057000" "CONN" "17" "401" "up"
"5086000" "CONN" "17" "401" "down"
"5114000" "CONN" "17" "401" "up"
"5114000" "CONN" "17" "401" "down"
"5298000" "CONN" "17" "401" "up"
"5318000" "CONN" "17" "401" "down"
"5402000" "CONN" "17" "401" "up"
"5402000" "CONN" "17" "401" "down"
"5406000" "CONN" "17" "401" "up"
"5406000" "CONN" "17" "401" "down"
"5430000" "CONN" "17" "401" "up"
"5430000" "CONN" "17" "401" "down"
"8455000" "CONN" "17" "401" "up"
"8455000" "CONN" "17" "401" "down"
"8936000" "CONN" "17" "401" "up"
"9060000" "CONN" "17" "401" "down"
"9424000" "CONN" "17" "401" "up"
"9424000" "CONN" "17" "401" "down"
"4359000" "CONN" "17" "405" "up"
"4359000" "CONN" "17" "405" "down"
"7255000" "CONN" "17" "408" "up"
"7255000" "CONN" "17" "408" "down"
"8096000" "CONN" "17" "408" "up"
"8096000" "CONN" "17" "408" "down"
"919000" "CONN" "17" "41" "up"
"919000" "CONN" "17" "41" "down"
"1049000" "CONN" "17" "41" "up"
"1049000" "CONN" "17" "41" "down"
"1074000" "CONN" "17" "41" "up"
"1074000" "CONN" "17" "41" "down"
"1119000" "CONN" "17" "41" "up"
"1119000" "CONN" "17" "41" "down"
"1167000" "CONN" "17" "41" "up"
"1167000" "CONN" "17" "41" "down"
"1207000" "CONN" "17" "41" "up"
"1207000" "CONN" "17" "41" "down"
"1252000" "CONN" "17" "41" "up"
"1252000" "CONN" "17" "41" "down"
"1265000" "CONN" "17" "41" "up"
"1265000" "CONN" "17" "41" "down"
"1321000" "CONN" "17" "41" "up"
"1341000" "CONN" "17" "41" "down"
"1351000" "CONN" "17" "41" "up"
"1351000" "CONN" "17" "41" "down"
"1371000" "CONN" "17" "41" "up"
"1371000" "CONN" "17" "41" "down"
"1491000" "CONN" "17" "41" "up"
"1491000" "CONN" "17" "41" "down"
"1523000" "CONN" "17" "41" "up"
"1564000" "CONN" "17" "41" "down"
"1569000" "CONN" "17" "41" "up"
"1569000" "CONN" "17" "41" "down"
"1592000" "CONN" "17" "41" "up"
"1603000" "CONN" "17" "41" "down"
"1782000" "CONN" "17" "41" "up"
"1782000" "CONN" "17" "41" "down"
"1827000" "CONN" "17" "41" "up"
"1846000" "CONN" "17" "41" "down"
"1886000" "CONN" "17" "41" "up"
"1888000" "CONN" "17" "41" "down"
"1892000" "CONN" "17" "41" "up"
"1892000" "CONN" "17" "41" "down"
"1929000" "CONN" "17" "41" "up"
"1929000" "CONN" "17" "41" "down"
"1934000" "CONN" "17" "41" "up"
"1934000" "CONN" "17" "41" "down"
"1968000" "CONN" "17" "41" "up"
"1968000" "CONN" "17" "41" "down"
"2054000" "CONN" "17" "41" "up"
"2054000" "CONN" "17" "41" "down"
"2087000" "CONN" "17" "41" "up"
"2087000" "CONN" "17" "41" "down"
"2830000" "CONN" "17" "41" "up"
"2842000" "CONN" "17" "41" "down"
"2899000" "CONN" "17" "41" "up"
"2899000" "CONN" "17" "41" "down"
"4479000" "CONN" "17" "41" "up"
"4549000" "CONN" "17" "41" "down"
"4579000" "CONN" "17" "41" "up"
"4596000" "CONN" "17" "41" "down"
"4634000" "CONN" "17" "41" "up"
"4634000" "CONN" "17" "41" "down"
"4840000" "CONN" "17" "41" "up"
"4840000" "CONN" "17" "41" "down"
"4914000" "CONN" "17" "41" "up"
"4914000" "CONN" "17" "41" "down"
"4928000" "CONN" "17" "41" "up"
"4928000" "CONN" "17" "41" "down"
"5430000" "CONN" "17" "41" "up"
"5430000" "CONN" "17" "41" "down"
"8691000" "CONN" "17" "41" "up"
"8691000" "CONN" "17" "41" "down"
"7092000" "CONN" "17" "410" "up"
"7118000" "CONN" "17" "410" "down"
"7736000" "CONN" "17" "410" "up"
"7736000" "CONN" "17" "410" "down"
"8213000" "CONN" "17" "410" "up"
"8213000" "CONN" "17" "410" "down"
"8334000" "CONN" "17" "410" "up"
"8334000" "CONN" "17" "410" "down"
"802000" "CONN" "17" "42" "up"
"802000" "CONN" "17" "42" "down"
"813000" "CONN" "17" "42" "up"
"813000" "CONN" "17" "42" "down"
"1088000" "CONN" "17" "42" "up"
"1088000" "CONN" "17" "42" "down"
"1102000" "CONN" "17" "42" "up"
"1102000" "CONN" "17" "42" "down"
"1186000" "CONN" "17" "42" "up"
"1186000" "CONN" "17" "42" "down"
"1361000" "CONN" "17" "42" "up"
"1401000" "CONN" "17" "42" "down"
"1428000" "CONN" "17" "42" "up"
"1428000" "CONN" "17" "42" "down"
"1472000" "CONN" "17" "42" "up"
"1472000" "CONN" "17" "42" "down"
"1473000" "CONN" "17" "42" "up"
"1473000" "CONN" "17" "42" "down"
"1571000" "CONN" "17" "42" "up"
"1571000" "CONN" "17" "42" "down"
"1613000" "CONN" "17" "42" "up"
"1613000" "CONN" "17" "42" "down"
"1778000" "CONN" "17" "42" "up"
"1778000" "CONN" "17" "42" "down"
"1903000" "CONN" "17" "42" "up"
"1903000" "CONN" "17" "42" "down"
"1922000" "CONN" "17" "42" "up"
"1922000" "CONN" "17" "42" "down"
"1954000" "CONN" "17" "42" "up"
"1954000" "CONN" "17" "42" "down"
"1962000" "CONN" "17" "42" "up"
"1962000" "CONN" "17" "42" "down"
"2863000" "CONN" "17" "42" "up"
"2863000" "CONN" "17" "42" "down"
"2988000" "CONN" "17" "42" "up"
"2988000" "CONN" "17" "42" "down"
"3336000" "CONN" "17" "42" "up"
"3336000" "CONN" "17" "42" "down"
"4581000" "CONN" "17" "42" "up"
"4581000" "CONN" "17" "42" "down"
"8093000" "CONN" "17" "42" "up"
"8093000" "CONN" "17" "42" "down"
"8811000" "CONN" "17" "422" "up"
"8811000" "CONN" "17" "422" "down"
"3005000" "CONN" "17" "424" "up"
"3005000" "CONN" "17" "424" "down"
"630000" "CONN" "17" "427" "up"
"630000" "CONN" "17" "427" "down"
"660000" "CONN" "17" "427" "up"
"660000" "CONN" "17" "427" "down"
"2146000" "CONN" "17" "427" "up"
"2146000" "CONN" "17" "427" "down"
"3080000" "CONN" "17" "427" "up"
"3080000" "CONN" "17" "427" "down"
"3374000" "CONN" "17" "427" "up"
"3389000" "CONN" "17" "427" "down"
"3416000" "CONN" "17" "427" "up"
"3416000" "CONN" "17" "427" "down"
"3434000" "CONN" "17" "427" "up"
"3436000" "CONN" "17" "427" "down"
"3468000" "CONN" "17" "427" "up"
"3468000" "CONN" "17" "427" "down"
"3688000" "CONN" "17" "427" "up"
"3688000" "CONN" "17" "427" "down"
"1239000" "CONN" "17" "43" "up"
"1256000" "CONN" "17" "43" "down"
"1665000" "CONN" "17" "43" "up"
"1665000" "CONN" "17" "43" "down"
"2167000" "CONN" "17" "43" "up"
"2167000" "CONN" "17" "43" "down"
"2211000" "CONN" "17" "43" "up"
"2261000" "CONN" "17" "43" "down"
"2900000" "CONN" "17" "43" "up"
"2900000" "CONN" "17" "43" "down"
"3431000" "CONN" "17" "43" "up"
"3431000" "CONN" "17" "43" "down"
"3530000" "CONN" "17" "43" "up"
"3530000" "CONN" "17" "43" "down"
"3532000" "CONN" "17" "43" "up"
"3532000" "CONN" "17" "43" "down"
"4160000" "CONN" "17" "43" "up"
"4160000" "CONN" "17" "43" "down"
"4236000" "CONN" "17" "43" "up"
"4236000" "CONN" "17" "43" "down"
"4609000" "CONN" "17" "43" "up"
"4609000" "CONN" "17" "43" "down"
"4654000" "CONN" "17" "43" "up"
"4654000" "CONN" "17" "43" "down"
"7120000" "CONN" "17" "43" "up"
"7131000" "CONN" "17" "43" "down"
"7380000" "CONN" "17" "43" "up"
"7396000" "CONN" "17" "43" "down"
"7595000" "CONN" "17" "43" "up"
"7595000" "CONN" "17" "43" "down"
"1719000" "CONN" "17" "433" "up"
"1730000" "CONN" "17" "433" "down"
"2075000" "CONN" "17" "433" "up"
"2087000" "CONN" "17" "433" "down"
"2323000" "CONN" "17" "433" "up"
"2338000" "CONN" "17" "433" "down"
"2369000" "CONN" "17" "433" "up"
"2384000" "CONN" "17" "433" "down"
"2484000" "CONN" "17" "433" "up"
"2484000" "CONN" "17" "433" "down"
"2525000" "CONN" "17" "433" "up"
"2525000" "CONN" "17" "433" "down"
"2617000" "CONN" "17" "433" "up"
"2617000" "CONN" "17" "433" "down"
"3530000" "CONN" "17" "433" "up"
"3530000" "CONN" "17" "433" "down"
"3556000" "CONN" "17" "433" "up"
"3574000" "CONN" "17" "433" "down"
"3700000" "CONN" "17" "433" "up"
"3700000" "CONN" "17" "433" "down"
"4566000" "CONN" "17" "433" "up"
"4566000" "CONN" "17" "433" "down"
"4940000" "CONN" "17" "433" "up"
"4940000" "CONN" "17" "433" "down"
"5030000" "CONN" "17" "433" "up"
"5030000" "CONN" "17" "433" "down"
"5056000" "CONN" "17" "433" "up"
"5056000" "CONN" "17" "433" "down"
"5086000" "CONN" "17" "433" "up"
"5086000" "CONN" "17" "433" "down"
"5174000" "CONN" "17" "433" "up"
"5255000" "CONN" "17" "433" "down"
"5284000" "CONN" "17" "433" "up"
"5284000" "CONN" "17" "433" "down"
"5344000" "CONN" "17" "433" "up"
"5360000" "CONN" "17" "433" "down"
"5388000" "CONN" "17" "433" "up"
"5388000" "CONN" "17" "433" "down"
"5404000" "CONN" "17" "433" "up"
"5404000" "CONN" "17" "433" "down"
"9176000" "CONN" "17" "433" "up"
"9300000" "CONN" "17" "433" "down"
"1291000" "CONN" "17" "436" "up"
"1291000" "CONN" "17" "436" "down"
"1315000" "CONN" "17" "436" "up"
"1315000" "CONN" "17" "436" "down"
"1423000" "CONN" "17" "436" "up"
"1423000" "CONN" "17" "436" "down"
"1453000" "CONN" "17" "436" "up"
"1473000" "CONN" "17" "436" "down"
"1582000" "CONN" "17" "436" "up"
"1582000" "CONN" "17" "436" "down"
"1588000" "CONN" "17" "436" "up"
"1588000" "CONN" "17" "436" "down"
"2033000" "CONN" "17" "436" "up"
"2062000" "CONN" "17" "436" "down"
"2300000" "CONN" "17" "436" "up"
"2300000" "CONN" "17" "436" "down"
"2338000" "CONN" "17" "436" "up"
"2338000" "CONN" "17" "436" "down"
"2453000" "CONN" "17" "436" "up"
"2469000" "CONN" "17" "436" "down"
"2498000" "CONN" "17" "436" "up"
"2498000" "CONN" "17" "436" "down"
"2523000" "CONN" "17" "436" "up"
"2525000" "CONN" "17" "436" "down"
"2585000" "CONN" "17" "436" "up"
"2585000" "CONN" "17" "436" "down"
"2629000" "CONN" "17" "436" "up"
"2629000" "CONN" "17" "436" "down"
"2670000" "CONN" "17" "436" "up"
"2673000" "CONN" "17" "436" "down"
"2697000" "CONN" "17" "436" "up"
"2697000" "CONN" "17" "436" "down"
"5473000" "CONN" "17" "436" "up"
"5473000" "CONN" "17" "436" "down"
"5632000" "CONN" "17" "436" "up"
"5644000" "CONN" "17" "436" "down"
"7736000" "CONN" "17" "436" "up"
"7736000" "CONN" "17" "436" "down"
"8096000" "CONN" "17" "436" "up"
"8332000" "CONN" "17" "436" "down"
"8455000" "CONN" "17" "436" "up"
"8455000" "CONN" "17" "436" "down"
"8936000" "CONN" "17" "436" "up"
"8936000" "CONN" "17" "436" "down"
"649000" "CONN" "17" "437" "up"
"649000" "CONN" "17" "437" "down"
"1367000" "CONN" "17" "437" "up"
"1367000" "CONN" "17" "437" "down"
"1408000" "CONN" "17" "437" "up"
"1408000" "CONN" "17" "437" "down"
"1571000" "CONN" "17" "437" "up"
"1582000" "CONN" "17" "437" "down"
"1588000" "CONN" "17" "437" "up"
"1588000" "CONN" "17" "437" "down"
"2258000" "CONN" "17" "437" "up"
"2258000" "CONN" "17" "437" "down"
"2629000" "CONN" "17" "437" "up"
"2640000" "CONN" "17" "437" "down"
"2762000" "CONN" "17" "437" "up"
"2811000" "CONN" "17" "437" "down"
"3003000" "CONN" "17" "437" "up"
"3003000" "CONN" "17" "437" "down"
"3018000" "CONN" "17" "437" "up"
"3018000" "CONN" "17" "437" "down"
"3271000" "CONN" "17" "437" "up"
"3271000" "CONN" "17" "437" "down"
"3291000" "CONN" "17" "437" "up"
"3328000" "CONN" "17" "437" "down"
"3655000" "CONN" "17" "437" "up"
"3671000" "CONN" "17" "437" "down"
"3909000" "CONN" "17" "437" "up"
"3909000" "CONN" "17" "437" "down"
"4236000" "CONN" "17" "437" "up"
"4236000" "CONN" "17" "437" "down"
"4432000" "CONN" "17" "437" "up"
"4443000" "CONN" "17" "437" "down"
"4540000" "CONN" "17" "437" "up"
"4540000" "CONN" "17" "437" "down"
"4617000" "CONN" "17" "437" "up"
"4617000" "CONN" "17" "437" "down"
"4646000" "CONN" "17" "437" "up"
"4646000" "CONN" "17" "437" "down"
"4884000" "CONN" "17" "437" "up"
"4903000" "CONN" "17" "437" "down"
"5268000" "CONN" "17" "437" "up"
"5268000" "CONN" "17" "437" "down"
"5782000" "CONN" "17" "437" "up"
"5782000" "CONN" "17" "437" "down"
"762000" "CONN" "17" "439" "up"
"762000" "CONN" "17" "439" "down"
"901000" "CONN" "17" "439" "up"
"904000" "CONN" "17" "439" "down"
"919000" "CONN" "17" "439" "up"
"931000" "CONN" "17" "439" "down"
"959000" "CONN" "17" "439" "up"
"959000" "CONN" "17" "439" "down"
"988000" "CONN" "17" "439" "up"
"1e+06" "CONN" "17" "439" "down"
"1118000" "CONN" "17" "439" "up"
"1118000" "CONN" "17" "439" "down"
"1954000" "CONN" "17" "439" "up"
"1954000" "CONN" "17" "439" "down"
"2116000" "CONN" "17" "439" "up"
"2116000" "CONN" "17" "439" "down"
"2384000" "CONN" "17" "439" "up"
"2434000" "CONN" "17" "439" "down"
"2484000" "CONN" "17" "439" "up"
"2511000" "CONN" "17" "439" "down"
"3436000" "CONN" "17" "439" "up"
"3436000" "CONN" "17" "439" "down"
"3468000" "CONN" "17" "439" "up"
"3468000" "CONN" "17" "439" "down"
"3512000" "CONN" "17" "439" "up"
"3625000" "CONN" "17" "439" "down"
"3655000" "CONN" "17" "439" "up"
"3655000" "CONN" "17" "439" "down"
"3688000" "CONN" "17" "439" "up"
"3688000" "CONN" "17" "439" "down"
"3736000" "CONN" "17" "439" "up"
"3751000" "CONN" "17" "439" "down"
"3766000" "CONN" "17" "439" "up"
"3766000" "CONN" "17" "439" "down"
"3787000" "CONN" "17" "439" "up"
"3817000" "CONN" "17" "439" "down"
"3835000" "CONN" "17" "439" "up"
"3835000" "CONN" "17" "439" "down"
"4955000" "CONN" "17" "439" "up"
"4955000" "CONN" "17" "439" "down"
"4971000" "CONN" "17" "439" "up"
"4989000" "CONN" "17" "439" "down"
"5430000" "CONN" "17" "439" "up"
"5430000" "CONN" "17" "439" "down"
"5558000" "CONN" "17" "439" "up"
"5558000" "CONN" "17" "439" "down"
"5750000" "CONN" "17" "439" "up"
"5782000" "CONN" "17" "439" "down"
"8689000" "CONN" "17" "439" "up"
"8689000" "CONN" "17" "439" "down"
"8936000" "CONN" "17" "439" "up"
"8936000" "CONN" "17" "439" "down"
"1066000" "CONN" "17" "44" "up"
"1066000" "CONN" "17" "44" "down"
"1068000" "CONN" "17" "44" "up"
"1071000" "CONN" "17" "44" "down"
"1102000" "CONN" "17" "44" "up"
"1102000" "CONN" "17" "44" "down"
"1961000" "CONN" "17" "44" "up"
"1986000" "CONN" "17" "44" "down"
"2033000" "CONN" "17" "44" "up"
"2033000" "CONN" "17" "44" "down"
"2083000" "CONN" "17" "44" "up"
"2083000" "CONN" "17" "44" "down"
"2354000" "CONN" "17" "44" "up"
"2369000" "CONN" "17" "44" "down"
"2641000" "CONN" "17" "44" "up"
"2641000" "CONN" "17" "44" "down"
"3924000" "CONN" "17" "44" "up"
"3954000" "CONN" "17" "44" "down"
"4107000" "CONN" "17" "44" "up"
"4107000" "CONN" "17" "44" "down"
"4225000" "CONN" "17" "44" "up"
"4225000" "CONN" "17" "44" "down"
"4540000" "CONN" "17" "44" "up"
"4540000" "CONN" "17" "44" "down"
"4570000" "CONN" "17" "44" "up"
"4570000" "CONN" "17" "44" "down"
"4605000" "CONN" "17" "44" "up"
"4605000" "CONN" "17" "44" "down"
"5129000" "CONN" "17" "44" "up"
"5129000" "CONN" "17" "44" "down"
"5644000" "CONN" "17" "44" "up"
"5660000" "CONN" "17" "44" "down"
"5684000" "CONN" "17" "44" "up"
"5684000" "CONN" "17" "44" "down"
"7381000" "CONN" "17" "44" "up"
"7381000" "CONN" "17" "44" "down"
"7902000" "CONN" "17" "44" "up"
"7917000" "CONN" "17" "44" "down"
"7965000" "CONN" "17" "44" "up"
"7965000" "CONN" "17" "44" "down"
"9414000" "CONN" "17" "44" "up"
"9414000" "CONN" "17" "44" "down"
"2908000" "CONN" "17" "444" "up"
"2908000" "CONN" "17" "444" "down"
"3359000" "CONN" "17" "446" "up"
"3374000" "CONN" "17" "446" "down"
"5908000" "CONN" "17" "448" "up"
"5908000" "CONN" "17" "448" "down"
"5941000" "CONN" "17" "448" "up"
"5952000" "CONN" "17" "448" "down"
"603000" "CONN" "17" "45" "up"
"603000" "CONN" "17" "45" "down"
"731000" "CONN" "17" "45" "up"
"731000" "CONN" "17" "45" "down"
"1032000" "CONN" "17" "45" "up"
"1032000" "CONN" "17" "45" "down"
"1068000" "CONN" "17" "45" "up"
"1068000" "CONN" "17" "45" "down"
"1101000" "CONN" "17" "45" "up"
"1101000" "CONN" "17" "45" "down"
"1104000" "CONN" "17" "45" "up"
"1104000" "CONN" "17" "45" "down"
"1119000" "CONN" "17" "45" "up"
"1119000" "CONN" "17" "45" "down"
"1161000" "CONN" "17" "45" "up"
"1164000" "CONN" "17" "45" "down"
"1234000" "CONN" "17" "45" "up"
"1234000" "CONN" "17" "45" "down"
"1662000" "CONN" "17" "45" "up"
"1662000" "CONN" "17" "45" "down"
"1664000" "CONN" "17" "45" "up"
"1664000" "CONN" "17" "45" "down"
"1772000" "CONN" "17" "45" "up"
"1772000" "CONN" "17" "45" "down"
"1874000" "CONN" "17" "45" "up"
"1874000" "CONN" "17" "45" "down"
"1987000" "CONN" "17" "45" "up"
"1989000" "CONN" "17" "45" "down"
"2002000" "CONN" "17" "45" "up"
"2002000" "CONN" "17" "45" "down"
"3766000" "CONN" "17" "45" "up"
"3766000" "CONN" "17" "45" "down"
"3933000" "CONN" "17" "45" "up"
"3933000" "CONN" "17" "45" "down"
"3942000" "CONN" "17" "45" "up"
"3954000" "CONN" "17" "45" "down"
"4243000" "CONN" "17" "45" "up"
"4243000" "CONN" "17" "45" "down"
"4568000" "CONN" "17" "45" "up"
"4569000" "CONN" "17" "45" "down"
"4617000" "CONN" "17" "45" "up"
"4617000" "CONN" "17" "45" "down"
"5086000" "CONN" "17" "45" "up"
"5086000" "CONN" "17" "45" "down"
"7374000" "CONN" "17" "45" "up"
"7374000" "CONN" "17" "45" "down"
"9300000" "CONN" "17" "45" "up"
"9300000" "CONN" "17" "45" "down"
"3909000" "CONN" "17" "450" "up"
"3909000" "CONN" "17" "450" "down"
"6988000" "CONN" "17" "459" "up"
"6988000" "CONN" "17" "459" "down"
"2164000" "CONN" "17" "46" "up"
"2164000" "CONN" "17" "46" "down"
"2174000" "CONN" "17" "46" "up"
"2174000" "CONN" "17" "46" "down"
"2558000" "CONN" "17" "46" "up"
"2558000" "CONN" "17" "46" "down"
"2616000" "CONN" "17" "46" "up"
"2616000" "CONN" "17" "46" "down"
"2922000" "CONN" "17" "460" "up"
"2922000" "CONN" "17" "460" "down"
"3359000" "CONN" "17" "460" "up"
"3374000" "CONN" "17" "460" "down"
"3495000" "CONN" "17" "460" "up"
"3495000" "CONN" "17" "460" "down"
"4068000" "CONN" "17" "460" "up"
"4085000" "CONN" "17" "460" "down"
"4204000" "CONN" "17" "460" "up"
"4326000" "CONN" "17" "460" "down"
"4359000" "CONN" "17" "460" "up"
"4359000" "CONN" "17" "460" "down"
"4460000" "CONN" "17" "460" "up"
"4460000" "CONN" "17" "460" "down"
"4567000" "CONN" "17" "460" "up"
"4579000" "CONN" "17" "460" "down"
"4602000" "CONN" "17" "460" "up"
"4602000" "CONN" "17" "460" "down"
"4634000" "CONN" "17" "460" "up"
"4634000" "CONN" "17" "460" "down"
"4781000" "CONN" "17" "460" "up"
"4781000" "CONN" "17" "460" "down"
"4785000" "CONN" "17" "460" "up"
"4785000" "CONN" "17" "460" "down"
"4815000" "CONN" "17" "460" "up"
"4815000" "CONN" "17" "460" "down"
"4818000" "CONN" "17" "460" "up"
"4818000" "CONN" "17" "460" "down"
"5114000" "CONN" "17" "460" "up"
"5114000" "CONN" "17" "460" "down"
"5473000" "CONN" "17" "460" "up"
"5473000" "CONN" "17" "460" "down"
"919000" "CONN" "17" "463" "up"
"931000" "CONN" "17" "463" "down"
"959000" "CONN" "17" "463" "up"
"959000" "CONN" "17" "463" "down"
"1473000" "CONN" "17" "463" "up"
"1484000" "CONN" "17" "463" "down"
"1571000" "CONN" "17" "463" "up"
"1571000" "CONN" "17" "463" "down"
"1586000" "CONN" "17" "463" "up"
"1586000" "CONN" "17" "463" "down"
"1601000" "CONN" "17" "463" "up"
"1601000" "CONN" "17" "463" "down"
"1660000" "CONN" "17" "463" "up"
"1692000" "CONN" "17" "463" "down"
"1955000" "CONN" "17" "463" "up"
"1955000" "CONN" "17" "463" "down"
"1986000" "CONN" "17" "463" "up"
"1986000" "CONN" "17" "463" "down"
"2116000" "CONN" "17" "463" "up"
"2116000" "CONN" "17" "463" "down"
"2335000" "CONN" "17" "463" "up"
"2335000" "CONN" "17" "463" "down"
"2356000" "CONN" "17" "463" "up"
"2356000" "CONN" "17" "463" "down"
"2403000" "CONN" "17" "463" "up"
